trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
283,1343525.0,1343525.0,-1.0,2852.0,0.34390000000000004,0.34400000000000003,0.4904014000000001,0.49054400000000004,0.0,-0.2851999999999686,-1.2661453999999688,9911.808272162392,2.0,9913.074417562393,0.09894032453366548,1661126760.0,2022-08-22 00:05:00+00:00,2022-08-22 00:05:00+00:00,2022-08-22 00:05:00+00:00,2022-08-22 00:06:00+00:00,0.36059477128987016,0.34384486211031595,2022-08-23 00:00:00+00:00,0.0033027041057784984,-0.02659215824474123,target,minute interval; not exact exchange fill
284,1344965.0,1345003.0,-1.0,2950.0,0.34340000000000004,0.3431,0.506515,0.5060725,0.0,0.8850000000000663,-0.1275874999999338,9911.680684662393,2.0,9911.808272162392,0.10220435789149845,1661215440.0,2022-08-23 00:05:00+00:00,2022-08-23 00:05:00+00:00,2022-08-23 00:43:00+00:00,2022-08-23 00:44:00+00:00,0.3595175219305822,0.34295194922811034,2022-08-24 00:00:00+00:00,0.027798986334217055,-0.0026834149930897878,target,minute interval; not exact exchange fill
285,1346405.0,1346417.0,-1.0,2998.0,0.3468,0.3466,0.5198532,0.5195534,0.0,0.599599999999934,-0.4398066000000661,9911.240878062394,2.0,9911.680684662393,0.10489708386276711,1661300280.0,2022-08-24 00:05:00+00:00,2022-08-24 00:05:00+00:00,2022-08-24 00:17:00+00:00,2022-08-24 00:18:00+00:00,0.3626434096182219,0.3464413016090641,2022-08-25 00:00:00+00:00,0.022640227045782974,-0.00925937052282602,target,minute interval; not exact exchange fill
286,1347845.0,1347974.0,-1.0,3277.0,0.34640000000000004,0.34490000000000004,0.5675764000000001,0.5651186500000002,0.0,4.915500000000004,3.782804950000004,9915.023683012392,2.0,9911.240878062394,0.11453185468557775,1661393700.0,2022-08-25 00:05:00+00:00,2022-08-25 00:05:00+00:00,2022-08-25 02:14:00+00:00,2022-08-25 02:15:00+00:00,0.3608351216089553,0.3447458600113669,2022-08-26 00:00:00+00:00,0.11459134418423758,0.07996815207180968,target,minute interval; not exact exchange fill
287,1352165.0,1352186.0,-1.0,2892.0,0.33430000000000004,0.33390000000000003,0.4833978000000001,0.48281940000000007,0.0,1.1568000000000331,0.19058280000003297,9915.214265812392,2.0,9915.023683012392,0.0975081483321548,1661646420.0,2022-08-28 00:05:00+00:00,2022-08-28 00:05:00+00:00,2022-08-28 00:26:00+00:00,2022-08-28 00:27:00+00:00,0.34952611975419445,0.33375913141985325,2022-08-29 00:00:00+00:00,0.035522417324860195,0.004328088906686657,target,minute interval; not exact exchange fill
288,1353605.0,1353605.0,-1.0,3120.0,0.32180000000000003,0.32180000000000003,0.502008,0.502008,0.0,-0.0,-1.004016,9914.210249812393,2.0,9915.214265812392,0.10126014154447899,1661731560.0,2022-08-29 00:05:00+00:00,2022-08-29 00:05:00+00:00,2022-08-29 00:05:00+00:00,2022-08-29 00:06:00+00:00,0.33703688178701885,0.3216757766698147,2022-08-30 00:00:00+00:00,0.008152805273529847,-0.02111980682780909,target,minute interval; not exact exchange fill
289,1356485.0,1357381.0,-1.0,3406.0,0.32730000000000004,0.3261,0.5573919,0.5553483,0.170084250336,4.087200000000117,2.8043755496641176,9917.014625362057,2.0,9914.210249812393,0.1124430259103185,1661958120.0,2022-08-31 00:05:00+00:00,2022-08-31 00:05:00+00:00,2022-08-31 15:01:00+00:00,2022-08-31 15:02:00+00:00,0.3411938120567753,0.3259815135599135,2022-09-01 00:00:00+00:00,0.09489738559142062,0.059261154579856645,target,minute interval; not exact exchange fill
290,1357925.0,1357960.0,-1.0,3441.0,0.3279,0.32680000000000003,0.5641519500000001,0.5622594000000001,0.0,3.7850999999999653,2.6586886499999647,9919.673314012056,2.0,9917.014625362057,0.11377455238539666,1661992860.0,2022-09-01 00:05:00+00:00,2022-09-01 00:05:00+00:00,2022-09-01 00:40:00+00:00,2022-09-01 00:41:00+00:00,0.3416496528506085,0.3266785642188968,2022-09-02 00:00:00+00:00,0.08883393598182208,0.05619414601917001,target,minute interval; not exact exchange fill
291,1359365.0,1359365.0,-1.0,3172.0,0.33280000000000004,0.33240000000000003,0.5278208000000001,0.5271864,0.0,1.2688000000000363,0.2137928000000362,9919.887106812055,2.0,9919.673314012056,0.10641898846697415,1662077160.0,2022-09-02 00:05:00+00:00,2022-09-02 00:05:00+00:00,2022-09-02 00:05:00+00:00,2022-09-02 00:06:00+00:00,0.34776697079227126,0.33225642550128315,2022-09-03 00:00:00+00:00,0.0363182708285626,0.004503249250330337,target,minute interval; not exact exchange fill
292,1362245.0,1362718.0,-1.0,3165.0,0.3291,0.3289,0.52080075,0.5204842500000001,0.0,0.6329999999999303,-0.40828500000006984,9919.478821812054,2.0,9919.887106812055,0.10500134616297448,1662278340.0,2022-09-04 00:05:00+00:00,2022-09-04 00:05:00+00:00,2022-09-04 07:58:00+00:00,2022-09-04 07:59:00+00:00,0.3441104294192263,0.32876320177319485,2022-09-05 00:00:00+00:00,0.022437614367898408,-0.008594024620960587,target,minute interval; not exact exchange fill
293,1363685.0,1363784.0,-1.0,3365.0,0.33230000000000004,0.331,0.5590947500000001,0.5569075,0.0,4.374500000000078,3.2584977500000787,9922.737319562053,2.0,9919.478821812054,0.1127266381718766,1662342300.0,2022-09-05 00:05:00+00:00,2022-09-05 00:05:00+00:00,2022-09-05 01:44:00+00:00,2022-09-05 01:45:00+00:00,0.34636981137539163,0.3308563664066715,2022-09-06 00:00:00+00:00,0.10260504244239543,0.0688246611247176,target,minute interval; not exact exchange fill
294,1365125.0,1365248.0,-1.0,3403.0,0.3337,0.3322,0.56779055,0.5652383,0.0,5.104500000000004,3.9714711500000046,9926.708790712053,2.0,9922.737319562053,0.11444232205575705,1662430140.0,2022-09-06 00:05:00+00:00,2022-09-06 00:05:00+00:00,2022-09-06 02:08:00+00:00,2022-09-06 02:09:00+00:00,0.3476116105941755,0.33205454540202595,2022-09-07 00:00:00+00:00,0.11827923063509027,0.08389035849584665,target,minute interval; not exact exchange fill
295,1366565.0,1366579.0,-1.0,3488.0,0.3221,0.3205,0.5617424,0.558952,0.0,5.580799999999966,4.460105599999967,9931.168896312054,2.0,9926.708790712053,0.11317797506573286,1662510000.0,2022-09-07 00:05:00+00:00,2022-09-07 00:05:00+00:00,2022-09-07 00:19:00+00:00,2022-09-07 00:20:00+00:00,0.335675370619383,0.32036505792911185,2022-09-08 00:00:00+00:00,0.12780071495145642,0.09419264017545513,target,minute interval; not exact exchange fill
296,1368005.0,1368025.0,-1.0,2765.0,0.33640000000000003,0.3361,0.46507300000000007,0.46465825,0.0,0.8295000000000621,-0.10023124999993799,9931.068665062056,2.0,9931.168896312054,0.09365926707231918,1662596760.0,2022-09-08 00:05:00+00:00,2022-09-08 00:05:00+00:00,2022-09-08 00:25:00+00:00,2022-09-08 00:26:00+00:00,0.35368651761149855,0.3359821899879413,2022-09-09 00:00:00+00:00,0.02416970389575689,-0.002097009982847272,target,minute interval; not exact exchange fill
297,1369445.0,1369824.0,-1.0,4000.0,0.3393,0.3512,0.6786000000000001,0.7024,0.0,-47.60000000000009,-48.98100000000009,9882.087665062056,1.0,9931.068665062056,0.13666202961365986,1662704700.0,2022-09-09 00:05:00+00:00,2022-09-09 00:05:00+00:00,2022-09-09 06:24:00+00:00,2022-09-09 06:25:00+00:00,0.3510368517131883,0.338904233530976,2022-09-10 00:00:00+00:00,0.033719985452256795,-1.0433164105021806,stop,minute interval; not exact exchange fill
298,1372325.0,1372402.0,-1.0,3268.0,0.3573,0.3568,0.5838282,0.5830112000000001,0.0,1.6340000000000015,0.4671606000000015,9882.554825662055,2.0,9882.087665062056,0.11815887893083851,1662859380.0,2022-09-11 00:05:00+00:00,2022-09-11 00:05:00+00:00,2022-09-11 01:22:00+00:00,2022-09-11 01:23:00+00:00,0.37118761538047435,0.35669710603342025,2022-09-12 00:00:00+00:00,0.043412346184889934,0.010293343823518097,target,minute interval; not exact exchange fill
299,1373765.0,1373782.0,-1.0,3332.0,0.3546,0.3544,0.5907636,0.5904304,0.0,0.6664000000001116,-0.5147939999998885,9882.040031662056,2.0,9882.554825662055,0.11955685759839402,1662942180.0,2022-09-12 00:05:00+00:00,2022-09-12 00:05:00+00:00,2022-09-12 00:22:00+00:00,2022-09-12 00:23:00+00:00,0.3687290540046473,0.3542992365687774,2022-09-13 00:00:00+00:00,0.02128687675223867,-0.010934914676463774,target,minute interval; not exact exchange fill
300,1376645.0,1376645.0,-1.0,2896.0,0.33180000000000004,0.33180000000000004,0.48044640000000005,0.48044640000000005,0.0,-0.0,-0.9608928000000001,9881.079138862055,2.0,9882.040031662056,0.09723627883729469,1663113960.0,2022-09-14 00:05:00+00:00,2022-09-14 00:05:00+00:00,2022-09-14 00:05:00+00:00,2022-09-14 00:06:00+00:00,0.34819307682936523,0.3317082626278223,2022-09-15 00:00:00+00:00,0.005596104571009087,-0.02024025162900726,target,minute interval; not exact exchange fill
301,1378085.0,1378106.0,-1.0,2849.0,0.3413,0.3408,0.48618185,0.4854696,0.0,1.4245000000000012,0.4528485500000012,9881.531987412056,2.0,9881.079138862055,0.09840663011955002,1663201620.0,2022-09-15 00:05:00+00:00,2022-09-15 00:05:00+00:00,2022-09-15 00:26:00+00:00,2022-09-15 00:27:00+00:00,0.35795842569639724,0.34068007040986303,2022-09-16 00:00:00+00:00,0.037214176263428767,0.009541717980851986,target,minute interval; not exact exchange fill
302,1379525.0,1379526.0,-1.0,2846.0,0.32580000000000003,0.3255,0.46361340000000006,0.46318650000000006,0.0,0.853800000000064,-0.07299989999993617,9881.458987512056,2.0,9881.531987412056,0.09383431649881631,1663286820.0,2022-09-16 00:05:00+00:00,2022-09-16 00:05:00+00:00,2022-09-16 00:06:00+00:00,2022-09-16 00:07:00+00:00,0.3424990950540902,0.3253865508896475,2022-09-17 00:00:00+00:00,0.024758773395403087,-0.0015360113776761225,target,minute interval; not exact exchange fill
303,1380965.0,1380965.0,-1.0,2191.0,0.3544,0.3544,0.3882452,0.3882452,0.0,-0.0,-0.7764904,9880.682497112057,2.0,9881.458987512056,0.07858054169746688,1663373160.0,2022-09-17 00:05:00+00:00,2022-09-17 00:05:00+00:00,2022-09-17 00:05:00+00:00,2022-09-17 00:06:00+00:00,0.37624840621692224,0.3543171684629541,2022-09-18 00:00:00+00:00,0.003791193564579446,-0.01622086281632326,target,minute interval; not exact exchange fill
304,1383845.0,1383848.0,-1.0,2278.0,0.3603,0.3569,0.4103817,0.4065091,0.0,7.7452000000000325,6.928309200000032,9887.610806312057,2.0,9880.682497112057,0.08306748043365367,1663546140.0,2022-09-19 00:05:00+00:00,2022-09-19 00:05:00+00:00,2022-09-19 00:08:00+00:00,2022-09-19 00:09:00+00:00,0.38127572720682856,0.35676346199728776,2022-09-20 00:00:00+00:00,0.16860144908639682,0.14499616485334058,target,minute interval; not exact exchange fill
305,1385285.0,1385293.0,-1.0,1823.0,0.38720000000000004,0.3836,0.35293280000000005,0.34965140000000006,0.0,6.562800000000086,5.860215800000087,9893.471022112057,2.0,9887.610806312057,0.07138889402376045,1663632840.0,2022-09-20 00:05:00+00:00,2022-09-20 00:05:00+00:00,2022-09-20 00:13:00+00:00,2022-09-20 00:14:00+00:00,0.4135748653297634,0.3834453111404387,2022-09-21 00:00:00+00:00,0.14235859833279405,0.12188119104337018,target,minute interval; not exact exchange fill
306,1386725.0,1386725.0,-1.0,1397.0,0.4126,0.41250000000000003,0.2882011,0.28813125,0.0,0.13969999999998461,-0.4366323500000154,9893.034389762057,2.0,9893.471022112057,0.05826086706189692,1663718760.0,2022-09-21 00:05:00+00:00,2022-09-21 00:05:00+00:00,2022-09-21 00:05:00+00:00,2022-09-21 00:06:00+00:00,0.44722571323368254,0.41241350534159343,2022-09-22 00:00:00+00:00,0.0053860163730916,-0.009026528865720945,target,minute interval; not exact exchange fill
307,1388165.0,1388656.0,-1.0,1549.0,0.3957,0.42700000000000005,0.30646965,0.33071150000000005,0.0920062665897834,-48.48370000000008,-49.21288741658986,9843.821502345467,1.0,9893.034389762057,0.06195665312093817,1663834620.0,2022-09-22 00:05:00+00:00,2022-09-22 00:05:00+00:00,2022-09-22 08:16:00+00:00,2022-09-22 08:17:00+00:00,0.42686753627007407,0.3921175062329867,2022-09-23 00:00:00+00:00,0.11494311696536264,-1.0193538214617162,stop,minute interval; not exact exchange fill
308,1391045.0,1391052.0,-1.0,748.0,0.5071,0.505,0.1896554,0.18887,0.0,1.570799999999993,1.192274599999993,9845.013776945467,2.0,9843.821502345467,0.03853288074246596,1663978380.0,2022-09-24 00:05:00+00:00,2022-09-24 00:05:00+00:00,2022-09-24 00:12:00+00:00,2022-09-24 00:13:00+00:00,0.5719780413844081,0.5048756900430065,2022-09-25 00:00:00+00:00,0.03428448068914854,0.024568405056430362,target,minute interval; not exact exchange fill
309,1392485.0,1392499.0,-1.0,756.0,0.48810000000000003,0.4864,0.1845018,0.1838592,0.0,1.2852000000000263,0.9168390000000263,9845.930615945466,2.0,9845.013776945467,0.03748126801651747,1664065200.0,2022-09-25 00:05:00+00:00,2022-09-25 00:05:00+00:00,2022-09-25 00:19:00+00:00,2022-09-25 00:20:00+00:00,0.5522965453654148,0.48630090667754305,2022-09-26 00:00:00+00:00,0.028024768501425025,0.018891203461135007,target,minute interval; not exact exchange fill
310,1393925.0,1393925.0,-1.0,728.0,0.48950000000000005,0.4894,0.17817800000000003,0.1781416,0.0,0.0728000000000324,-0.2835195999999677,9845.647096345467,2.0,9845.930615945466,0.03619322681625261,1664150760.0,2022-09-26 00:05:00+00:00,2022-09-26 00:05:00+00:00,2022-09-26 00:05:00+00:00,2022-09-26 00:06:00+00:00,0.5562182364471249,0.4892743262286223,2022-09-27 00:00:00+00:00,0.003382490056621491,-0.0058372346263768585,target,minute interval; not exact exchange fill
311,1396805.0,1396856.0,-1.0,855.0,0.44730000000000003,0.44370000000000004,0.19122075000000002,0.18968175000000004,0.0,3.077999999999993,2.6970974999999933,9848.344193845465,2.0,9845.647096345467,0.03884371400453259,1664326620.0,2022-09-28 00:05:00+00:00,2022-09-28 00:05:00+00:00,2022-09-28 00:56:00+00:00,2022-09-28 00:57:00+00:00,0.5040361900825238,0.44360238884281566,2022-09-29 00:00:00+00:00,0.06517200312192499,0.055599433014654656,target,minute interval; not exact exchange fill
312,1398245.0,1398258.0,-1.0,845.0,0.4505,0.4471,0.19033625,0.18889975,0.0,2.8730000000000118,2.4937640000000116,9850.837957845466,2.0,9848.344193845465,0.03865345204302405,1664410740.0,2022-09-29 00:05:00+00:00,2022-09-29 00:05:00+00:00,2022-09-29 00:18:00+00:00,2022-09-29 00:19:00+00:00,0.50788550803039,0.44698861730949807,2022-09-30 00:00:00+00:00,0.06118936315144925,0.05142761824879425,target,minute interval; not exact exchange fill
313,1402565.0,1402606.0,-1.0,747.0,0.47600000000000003,0.4733,0.177786,0.17677755,0.0,2.016900000000027,1.6623364500000268,9852.500294295465,2.0,9850.837957845466,0.03609560948231953,1664671620.0,2022-10-02 00:05:00+00:00,2022-10-02 00:05:00+00:00,2022-10-02 00:46:00+00:00,2022-10-02 00:47:00+00:00,0.540993985212156,0.47313527203715433,2022-10-03 00:00:00+00:00,0.04407681654686265,0.03423932218859881,target,minute interval; not exact exchange fill
314,1404005.0,1404006.0,-1.0,742.0,0.44670000000000004,0.4464,0.16572570000000003,0.16561440000000002,0.0,0.22260000000001667,-0.10874009999998338,9852.391554195465,2.0,9852.500294295465,0.033641348906318556,1664755620.0,2022-10-03 00:05:00+00:00,2022-10-03 00:05:00+00:00,2022-10-03 00:06:00+00:00,2022-10-03 00:07:00+00:00,0.5121815839590914,0.4462958650641893,2022-10-04 00:00:00+00:00,0.006171734270558266,-0.0022380338278245146,target,minute interval; not exact exchange fill
315,1405445.0,1405448.0,-1.0,755.0,0.4601,0.46,0.17368775,0.17365,0.0,0.07549999999999168,-0.2718377500000083,9852.119716445464,2.0,9852.391554195465,0.03525798767630955,1664842140.0,2022-10-04 00:05:00+00:00,2022-10-04 00:05:00+00:00,2022-10-04 00:08:00+00:00,2022-10-04 00:09:00+00:00,0.5244945486555687,0.4598253546812567,2022-10-05 00:00:00+00:00,0.00426503989044695,-0.005591311803827279,target,minute interval; not exact exchange fill
316,1406885.0,1406887.0,-1.0,735.0,0.47840000000000005,0.47740000000000005,0.17581200000000002,0.1754445,0.0,0.7350000000000007,0.3837435000000007,9852.503459945465,2.0,9852.119716445464,0.035690187504832924,1664928480.0,2022-10-05 00:05:00+00:00,2022-10-05 00:05:00+00:00,2022-10-05 00:07:00+00:00,2022-10-05 00:08:00+00:00,0.5445010698500831,0.47725076422458734,2022-10-06 00:00:00+00:00,0.017386038955483886,0.007898510586653466,target,minute interval; not exact exchange fill
317,1408325.0,1409760.0,-1.0,763.0,0.4897,0.49310000000000004,0.18682055,0.18811765000000003,-0.020606187637,-2.594200000000011,-2.948532012363011,9849.5549279331,4.0,9852.503459945465,0.037923468032161255,1665100800.0,2022-10-06 00:05:00+00:00,2022-10-06 00:05:00+00:00,2022-10-07 00:00:00+00:00,2022-10-07 00:00:00+00:00,0.5533780072903807,0.48656028052481465,2022-10-07 00:00:00+00:00,0.04930618291599194,-0.060686465632912155,timeout,minute interval; not exact exchange fill
318,1411205.0,1411273.0,-1.0,723.0,0.5166000000000001,0.516,0.18675090000000003,0.186534,0.0,0.4338000000000325,0.06051510000003246,9849.6154430331,2.0,9849.5549279331,0.03792067791213164,1665191640.0,2022-10-08 00:05:00+00:00,2022-10-08 00:05:00+00:00,2022-10-08 01:13:00+00:00,2022-10-08 01:14:00+00:00,0.5837380161594511,0.5158443878170714,2022-10-09 00:00:00+00:00,0.011254609923743861,0.0012466856304073624,target,minute interval; not exact exchange fill
319,1414085.0,1414089.0,-1.0,747.0,0.5325,0.5311,0.19888875,0.19836585,0.0,1.0457999999999679,0.6485453999999677,9850.263988433102,2.0,9849.6154430331,0.040385079224728386,1665360600.0,2022-10-10 00:05:00+00:00,2022-10-10 00:05:00+00:00,2022-10-10 00:09:00+00:00,2022-10-10 00:10:00+00:00,0.5974355594768334,0.530970963889458,2022-10-11 00:00:00+00:00,0.023546976769908443,0.013370178173481335,target,minute interval; not exact exchange fill
320,1416965.0,1416966.0,-1.0,804.0,0.4853,0.48460000000000003,0.1950906,0.19480920000000002,0.0,0.5627999999999826,0.17290019999998263,9850.436888633101,2.0,9850.263988433102,0.039611242953303503,1665533220.0,2022-10-12 00:05:00+00:00,2022-10-12 00:05:00+00:00,2022-10-12 00:06:00+00:00,2022-10-12 00:07:00+00:00,0.5456412925110048,0.4844857242597205,2022-10-13 00:00:00+00:00,0.01349450279227995,0.003563894491666026,target,minute interval; not exact exchange fill
321,1418405.0,1418415.0,-1.0,1288.0,0.48860000000000003,0.4872,0.31465840000000006,0.3137568,0.0,1.803200000000016,1.1747848000000158,9851.6116734331,2.0,9850.436888633101,0.06388719679288533,1665620160.0,2022-10-13 00:05:00+00:00,2022-10-13 00:05:00+00:00,2022-10-13 00:15:00+00:00,2022-10-13 00:16:00+00:00,0.5259502357058754,0.4870462890932204,2022-10-14 00:00:00+00:00,0.041598423073277456,0.02442019394958021,target,minute interval; not exact exchange fill
322,1419845.0,1419851.0,-1.0,1330.0,0.47900000000000004,0.4781,0.318535,0.3179365,0.0,1.1970000000000158,0.5605285000000158,9852.172201933101,2.0,9851.6116734331,0.06466657650727246,1665706320.0,2022-10-14 00:05:00+00:00,2022-10-14 00:05:00+00:00,2022-10-14 00:11:00+00:00,2022-10-14 00:12:00+00:00,0.5151571603856885,0.4779834696635356,2022-10-15 00:00:00+00:00,0.02811421930320572,0.011656059145806929,target,minute interval; not exact exchange fill
323,1421285.0,1421297.0,-1.0,1403.0,0.4893,0.4873,0.34324394999999996,0.34184095000000003,0.0,2.8060000000000027,2.120915100000003,9854.293117033101,2.0,9852.172201933101,0.06967883690312515,1665793080.0,2022-10-15 00:05:00+00:00,2022-10-15 00:05:00+00:00,2022-10-15 00:17:00+00:00,2022-10-15 00:18:00+00:00,0.5235179591626522,0.4871805771187917,2022-10-16 00:00:00+00:00,0.061938903811703444,0.044178555267257856,target,minute interval; not exact exchange fill
324,1422725.0,1423350.0,-1.0,1399.0,0.48250000000000004,0.48100000000000004,0.33750875,0.3364595000000001,0.016683880824,2.098500000000002,1.4078478691760017,9855.700964902277,2.0,9854.293117033101,0.06849983981430746,1665916260.0,2022-10-16 00:05:00+00:00,2022-10-16 00:05:00+00:00,2022-10-16 10:30:00+00:00,2022-10-16 10:31:00+00:00,0.5168232882792901,0.48088973428586407,2022-10-17 00:00:00+00:00,0.04691466916086739,0.029318998104479247,target,minute interval; not exact exchange fill
325,1424165.0,1424168.0,-1.0,1414.0,0.47550000000000003,0.4756,0.33617850000000005,0.3362492,0.0,-0.14139999999998443,-0.8138276999999845,9854.887137202277,2.0,9855.700964902277,0.06822010959893879,1665965340.0,2022-10-17 00:05:00+00:00,2022-10-17 00:05:00+00:00,2022-10-17 00:08:00+00:00,2022-10-17 00:09:00+00:00,0.5094715576442186,0.47543132151321893,2022-10-18 00:00:00+00:00,0.002021646681626097,-0.01694211393035547,target,minute interval; not exact exchange fill
326,1427045.0,1427050.0,-1.0,1513.0,0.46540000000000004,0.465,0.35207510000000003,0.35177250000000004,0.0,0.6052000000000173,-0.0986475999999828,9854.788489602277,2.0,9854.887137202277,0.07145187866655799,1666138260.0,2022-10-19 00:05:00+00:00,2022-10-19 00:05:00+00:00,2022-10-19 00:10:00+00:00,2022-10-19 00:11:00+00:00,0.4971110788235835,0.46487122161704897,2022-10-20 00:00:00+00:00,0.01667487838848975,-0.0020560637612713284,target,minute interval; not exact exchange fill
327,1428485.0,1428525.0,-1.0,1809.0,0.45,0.4495,0.407025,0.40657275,0.0,0.9045000000000007,0.09090225000000074,9854.879391852277,2.0,9854.788489602277,0.08260451260409078,1666226760.0,2022-10-20 00:05:00+00:00,2022-10-20 00:05:00+00:00,2022-10-20 00:45:00+00:00,2022-10-20 00:46:00+00:00,0.47639784291202114,0.44938679584686425,2022-10-21 00:00:00+00:00,0.02322932806212425,0.0019035646271354017,target,minute interval; not exact exchange fill
328,1429925.0,1429927.0,-1.0,1901.0,0.44720000000000004,0.44570000000000004,0.4250636000000001,0.42363785000000004,0.0,2.8515000000000024,2.0027985500000023,9856.882190402277,2.0,9854.879391852277,0.08626459707897188,1666310880.0,2022-10-21 00:05:00+00:00,2022-10-21 00:05:00+00:00,2022-10-21 00:07:00+00:00,2022-10-21 00:08:00+00:00,0.4722835460195198,0.44559403617964694,2022-10-22 00:00:00+00:00,0.06402459281886876,0.04200163721589206,target,minute interval; not exact exchange fill
329,1432805.0,1432807.0,-1.0,1898.0,0.4655,0.4646,0.4417595,0.4409054,0.0,1.7082000000000226,0.8255351000000225,9857.707725502278,2.0,9856.882190402277,0.08963473266022083,1666483680.0,2022-10-23 00:05:00+00:00,2022-10-23 00:05:00+00:00,2022-10-23 00:07:00+00:00,2022-10-23 00:08:00+00:00,0.4906049086922351,0.4645064295048736,2022-10-24 00:00:00+00:00,0.0395767420350646,0.017325297029841074,target,minute interval; not exact exchange fill
330,1434245.0,1434245.0,-1.0,1893.0,0.4686,0.46830000000000005,0.44352990000000003,0.44324595000000006,0.0,0.5678999999999375,-0.31887585000006263,9857.388849652278,2.0,9857.707725502278,0.08998641719769611,1666569960.0,2022-10-24 00:05:00+00:00,2022-10-24 00:05:00+00:00,2022-10-24 00:05:00+00:00,2022-10-24 00:06:00+00:00,0.4937720006481459,0.4681161199929392,2022-10-25 00:00:00+00:00,0.01922294591615964,-0.006691959147571398,target,minute interval; not exact exchange fill
331,1435685.0,1435726.0,-1.0,1996.0,0.45280000000000004,0.45230000000000004,0.45189440000000003,0.45139540000000006,0.0,0.9980000000000009,0.0947102000000008,9857.483559852279,2.0,9857.388849652278,0.09168643073585166,1666658820.0,2022-10-25 00:05:00+00:00,2022-10-25 00:05:00+00:00,2022-10-25 00:46:00+00:00,2022-10-25 00:47:00+00:00,0.4766502653346018,0.4521420825233971,2022-10-26 00:00:00+00:00,0.027585331541298632,0.001989495686287411,target,minute interval; not exact exchange fill
332,1437125.0,1437126.0,-1.0,1978.0,0.4605,0.45990000000000003,0.4554345,0.45484110000000005,0.0,1.186799999999979,0.27652439999997896,9857.760084252279,2.0,9857.483559852279,0.09240380615087225,1666742820.0,2022-10-26 00:05:00+00:00,2022-10-26 00:05:00+00:00,2022-10-26 00:06:00+00:00,2022-10-26 00:07:00+00:00,0.4845633938009682,0.4597347346855922,2022-10-27 00:00:00+00:00,0.031802052559064146,0.005809654330403081,target,minute interval; not exact exchange fill
333,1438565.0,1438741.0,-1.0,1988.0,0.4696,0.4682,0.4667824,0.46539080000000005,0.0,2.7832000000000248,1.8510268000000247,9859.611111052278,2.0,9857.760084252279,0.09470354238904281,1666839720.0,2022-10-27 00:05:00+00:00,2022-10-27 00:05:00+00:00,2022-10-27 03:01:00+00:00,2022-10-27 03:02:00+00:00,0.49353539250502926,0.4680192216102997,2022-10-28 00:00:00+00:00,0.06604355409539173,0.0389005528028994,target,minute interval; not exact exchange fill
334,1440005.0,1440014.0,-1.0,2263.0,0.4626,0.46080000000000004,0.5234319000000001,0.5213952000000001,0.0,4.073399999999928,3.028572899999928,9862.639683952279,2.0,9859.611111052278,0.1061769869225879,1666916100.0,2022-10-28 00:05:00+00:00,2022-10-28 00:05:00+00:00,2022-10-28 00:14:00+00:00,2022-10-28 00:15:00+00:00,0.48352720069161637,0.4606787421079199,2022-10-29 00:00:00+00:00,0.0918067313632521,0.06395026356946558,target,minute interval; not exact exchange fill
335,1442885.0,1442910.0,-1.0,2216.0,0.47100000000000003,0.46940000000000004,0.5218680000000001,0.5200952000000001,0.0,3.5455999999999785,2.5036367999999785,9865.143320752279,2.0,9862.639683952279,0.10582724640121308,1667089860.0,2022-10-30 00:05:00+00:00,2022-10-30 00:05:00+00:00,2022-10-30 00:30:00+00:00,2022-10-30 00:31:00+00:00,0.4923918171696177,0.4692724804541378,2022-10-31 00:00:00+00:00,0.08075609155428888,0.052814587514548296,target,minute interval; not exact exchange fill
336,1444325.0,1444352.0,-1.0,2758.0,0.45830000000000004,0.4575,0.6319957,0.6308925000000001,0.0,2.2064000000000634,0.9435118000000633,9866.086832552279,2.0,9865.143320752279,0.12812701842263888,1667176380.0,2022-10-31 00:05:00+00:00,2022-10-31 00:05:00+00:00,2022-10-31 00:32:00+00:00,2022-10-31 00:33:00+00:00,0.475338523280041,0.45738849157707073,2022-11-01 00:00:00+00:00,0.05349691448888971,0.020078031081529297,target,minute interval; not exact exchange fill
337,1448645.0,1448646.0,-1.0,2665.0,0.4491,0.449,0.59842575,0.5982925,0.0,0.26649999999997065,-0.9302182500000293,9865.15661430228,2.0,9866.086832552279,0.12130964589234047,1667434020.0,2022-11-03 00:05:00+00:00,2022-11-03 00:05:00+00:00,2022-11-03 00:06:00+00:00,2022-11-03 00:07:00+00:00,0.46678020376616375,0.4488281433547641,2022-11-04 00:00:00+00:00,0.0153763298676544,-0.01974241952278969,target,minute interval; not exact exchange fill
