trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,877955.0,877966.0,1.0,0.628,3667.71,3813.5,1.15166094,1.1974390000000001,0.0,91.55611999999998,89.20702005999998,10089.20702006,2.0,10000.0,0.230332188,1630514820.0,2021-09-01 16:35:00+00:00,2021-09-01 16:35:00+00:00,2021-09-01 16:46:00+00:00,2021-09-01 16:47:00+00:00,3593.3365959588295,3814.266808082341,2021-09-02 00:00:00+00:00,1.9705539899883062,1.9099488161301106,target,minute interval; not exact exchange fill
107,1416830.0,1416960.0,1.0,1.118,1773.4,1772.68,0.9913306000000002,0.9909281200000002,-0.22910402228594984,-0.8049600000000305,-2.558114697714081,10187.196715828972,4.0,10189.754830526685,0.19457398465175055,1662854400.0,2022-09-10 21:50:00+00:00,2022-09-10 21:50:00+00:00,2022-09-11 00:00:00+00:00,2022-09-11 00:00:00+00:00,1730.3589790390602,1858.4020419218796,2022-09-11 00:00:00+00:00,1.9749076584177572,-0.05316130640162251,timeout,minute interval; not exact exchange fill
108,1428015.0,1428480.0,-1.0,1.129,1398.07,1333.95,0.7892105150000001,0.753014775,0.1548023977383,72.39147999999987,70.69445231226159,10257.891168141234,4.0,10187.196715828972,0.15494164626736157,1663545600.0,2022-09-18 16:15:00+00:00,2022-09-18 16:15:00+00:00,2022-09-19 00:00:00+00:00,2022-09-19 00:00:00+00:00,1441.203595225076,1312.6428095498477,2022-09-19 00:00:00+00:00,1.98052562056057,1.451696179290361,timeout,minute interval; not exact exchange fill
109,1432650.0,1432800.0,-1.0,1.2510000000000001,1250.98,1244.45,0.7824879900000001,0.7784034750000001,0.3773939019296487,8.169029999999967,6.2307446330703185,10264.121912774304,4.0,10257.891168141234,0.1525631296284828,1663804800.0,2022-09-21 21:30:00+00:00,2022-09-21 21:30:00+00:00,2022-09-22 00:00:00+00:00,2022-09-22 00:00:00+00:00,1290.183872994947,1173.382254010106,2022-09-22 00:00:00+00:00,1.9793387760412258,0.12704385656295286,timeout,minute interval; not exact exchange fill
110,1463675.0,1463740.0,-1.0,3.524,1233.17,1246.24,2.1728455400000004,2.19587488,0.0,-46.058679999999775,-50.42740041999977,10213.694512354305,1.0,10264.121912774304,0.42338654167693895,1665661260.0,2022-10-13 10:35:00+00:00,2022-10-13 10:35:00+00:00,2022-10-13 11:40:00+00:00,2022-10-13 11:41:00+00:00,1245.9827893751788,1208.2644212496427,2022-10-14 00:00:00+00:00,1.9438061472082862,-1.116829800365026,stop,minute interval; not exact exchange fill
111,1463795.0,1463957.0,-1.0,1.29,1208.1100000000001,1246.24,0.7792309500000001,0.8038248,0.0,-49.18769999999985,-50.77075574999985,10162.923756604305,1.0,10213.694512354305,0.1525855211466245,1665674280.0,2022-10-13 12:35:00+00:00,2022-10-13 12:35:00+00:00,2022-10-13 15:17:00+00:00,2022-10-13 15:18:00+00:00,1245.9827893751788,1133.3544212496427,2022-10-14 00:00:00+00:00,1.9738598604345574,-1.0391939872745182,stop,minute interval; not exact exchange fill
112,1482615.0,1483200.0,1.0,1.677,1562.3500000000001,1565.13,1.3100304750000002,1.3123615050000002,0.48061520714902506,4.662059999999954,1.5590528128509284,10164.482809417155,4.0,10162.923756604305,0.2578058256412061,1666828800.0,2022-10-26 14:15:00+00:00,2022-10-26 14:15:00+00:00,2022-10-27 00:00:00+00:00,2022-10-27 00:00:00+00:00,1534.2661410036803,1617.5577179926393,2022-10-27 00:00:00+00:00,1.965816663581515,0.033103276433512886,timeout,minute interval; not exact exchange fill
113,1486575.0,1486702.0,1.0,1.7630000000000001,1602.51,1654.26,1.412612565,1.45823019,0.0,91.23525000000001,88.36440724500001,10252.847216662156,2.0,10164.482809417155,0.27795070176935077,1667038980.0,2022-10-29 08:15:00+00:00,2022-10-29 08:15:00+00:00,2022-10-29 10:22:00+00:00,2022-10-29 10:23:00+00:00,1575.9576213967255,1654.5947572065493,2022-10-30 00:00:00+00:00,1.9615853624550998,1.8876506601867622,target,minute interval; not exact exchange fill
114,1495480.0,1495582.0,1.0,1.752,1601.52,1654.2,1.40293152,1.4490792000000001,0.0,92.29536000000012,89.44334928000012,10342.290565942156,2.0,10252.847216662156,0.27366671722564273,1667571780.0,2022-11-04 12:40:00+00:00,2022-11-04 12:40:00+00:00,2022-11-04 14:22:00+00:00,2022-11-04 14:23:00+00:00,1574.5326333982293,1654.5347332035415,2022-11-05 00:00:00+00:00,1.964427800082694,1.891705135715262,target,minute interval; not exact exchange fill
115,1502415.0,1502511.0,-1.0,1.3880000000000001,1262.83,1193.0,0.8764040200000001,0.8279420000000002,0.0,96.9240399999999,95.2196939799999,10437.510259922155,2.0,10342.290565942156,0.16947967462566876,1667987520.0,2022-11-09 08:15:00+00:00,2022-11-09 08:15:00+00:00,2022-11-09 09:51:00+00:00,2022-11-09 09:52:00+00:00,1298.2738439310233,1192.7523121379531,2022-11-10 00:00:00+00:00,1.9771469482379995,1.935514814180573,target,minute interval; not exact exchange fill
116,1505005.0,1505236.0,-1.0,0.8180000000000001,1223.93,1286.18,0.5005873700000001,0.52604762,0.0,-50.920500000000004,-51.94713499,10385.563124932156,1.0,10437.510259922155,0.09592083888475786,1668151020.0,2022-11-11 03:25:00+00:00,2022-11-11 03:25:00+00:00,2022-11-11 07:16:00+00:00,2022-11-11 07:17:00+00:00,1285.9192156183497,1100.7015687633009,2022-11-12 00:00:00+00:00,1.9879011213076554,-1.0244532757275557,stop,minute interval; not exact exchange fill
117,1505660.0,1505687.0,-1.0,0.874,1228.29,1286.18,0.5367627300000001,0.56206066,0.0,-50.59586000000009,-51.69468339000009,10333.868441542156,1.0,10385.563124932156,0.1033670920956453,1668178080.0,2022-11-11 14:20:00+00:00,2022-11-11 14:20:00+00:00,2022-11-11 14:47:00+00:00,2022-11-11 14:48:00+00:00,1285.9192156183497,1114.171568763301,2022-11-12 00:00:00+00:00,1.9802183668861641,-1.0263411425153435,stop,minute interval; not exact exchange fill
118,1505790.0,1505883.0,-1.0,0.977,1234.83,1286.18,0.6032144549999999,0.62829893,0.0,-50.16895000000013,-51.40046338500013,10282.467978157154,1.0,10333.868441542156,0.11674513923074104,1668189840.0,2022-11-11 16:30:00+00:00,2022-11-11 16:30:00+00:00,2022-11-11 18:03:00+00:00,2022-11-11 18:04:00+00:00,1285.9192156183497,1133.3715687633005,2022-11-12 00:00:00+00:00,1.9859070061795698,-1.0297771136870617,stop,minute interval; not exact exchange fill
119,1506555.0,1507680.0,-1.0,0.902,1240.92,1257.1100000000001,0.5596549200000001,0.5669566100000001,-0.1597568675076,-14.60338000000005,-15.57023466249245,10266.897743494661,4.0,10282.467978157154,0.10885614644049738,1668297600.0,2022-11-12 05:15:00+00:00,2022-11-12 05:15:00+00:00,2022-11-13 00:00:00+00:00,2022-11-13 00:00:00+00:00,1296.122948032749,1130.9041039345018,2022-11-13 00:00:00+00:00,1.9929351599163097,-0.3126988969132498,timeout,minute interval; not exact exchange fill
120,1508945.0,1509120.0,-1.0,0.9390000000000001,1203.15,1221.03,0.5648789250000001,0.573273585,-0.032216920041,-16.78931999999989,-17.895255589958886,10249.002487904701,4.0,10266.897743494661,0.11003887232789869,1668384000.0,2022-11-13 21:05:00+00:00,2022-11-13 21:05:00+00:00,2022-11-14 00:00:00+00:00,2022-11-14 00:00:00+00:00,1256.0572542523826,1098.0554914952352,2022-11-14 00:00:00+00:00,1.9863912801717998,-0.3602110986536725,timeout,minute interval; not exact exchange fill
121,1518455.0,1519200.0,-1.0,1.024,1162.1100000000001,1141.76,0.5950003200000001,0.5845811200000001,0.26341741250155937,20.83840000000014,19.39540114749858,10268.397889052201,4.0,10249.002487904701,0.11610892293219484,1668988800.0,2022-11-20 11:35:00+00:00,2022-11-20 11:35:00+00:00,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,1210.4876477858445,1066.0747044283107,2022-11-21 00:00:00+00:00,1.9851170936795728,0.39152009864039505,timeout,minute interval; not exact exchange fill
122,1520375.0,1520640.0,-1.0,1.016,1081.43,1107.17,0.54936644,0.56244236,0.07449011642396479,-26.15184000000001,-27.338138916423976,10241.059750135777,4.0,10268.397889052201,0.10700139319410575,1669075200.0,2022-11-21 19:35:00+00:00,2022-11-21 19:35:00+00:00,2022-11-22 00:00:00+00:00,2022-11-22 00:00:00+00:00,1130.413135405241,984.1537291895181,2022-11-22 00:00:00+00:00,1.9859135191267028,-0.5493241055542022,timeout,minute interval; not exact exchange fill
123,1537835.0,1537920.0,-1.0,1.6420000000000001,1243.46,1240.01,1.0208806600000002,1.0180482100000001,0.10161419662240002,5.664900000000075,3.5243569333776743,10244.584107069153,4.0,10241.059750135777,0.19937012084837513,1670112000.0,2022-12-03 22:35:00+00:00,2022-12-03 22:35:00+00:00,2022-12-04 00:00:00+00:00,2022-12-04 00:00:00+00:00,1272.8743742639126,1185.351251472175,2022-12-04 00:00:00+00:00,1.9755221717946463,0.07297046585258694,timeout,minute interval; not exact exchange fill
124,1555745.0,1556559.0,-1.0,2.592,1213.75,1178.7,1.57302,1.5275952000000002,0.11788026738869203,90.84959999999988,87.6311045326112,10332.215211601764,2.0,10244.584107069153,0.3070929934411991,1671230400.0,2022-12-16 09:05:00+00:00,2022-12-16 09:05:00+00:00,2022-12-16 22:39:00+00:00,2022-12-16 22:40:00+00:00,1231.7876870436899,1178.4546259126203,2022-12-17 00:00:00+00:00,1.9567572051721098,1.8743143962909703,target,minute interval; not exact exchange fill
125,1590805.0,1590894.0,1.0,3.8320000000000003,1344.71,1332.8600000000001,2.5764643600000006,2.5537597600000006,0.0,-45.40919999999966,-50.53942411999966,10281.675787481765,1.0,10332.215211601764,0.4987244859373348,1673290500.0,2023-01-09 17:25:00+00:00,2023-01-09 17:25:00+00:00,2023-01-09 18:54:00+00:00,2023-01-09 18:55:00+00:00,1333.1314319155665,1367.0871361688671,2023-01-10 00:00:00+00:00,1.9326341569776126,-1.139068743546207,stop,minute interval; not exact exchange fill
126,1597000.0,1598400.0,1.0,0.557,1572.64,1549.95,0.4379802400000001,0.43166107500000006,1.0318337674654,-12.638330000000032,-14.539805082465431,10267.135982399299,4.0,10281.675787481765,0.08519627520899922,1673740800.0,2023-01-14 00:40:00+00:00,2023-01-14 00:40:00+00:00,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,1482.5850882087013,1751.7898235825971,2023-01-15 00:00:00+00:00,1.9893398374291313,-0.28986513675895065,timeout,minute interval; not exact exchange fill
127,1606810.0,1607040.0,1.0,1.6480000000000001,1627.93,1658.67,1.3414143200000002,1.3667440800000001,0.2734032,50.65952000000002,47.67795840000003,10314.813940799297,4.0,10267.135982399299,0.26130253311138646,1674259200.0,2023-01-20 20:10:00+00:00,2023-01-20 20:10:00+00:00,2023-01-21 00:00:00+00:00,2023-01-21 00:00:00+00:00,1599.0911245081245,1684.1677509837511,2023-01-21 00:00:00+00:00,1.950067401192334,1.0031875205449792,timeout,minute interval; not exact exchange fill
128,1618640.0,1618688.0,1.0,1.665,1615.6000000000001,1586.5900000000001,1.3449870000000002,1.3208361750000002,0.0,-48.30164999999999,-50.967473174999995,10263.846467624297,1.0,10314.813940799297,0.2607874475912799,1674958140.0,2023-01-29 01:20:00+00:00,2023-01-29 01:20:00+00:00,2023-01-29 02:08:00+00:00,2023-01-29 02:09:00+00:00,1586.9143079201524,1671.9513841596952,2023-01-30 00:00:00+00:00,1.9644422035500755,-1.0671206716851322,stop,minute interval; not exact exchange fill
129,1619200.0,1619716.0,1.0,1.997,1610.33,1655.8400000000001,1.607914505,1.6533562400000004,0.321708712,90.88347000000044,87.30049054300045,10351.146958167297,2.0,10263.846467624297,0.31331616467021706,1675019820.0,2023-01-29 10:40:00+00:00,2023-01-29 10:40:00+00:00,2023-01-29 19:16:00+00:00,2023-01-29 19:17:00+00:00,1586.9143079201524,1656.1713841596952,2023-01-30 00:00:00+00:00,1.9577206602895239,1.8669454163869785,target,minute interval; not exact exchange fill
130,1625420.0,1625480.0,1.0,1.391,1710.48,1675.3600000000001,1.1896388400000002,1.1652128800000001,0.0,-48.85191999999985,-51.20677171999985,10299.940186447297,1.0,10351.146958167297,0.22985642940009604,1675365660.0,2023-02-02 18:20:00+00:00,2023-02-02 18:20:00+00:00,2023-02-02 19:20:00+00:00,2023-02-02 19:21:00+00:00,1675.6961017948306,1778.997796410339,2023-02-03 00:00:00+00:00,1.9698136191117395,-1.0583322140279534,stop,minute interval; not exact exchange fill
131,1632925.0,1632960.0,1.0,1.872,1674.24,1670.16,1.5670886400000001,1.56326976,0.3127447140536161,-7.637759999999864,-11.080863114053482,10288.859323333243,4.0,10299.940186447297,0.30429082337040786,1675814400.0,2023-02-07 23:25:00+00:00,2023-02-07 23:25:00+00:00,2023-02-08 00:00:00+00:00,2023-02-08 00:00:00+00:00,1649.0938270814827,1723.512345837035,2023-02-08 00:00:00+00:00,1.9594371675043785,-0.2353942487862261,timeout,minute interval; not exact exchange fill
132,1644260.0,1644480.0,1.0,1.852,1638.3700000000001,1674.65,1.51713062,1.5507259000000002,0.31022205595884406,67.19055999999995,63.812481424041096,10352.671804757283,4.0,10288.859323333243,0.2949074474289733,1676505600.0,2023-02-15 20:20:00+00:00,2023-02-15 20:20:00+00:00,2023-02-16 00:00:00+00:00,2023-02-16 00:00:00+00:00,1612.9197034245667,1688.2505931508665,2023-02-16 00:00:00+00:00,1.9599218815789747,1.3538539084673196,timeout,minute interval; not exact exchange fill
133,1645445.0,1645447.0,1.0,1.3980000000000001,1741.68,1706.77,1.2174343200000002,1.19303223,0.0,-48.804180000000116,-51.21464655000012,10301.457158207282,1.0,10352.671804757283,0.23519229488962684,1676563680.0,2023-02-16 16:05:00+00:00,2023-02-16 16:05:00+00:00,2023-02-16 16:07:00+00:00,2023-02-16 16:08:00+00:00,1707.118264025031,1809.7534719499376,2023-02-17 00:00:00+00:00,1.9696195815869648,-1.0599648416541365,stop,minute interval; not exact exchange fill
134,1647110.0,1647248.0,1.0,1.559,1708.77,1677.8,1.331986215,1.3078451,0.0,-48.28223000000004,-50.92206131500004,10250.535096892281,1.0,10301.457158207282,0.2586015152116207,1676671740.0,2023-02-17 19:50:00+00:00,2023-02-17 19:50:00+00:00,2023-02-17 22:08:00+00:00,2023-02-17 22:09:00+00:00,1678.1453792482528,1768.9692415034947,2023-02-18 00:00:00+00:00,1.9657138611279024,-1.0665694528849472,stop,minute interval; not exact exchange fill
135,1660040.0,1660320.0,1.0,1.917,1632.0,1640.18,1.5642719999999999,1.57211253,0.31452303606028204,15.681060000000123,12.230152433939843,10262.765249326221,4.0,10250.535096892281,0.3052078716308674,1677456000.0,2023-02-26 19:20:00+00:00,2023-02-26 19:20:00+00:00,2023-02-27 00:00:00+00:00,2023-02-27 00:00:00+00:00,1607.5818143924653,1679.8763712150696,2023-02-27 00:00:00+00:00,1.9606850396082016,0.26127410370266974,timeout,minute interval; not exact exchange fill
136,1675915.0,1675962.0,-1.0,2.445,1483.99,1447.45,1.8141777749999999,1.769507625,0.0,89.3402999999999,85.75661459999989,10348.52186392622,2.0,10262.765249326221,0.35354560509295596,1678394580.0,2023-03-09 19:55:00+00:00,2023-03-09 19:55:00+00:00,2023-03-09 20:42:00+00:00,2023-03-09 20:43:00+00:00,1502.8715019675121,1447.1569960649756,2023-03-10 00:00:00+00:00,1.9507454437893759,1.8576001030187876,target,minute interval; not exact exchange fill
137,1676805.0,1676905.0,-1.0,2.297,1374.73,1395.59,1.5788774050000003,1.6028351150000002,0.0,-47.91541999999977,-51.09713251999977,10297.424731406221,1.0,10348.52186392622,0.30514066177968635,1678451160.0,2023-03-10 10:45:00+00:00,2023-03-10 10:45:00+00:00,2023-03-10 12:25:00+00:00,2023-03-10 12:26:00+00:00,1395.3027431131247,1334.3945137737505,2023-03-11 00:00:00+00:00,1.960627515954195,-1.081292848390657,stop,minute interval; not exact exchange fill
138,1681345.0,1681388.0,1.0,1.739,1637.18,1690.5,1.4235280100000003,1.46988975,0.0,92.7234799999999,89.8300622399999,10387.254793646222,2.0,10297.424731406221,0.2764823336184954,1678720140.0,2023-03-13 14:25:00+00:00,2023-03-13 14:25:00+00:00,2023-03-13 15:08:00+00:00,2023-03-13 15:09:00+00:00,1609.8971943205374,1690.8456113589255,2023-03-14 00:00:00+00:00,1.9670121903673072,1.8933595249290864,target,minute interval; not exact exchange fill
139,1682705.0,1683073.0,1.0,0.983,1765.69,1715.01,0.867836635,0.842927415,0.174018524,-49.81844000000006,-51.70322257400006,10335.551571072223,1.0,10387.254793646222,0.16709643736299737,1678821240.0,2023-03-14 13:05:00+00:00,2023-03-14 13:05:00+00:00,2023-03-14 19:13:00+00:00,2023-03-14 19:14:00+00:00,1715.3553129212978,1865.6993741574045,2023-03-15 00:00:00+00:00,1.986887769879882,-1.0449529152284174,stop,minute interval; not exact exchange fill
140,1686865.0,1687123.0,1.0,1.687,1734.29,1705.77,1.462873615,1.4388169950000003,0.0,-48.11323999999997,-51.01493060999997,10284.536640462222,1.0,10335.551571072223,0.2830760612901165,1679064240.0,2023-03-17 10:25:00+00:00,2023-03-17 10:25:00+00:00,2023-03-17 14:43:00+00:00,2023-03-17 14:44:00+00:00,1706.1113841015945,1789.6272317968112,2023-03-18 00:00:00+00:00,1.9638023384939403,-1.0731552645817188,stop,minute interval; not exact exchange fill
141,1687385.0,1687627.0,1.0,1.653,1734.76,1790.64,1.4337791400000002,1.47996396,0.0,92.36964000000019,89.45589690000018,10373.992537362223,2.0,10284.536640462222,0.27882231161666826,1679094480.0,2023-03-17 19:05:00+00:00,2023-03-17 19:05:00+00:00,2023-03-17 23:07:00+00:00,2023-03-17 23:08:00+00:00,1706.1113841015945,1791.0072317968113,2023-03-18 00:00:00+00:00,1.963349014705518,1.8890022537881868,target,minute interval; not exact exchange fill
142,1687750.0,1688175.0,1.0,1.373,1828.75,1793.2,1.2554368750000002,1.2310318,0.24906919778420303,-48.810149999999936,-51.545687872784136,10322.446849489439,1.0,10373.992537362223,0.24203543052079693,1679127360.0,2023-03-18 01:10:00+00:00,2023-03-18 01:10:00+00:00,2023-03-18 08:15:00+00:00,2023-03-18 08:16:00+00:00,1793.5628304659483,1898.0443390681037,2023-03-19 00:00:00+00:00,1.9693069941600574,-1.06693378847594,stop,minute interval; not exact exchange fill
143,1688450.0,1688609.0,1.0,1.4040000000000001,1827.73,1793.2,1.2830664600000004,1.2588264000000002,0.0,-48.480119999999964,-51.02201285999996,10271.424836629438,1.0,10322.446849489439,0.2485973488085264,1679153400.0,2023-03-18 12:50:00+00:00,2023-03-18 12:50:00+00:00,2023-03-18 15:29:00+00:00,2023-03-18 15:30:00+00:00,1793.5628304659483,1894.954339068103,2023-03-19 00:00:00+00:00,1.9675126732726835,-1.063607711601112,stop,minute interval; not exact exchange fill
144,1690030.0,1690560.0,1.0,1.422,1803.14,1779.6200000000001,1.2820325399999999,1.26530982,0.508246340743584,-33.44543999999997,-36.501028700743554,10234.923807928693,4.0,10271.424836629438,0.2496309052329488,1679270400.0,2023-03-19 15:10:00+00:00,2023-03-19 15:10:00+00:00,2023-03-20 00:00:00+00:00,2023-03-20 00:00:00+00:00,1769.5930104322608,1869.0939791354783,2023-03-20 00:00:00+00:00,1.9660178151694239,-0.7651594639465528,timeout,minute interval; not exact exchange fill
145,1692785.0,1693102.0,1.0,1.297,1811.5,1774.26,1.17475775,1.15060761,0.211242431504,-48.30028000000001,-50.836887791504004,10184.08692013719,1.0,10234.923807928693,0.2295586703029386,1679422980.0,2023-03-21 13:05:00+00:00,2023-03-21 13:05:00+00:00,2023-03-21 18:22:00+00:00,2023-03-21 18:23:00+00:00,1774.6183908614782,1884.1532182770438,2023-03-22 00:00:00+00:00,1.9699036992710734,-1.0627451173506746,stop,minute interval; not exact exchange fill
146,1695780.0,1696320.0,1.0,0.9430000000000001,1804.26,1812.89,0.8507085900000001,0.8547776350000001,0.344205397179463,8.138090000000103,6.088398377820639,10190.17531851501,4.0,10184.08692013719,0.1670662469146601,1679616000.0,2023-03-23 15:00:00+00:00,2023-03-23 15:00:00+00:00,2023-03-24 00:00:00+00:00,2023-03-24 00:00:00+00:00,1752.8142904029646,1906.041419194071,2023-03-24 00:00:00+00:00,1.9784238567473538,0.1254995610893696,timeout,minute interval; not exact exchange fill
147,1700030.0,1700091.0,1.0,1.365,1790.53,1755.4,1.222036725,1.1980605,0.0,-47.952449999999835,-50.372547224999835,10139.802771290011,1.0,10190.17531851501,0.23984606482277568,1679842320.0,2023-03-26 13:50:00+00:00,2023-03-26 13:50:00+00:00,2023-03-26 14:51:00+00:00,2023-03-26 14:52:00+00:00,1755.753464951241,1859.003070097518,2023-03-27 00:00:00+00:00,1.9689445771844298,-1.0611455381699069,stop,minute interval; not exact exchange fill
148,1722190.0,1722240.0,1.0,1.839,1909.43,1908.52,1.755720885,1.75488414,0.09298891740449913,-1.6734900000001505,-5.27708394240465,10134.525687347608,4.0,10139.802771290011,0.34630276832823104,1681171200.0,2023-04-10 23:10:00+00:00,2023-04-10 23:10:00+00:00,2023-04-11 00:00:00+00:00,2023-04-11 00:00:00+00:00,1884.5685268598165,1957.9529462803669,2023-04-11 00:00:00+00:00,1.9517325464491195,-0.11542115464657245,timeout,minute interval; not exact exchange fill
149,1725675.0,1726560.0,1.0,1.621,1983.26,2011.39,1.60743223,1.630231595,0.649808023864592,45.598730000000174,41.71125815113558,10176.236945498746,4.0,10134.525687347608,0.31721903512599303,1681430400.0,2023-04-13 09:15:00+00:00,2023-04-13 09:15:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 00:00:00+00:00,1954.8127625712045,2039.194474857591,2023-04-14 00:00:00+00:00,1.966253313616033,0.9045450001974995,timeout,minute interval; not exact exchange fill
150,1726600.0,1727491.0,1.0,0.794,2116.92,2055.43,0.8404172400000002,0.81600571,0.16723998451468602,-48.82306000000019,-50.64672293451488,10125.590222564231,1.0,10176.236945498746,0.16517249834119513,1681486320.0,2023-04-14 00:40:00+00:00,2023-04-14 00:40:00+00:00,2023-04-14 15:31:00+00:00,2023-04-14 15:32:00+00:00,2055.8418200771466,2239.916359845706,2023-04-15 00:00:00+00:00,2.013752865607001,-1.0443468483177951,stop,minute interval; not exact exchange fill
151,1727600.0,1727791.0,1.0,2.109,2076.91,2117.39,2.190101595,2.232787755,0.0,85.37232000000004,80.94943065000004,10206.539653214231,2.0,10125.590222564231,0.4325874436671352,1681504320.0,2023-04-14 17:20:00+00:00,2023-04-14 17:20:00+00:00,2023-04-14 20:31:00+00:00,2023-04-14 20:32:00+00:00,2055.8418200771466,2117.8163598457068,2023-04-15 00:00:00+00:00,1.941618117725236,1.8218398618461145,target,minute interval; not exact exchange fill
152,1744595.0,1745002.0,1.0,1.165,1956.5900000000001,1915.16,1.1397136750000003,1.1155807,0.1979584776,-48.265950000000075,-50.71920285260008,10155.82045036163,1.0,10206.539653214231,0.22333008320622807,1682536980.0,2023-04-26 12:35:00+00:00,2023-04-26 12:35:00+00:00,2023-04-26 19:22:00+00:00,2023-04-26 19:23:00+00:00,1915.5449740862616,2037.480051827477,2023-04-27 00:00:00+00:00,1.9707638142920842,-1.0606838580513072,stop,minute interval; not exact exchange fill
153,1745315.0,1745363.0,1.0,1.661,1931.72,1903.5,1.60429346,1.58085675,0.0,-46.873420000000046,-50.05857021000005,10105.761880151631,1.0,10155.82045036163,0.31593576665544026,1682558640.0,2023-04-27 00:35:00+00:00,2023-04-27 00:35:00+00:00,2023-04-27 01:23:00+00:00,2023-04-27 01:24:00+00:00,1903.88108085936,1986.2578382812796,2023-04-28 00:00:00+00:00,1.95905013430151,-1.082571124537819,stop,minute interval; not exact exchange fill
154,1746405.0,1746653.0,1.0,1.383,1937.68,1903.5,1.33990572,1.31627025,0.0,-47.27094000000009,-49.92711597000009,10055.83476418163,1.0,10105.761880151631,0.2651765865632875,1682636040.0,2023-04-27 18:45:00+00:00,2023-04-27 18:45:00+00:00,2023-04-27 22:53:00+00:00,2023-04-27 22:54:00+00:00,1903.88108085936,2002.9078382812802,2023-04-28 00:00:00+00:00,1.9298794144825127,-1.0680989486611279,stop,minute interval; not exact exchange fill
155,1757655.0,1757762.0,1.0,1.7810000000000001,1936.99,1986.3700000000001,1.724889595,1.7688624850000003,0.34784094680319405,87.9457800000002,84.10418697319702,10139.938951154829,2.0,10055.83476418163,0.3430624379676501,1683302580.0,2023-05-05 14:15:00+00:00,2023-05-05 14:15:00+00:00,2023-05-05 16:02:00+00:00,2023-05-05 16:03:00+00:00,1911.5009687999245,1986.7680624001507,2023-05-06 00:00:00+00:00,1.9529209254529565,1.8526798092030372,target,minute interval; not exact exchange fill
156,1766485.0,1766880.0,-1.0,1.1380000000000001,1772.44,1793.6100000000001,1.00851836,1.0205640900000001,-0.03734635585154277,-24.091460000000087,-26.083196094148544,10113.85575506068,4.0,10139.938951154829,0.1989200062955292,1683849600.0,2023-05-11 17:25:00+00:00,2023-05-11 17:25:00+00:00,2023-05-12 00:00:00+00:00,2023-05-12 00:00:00+00:00,1814.4766082565568,1689.7167834868867,2023-05-12 00:00:00+00:00,1.967885134981375,-0.5452439769692261,timeout,minute interval; not exact exchange fill
157,1808905.0,1808991.0,-1.0,1.605,1800.91,1744.46,1.4452302750000001,1.39992915,0.0,90.60225000000007,87.75709057500006,10201.61284563568,2.0,10113.85575506068,0.28579214693206373,1686376320.0,2023-06-10 04:25:00+00:00,2023-06-10 04:25:00+00:00,2023-06-10 05:51:00+00:00,2023-06-10 05:52:00+00:00,1829.866713921787,1744.1065721564257,2023-06-11 00:00:00+00:00,1.9616669210809687,1.8882430909696857,target,minute interval; not exact exchange fill
158,1815635.0,1815840.0,-1.0,1.414,1653.64,1650.53,1.16912348,1.16692471,0.1745115845508,4.39754000000018,1.8869802254493795,10203.499825861129,4.0,10201.61284563568,0.22920365587097516,1686787200.0,2023-06-14 20:35:00+00:00,2023-06-14 20:35:00+00:00,2023-06-15 00:00:00+00:00,2023-06-15 00:00:00+00:00,1687.3648917096639,1587.2102165806723,2023-06-15 00:00:00+00:00,1.9697552772361466,0.03957012076684386,timeout,minute interval; not exact exchange fill
159,1828330.0,1828343.0,1.0,1.732,1931.8600000000001,1904.75,1.6729907600000002,1.6495135,0.0,-46.95452000000022,-50.27702426000022,10153.222801601129,1.0,10203.499825861129,0.3279248862747557,1687537440.0,2023-06-23 16:10:00+00:00,2023-06-23 16:10:00+00:00,2023-06-23 16:23:00+00:00,2023-06-23 16:24:00+00:00,1905.1358238600667,1984.5283522798663,2023-06-24 00:00:00+00:00,1.9708129449560425,-1.0862188921372837,stop,minute interval; not exact exchange fill
160,1830625.0,1831125.0,1.0,1.627,1925.2,1896.33,1.5661502,1.542664455,0.310908418829425,-46.971490000000195,-50.391213073829626,10102.831588527299,1.0,10153.222801601129,0.3085030695382797,1687704360.0,2023-06-25 06:25:00+00:00,2023-06-25 06:25:00+00:00,2023-06-25 14:45:00+00:00,2023-06-25 14:46:00+00:00,1896.7191573627024,1980.991685274595,2023-06-26 00:00:00+00:00,1.958919754766381,-1.0874628416265786,stop,minute interval; not exact exchange fill
