trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,886215.0,886456.0,1.0,0.116,51090.3,50292.5,2.9632374000000006,2.9169650000000003,0.0,-92.54480000000034,-98.42500240000034,9901.5749976,1.0,10000.0,0.5926474800000001,1631024220.0,2021-09-07 10:15:00+00:00,2021-09-07 10:15:00+00:00,2021-09-07 14:16:00+00:00,2021-09-07 14:17:00+00:00,50302.606061484905,54108.41374659561,2021-09-08 00:00:00+00:00,3.831581784525508,-1.0771841174752665,stop,minute interval; not exact exchange fill
399,2118590.0,2119082.0,1.0,0.10400000000000001,46067.700000000004,47504.3,2.3955204000000005,2.4702236,0.47939845483972005,149.40639999999985,144.06125754516012,7332.1743981631125,2.0,7188.113140617953,0.6665227308300438,1704981780.0,2024-01-11 05:50:00+00:00,2024-01-11 05:50:00+00:00,2024-01-11 14:02:00+00:00,2024-01-11 14:03:00+00:00,45446.093639464074,47513.81428639457,2024-01-12 00:00:00+00:00,2.3264148795835484,2.228427003672246,target,minute interval; not exact exchange fill
400,2119220.0,2119680.0,1.0,0.079,46305.700000000004,46328.600000000006,1.8290751500000002,1.8299797000000004,0.36609940814891606,1.809100000000115,-2.2160542581488016,7329.958343904964,4.0,7332.1743981631125,0.4989175245090264,1705017600.0,2024-01-11 16:20:00+00:00,2024-01-11 16:20:00+00:00,2024-01-12 00:00:00+00:00,2024-01-12 00:00:00+00:00,45446.093639464074,47513.81428639457,2024-01-12 00:00:00+00:00,1.4054273465837932,-0.03263275030435288,timeout,minute interval; not exact exchange fill
401,2120155.0,2120592.0,1.0,0.096,45923.200000000004,45221.8,2.2043136000000003,2.1706464000000003,0.44167985971065604,-67.33440000000014,-72.1510398597108,7257.807304045253,1.0,7329.958343904964,0.6014532406812216,1705072380.0,2024-01-12 07:55:00+00:00,2024-01-12 07:55:00+00:00,2024-01-12 15:12:00+00:00,2024-01-12 15:13:00+00:00,45230.915125477884,47052.54069331735,2024-01-13 00:00:00+00:00,1.6313236571822018,-1.085641705505691,stop,minute interval; not exact exchange fill
402,2121200.0,2121467.0,1.0,0.08700000000000001,42681.5,43102.5,1.8566452500000004,1.8749587500000002,0.0,36.627,32.895396000000005,7290.702700045253,2.0,7257.807304045253,0.5116270444284653,1705124880.0,2024-01-13 01:20:00+00:00,2024-01-13 01:20:00+00:00,2024-01-13 05:47:00+00:00,2024-01-13 05:48:00+00:00,41911.347464842846,43111.164604544174,2024-01-14 00:00:00+00:00,0.5578954621716569,0.4909520942144854,target,minute interval; not exact exchange fill
403,2121830.0,2122050.0,1.0,0.097,42600.0,43102.5,2.0661,2.0904712500000002,0.0,48.7425,44.58592875,7335.288628795252,2.0,7290.702700045253,0.5667766428021199,1705159860.0,2024-01-13 11:50:00+00:00,2024-01-13 11:50:00+00:00,2024-01-13 15:30:00+00:00,2024-01-13 15:31:00+00:00,41911.347464842846,43111.164604544174,2024-01-14 00:00:00+00:00,0.7422678033524166,0.6674610584205655,target,minute interval; not exact exchange fill
404,2123770.0,2123964.0,1.0,0.089,42634.100000000006,41868.4,1.89721745,1.8631438,0.0,-68.14730000000039,-71.90766125000039,7263.380967545251,1.0,7335.288628795252,0.5172850165847118,1705274700.0,2024-01-14 20:10:00+00:00,2024-01-14 20:10:00+00:00,2024-01-14 23:24:00+00:00,2024-01-14 23:25:00+00:00,41876.85565437058,43327.41361985235,2024-01-15 00:00:00+00:00,0.9155745088806897,-1.0669624073962924,stop,minute interval; not exact exchange fill
405,2124025.0,2124312.0,-1.0,0.091,42093.200000000004,42836.3,1.9152406000000002,1.9490516500000001,0.0,-67.62209999999986,-71.48639224999987,7191.894575295251,1.0,7263.380967545251,0.527368895713391,1705295580.0,2024-01-15 00:25:00+00:00,2024-01-15 00:25:00+00:00,2024-01-15 05:12:00+00:00,2024-01-15 05:13:00+00:00,42827.72943710307,41062.53084950103,2024-01-16 00:00:00+00:00,1.4031692923892298,-1.0694802826394672,stop,minute interval; not exact exchange fill
406,2127360.0,2128320.0,1.0,0.095,42662.600000000006,42774.700000000004,2.0264735000000003,2.0317982500000005,1.21522501359591,10.649499999999861,5.376003236403951,7197.270578531656,4.0,7191.894575295251,0.563543716828415,1705536000.0,2024-01-17 08:00:00+00:00,2024-01-17 08:00:00+00:00,2024-01-18 00:00:00+00:00,2024-01-18 00:00:00+00:00,41965.52948324207,44093.69233795543,2024-01-18 00:00:00+00:00,2.05300942092833,0.08118189823149806,timeout,minute interval; not exact exchange fill
407,2130910.0,2131200.0,-1.0,0.094,41646.3,41670.5,1.9573761000000003,1.9585135,-0.39162374,-2.2747999999997264,-5.799065859999727,7191.471512671656,4.0,7197.270578531656,0.5439217766353124,1705708800.0,2024-01-19 19:10:00+00:00,2024-01-19 19:10:00+00:00,2024-01-20 00:00:00+00:00,2024-01-20 00:00:00+00:00,42345.759513805824,40545.847475709415,2024-01-20 00:00:00+00:00,1.5732898081590567,-0.0881998011068924,timeout,minute interval; not exact exchange fill
408,2132475.0,2132640.0,-1.0,0.096,41828.5,41700.200000000004,2.007768,2.0016096,-0.40026157954041597,12.316799999999581,8.707683979539997,7200.1791966511955,4.0,7191.471512671656,0.5583747349794083,1705795200.0,2024-01-20 21:15:00+00:00,2024-01-20 21:15:00+00:00,2024-01-21 00:00:00+00:00,2024-01-21 00:00:00+00:00,42513.6406635114,41378.1465087187,2024-01-21 00:00:00+00:00,0.657315373712017,0.13238893308225302,timeout,minute interval; not exact exchange fill
409,2140435.0,2140504.0,-1.0,0.097,40200.0,40892.700000000004,1.9497,1.9832959500000003,0.0,-67.19190000000043,-71.12489595000044,7129.054300701195,1.0,7200.1791966511955,0.5415698545132893,1706267100.0,2024-01-26 09:55:00+00:00,2024-01-26 09:55:00+00:00,2024-01-26 11:04:00+00:00,2024-01-26 11:05:00+00:00,40884.48303045041,39175.7694010469,2024-01-27 00:00:00+00:00,1.4963564520790713,-1.0712410934680299,stop,minute interval; not exact exchange fill
410,2141730.0,2142572.0,1.0,0.098,41624.0,42124.9,2.0395760000000003,2.0641201000000002,0.7486302516000001,49.08820000000014,44.23587364840015,7173.290174349595,2.0,7129.054300701195,0.5721869729058994,1706391180.0,2024-01-27 07:30:00+00:00,2024-01-27 07:30:00+00:00,2024-01-27 21:32:00+00:00,2024-01-27 21:33:00+00:00,40957.57369678941,42133.341470388055,2024-01-28 00:00:00+00:00,0.7642877658553422,0.6773239045718835,target,minute interval; not exact exchange fill
411,2143960.0,2144160.0,1.0,0.092,41909.3,42012.700000000004,1.9278278,1.9325842000000002,0.38659596,9.512800000000134,5.265792040000133,7178.555966389596,4.0,7173.290174349595,0.5375016911747327,1706486400.0,2024-01-28 20:40:00+00:00,2024-01-28 20:40:00+00:00,2024-01-29 00:00:00+00:00,2024-01-29 00:00:00+00:00,41192.240887858796,42570.65870057962,2024-01-29 00:00:00+00:00,0.922321032368913,0.07982168977545892,timeout,minute interval; not exact exchange fill
412,2147030.0,2147040.0,1.0,0.095,42811.200000000004,42909.700000000004,2.033532,2.03821075,0.08783844790707811,9.3575,5.1979188020929215,7183.753885191688,4.0,7178.555966389596,0.5665573994327304,1706659200.0,2024-01-30 23:50:00+00:00,2024-01-30 23:50:00+00:00,2024-01-31 00:00:00+00:00,2024-01-31 00:00:00+00:00,42117.767514980274,44221.09855699993,2024-01-31 00:00:00+00:00,2.033216769416005,0.07890448737387329,timeout,minute interval; not exact exchange fill
413,2147725.0,2148480.0,1.0,0.10300000000000001,42550.3,42551.9,2.19134045,2.1914228500000004,0.8848862494524831,0.16479999999985012,-5.102849549452634,7178.651035642234,4.0,7183.753885191688,0.6100822731461178,1706745600.0,2024-01-31 11:25:00+00:00,2024-01-31 11:25:00+00:00,2024-02-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,41914.80447622668,43877.71894298857,2024-02-01 00:00:00+00:00,2.0887935372178137,-0.07795842265150847,timeout,minute interval; not exact exchange fill
414,2148585.0,2149670.0,1.0,0.096,42043.8,43251.700000000004,2.0181024,2.0760816000000006,0.8129503822978561,115.95840000000014,111.05126561770228,7289.702301259936,2.0,7178.651035642234,0.5622511499667714,1706817060.0,2024-02-01 01:45:00+00:00,2024-02-01 01:45:00+00:00,2024-02-01 19:50:00+00:00,2024-02-01 19:51:00+00:00,41356.64035669527,43260.395269536806,2024-02-02 00:00:00+00:00,1.7704696155988993,1.6834283388468336,target,minute interval; not exact exchange fill
415,2150760.0,2151360.0,1.0,0.122,42679.700000000004,43173.3,2.6034617000000004,2.6335713000000003,0.929139464577836,60.21919999999982,54.05302753542198,7343.755328795358,4.0,7289.702301259936,0.7142847793798174,1706918400.0,2024-02-02 14:00:00+00:00,2024-02-02 14:00:00+00:00,2024-02-03 00:00:00+00:00,2024-02-03 00:00:00+00:00,42143.756128785026,43781.634500169625,2024-02-03 00:00:00+00:00,2.05606325466797,0.8266865739969262,timeout,minute interval; not exact exchange fill
416,2152055.0,2152800.0,1.0,0.136,42991.100000000006,42983.8,2.9233948000000005,2.9228984000000007,0.9562741414507487,-0.9928000000003959,-7.795367341451145,7335.959961453907,4.0,7343.755328795358,0.7961580061190692,1707004800.0,2024-02-03 11:35:00+00:00,2024-02-03 11:35:00+00:00,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,42514.411969695386,43529.329129445454,2024-02-04 00:00:00+00:00,1.1291014148215577,-0.12024400418454277,timeout,minute interval; not exact exchange fill
417,2153225.0,2154159.0,1.0,0.131,42800.600000000006,42293.5,2.8034393000000004,2.77022425,1.0586010126710397,-66.43010000000076,-73.06236456267179,7262.897596891236,1.0,7335.959961453907,0.7643005999842969,1707086400.0,2024-02-04 07:05:00+00:00,2024-02-04 07:05:00+00:00,2024-02-04 22:39:00+00:00,2024-02-04 22:40:00+00:00,42302.00241321578,43489.14697041407,2024-02-05 00:00:00+00:00,1.3809673144528019,-1.1185934078782744,stop,minute interval; not exact exchange fill
418,2162105.0,2162602.0,1.0,0.113,46967.700000000004,47487.600000000006,2.6536750500000004,2.6830494000000003,0.5348807281365601,58.74870000000016,52.87709482186361,7315.774691713101,2.0,7262.897596891236,0.7307483038548863,1707592980.0,2024-02-10 11:05:00+00:00,2024-02-10 11:05:00+00:00,2024-02-10 19:22:00+00:00,2024-02-10 19:23:00+00:00,46395.51892101998,47497.15885364426,2024-02-11 00:00:00+00:00,0.9253344318691457,0.817816089030829,target,minute interval; not exact exchange fill
419,2164930.0,2165261.0,1.0,0.117,47901.600000000006,49715.0,2.8022436000000006,2.9083275000000004,0.0,212.16779999999932,206.4572288999993,7522.2319206131,2.0,7315.774691713101,0.7660825320862397,1707752520.0,2024-02-12 10:10:00+00:00,2024-02-12 10:10:00+00:00,2024-02-12 15:41:00+00:00,2024-02-12 15:42:00+00:00,47347.73190521029,49724.99978213011,2024-02-13 00:00:00+00:00,3.2921191873714686,3.1859421342367593,target,minute interval; not exact exchange fill
420,2167000.0,2167200.0,1.0,0.145,49313.9,49686.4,3.57525775,3.602264,0.720610740992915,54.012499999999996,46.11436750900708,7568.346288122107,4.0,7522.2319206131,0.9505842913996724,1707868800.0,2024-02-13 20:40:00+00:00,2024-02-13 20:40:00+00:00,2024-02-14 00:00:00+00:00,2024-02-14 00:00:00+00:00,48866.95082572279,51054.713898335496,2024-02-14 00:00:00+00:00,3.894881115175308,0.7115576872159597,timeout,minute interval; not exact exchange fill
421,2171860.0,2172328.0,1.0,0.139,51903.5,51422.3,3.60729325,3.5738498500000007,0.7218826000000002,-66.8867999999996,-74.7898256999996,7493.556462422107,1.0,7568.346288122107,0.9532579807193412,1708176540.0,2024-02-17 05:40:00+00:00,2024-02-17 05:40:00+00:00,2024-02-17 13:28:00+00:00,2024-02-17 13:29:00+00:00,51432.61283924278,52606.56493974945,2024-02-18 00:00:00+00:00,1.493064577549466,-1.1426438111728554,stop,minute interval; not exact exchange fill
422,2172805.0,2172960.0,1.0,0.131,51928.4,51669.100000000006,3.4013102000000006,3.3843260500000008,1.1670493158707103,-33.96829999999943,-41.92098556587014,7451.635476856237,4.0,7493.556462422107,0.9077959756643005,1708214400.0,2024-02-17 21:25:00+00:00,2024-02-17 21:25:00+00:00,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,51432.61283924278,52606.56493974945,2024-02-18 00:00:00+00:00,1.3678549858243119,-0.6454534298847845,timeout,minute interval; not exact exchange fill
423,2173165.0,2174293.0,1.0,0.136,51407.700000000004,52262.0,3.4957236000000007,3.5538160000000003,2.2805952245293204,116.18479999999941,106.85466517547009,7558.4901420317065,2.0,7451.635476856237,0.9382433187606241,1708294440.0,2024-02-18 03:25:00+00:00,2024-02-18 03:25:00+00:00,2024-02-18 22:13:00+00:00,2024-02-18 22:14:00+00:00,50934.24581658838,52272.45917570619,2024-02-19 00:00:00+00:00,1.826489671027706,1.6594975712435558,target,minute interval; not exact exchange fill
424,2176895.0,2177280.0,1.0,0.134,51198.4,52286.8,3.4302928,3.5032156000000003,0.7007851600000001,145.84560000000022,138.21130644000021,7696.7014484717065,4.0,7558.4901420317065,0.9076661437777426,1708473600.0,2024-02-20 17:35:00+00:00,2024-02-20 17:35:00+00:00,2024-02-21 00:00:00+00:00,2024-02-21 00:00:00+00:00,50709.98685015373,52951.93517357132,2024-02-21 00:00:00+00:00,3.590270192608937,2.111793387063062,timeout,minute interval; not exact exchange fill
425,2177685.0,2177848.0,1.0,0.153,51803.5,51365.9,3.96296775,3.92949135,0.8874497405167492,-66.95279999999978,-75.73270884051654,7620.96873963119,1.0,7696.7014484717065,1.0297834147605935,1708507740.0,2024-02-21 06:45:00+00:00,2024-02-21 06:45:00+00:00,2024-02-21 09:28:00+00:00,2024-02-21 09:29:00+00:00,51376.269054198376,53577.27691286106,2024-02-22 00:00:00+00:00,4.151798764326111,-1.1585888849242,stop,minute interval; not exact exchange fill
426,2178710.0,2178720.0,1.0,0.124,51916.200000000004,51867.5,3.2188044000000007,3.215785,0.64328596,-6.038800000000541,-13.116675360000542,7607.852064271189,4.0,7620.96873963119,0.8447231605245429,1708560000.0,2024-02-21 23:50:00+00:00,2024-02-21 23:50:00+00:00,2024-02-22 00:00:00+00:00,2024-02-22 00:00:00+00:00,51376.269054198376,53577.27691286106,2024-02-22 00:00:00+00:00,3.07646176937474,-0.19591327524847585,timeout,minute interval; not exact exchange fill
427,2179555.0,2180160.0,1.0,0.14400000000000002,51130.3,51306.600000000006,3.681381600000001,3.694075200000001,1.6725250084085284,25.387200000000423,16.339218191591893,7624.191282462781,4.0,7607.852064271189,0.9677847489408737,1708646400.0,2024-02-22 13:55:00+00:00,2024-02-22 13:55:00+00:00,2024-02-23 00:00:00+00:00,2024-02-23 00:00:00+00:00,50674.82591238649,52789.1655864158,2024-02-23 00:00:00+00:00,3.642063580625505,0.2491179983293523,timeout,minute interval; not exact exchange fill
428,2181145.0,2181600.0,1.0,0.117,50900.200000000004,50761.700000000004,2.9776617000000005,2.9695594500000007,0.5938803243127171,-16.2045,-22.74560147431272,7601.445680988469,4.0,7624.191282462781,0.7811088651065823,1708732800.0,2024-02-23 16:25:00+00:00,2024-02-23 16:25:00+00:00,2024-02-24 00:00:00+00:00,2024-02-24 00:00:00+00:00,50322.26519011356,52278.66394025662,2024-02-24 00:00:00+00:00,2.385154721044521,-0.33638197056515695,timeout,minute interval; not exact exchange fill
429,2185045.0,2185448.0,1.0,0.14100000000000001,51215.3,53342.3,3.610678650000001,3.7606321500000006,2.0296230526243715,299.90700000000004,290.5060661473757,7891.951747135844,2.0,7601.445680988469,0.9499978823845201,1708963740.0,2024-02-26 09:25:00+00:00,2024-02-26 09:25:00+00:00,2024-02-26 16:08:00+00:00,2024-02-26 16:09:00+00:00,50750.98318804782,53353.0588110239,2024-02-27 00:00:00+00:00,4.604095212568058,4.437329550060035,target,minute interval; not exact exchange fill
430,2188900.0,2189205.0,1.0,0.082,61536.3,63571.9,2.5229883000000006,2.6064479,0.0,166.91919999999988,161.78976379999986,8053.7415109358435,2.0,7891.951747135844,0.6393825965587401,1709189160.0,2024-02-29 01:40:00+00:00,2024-02-29 01:40:00+00:00,2024-02-29 06:45:00+00:00,2024-02-29 06:46:00+00:00,60665.7602949022,63584.694701779066,2024-03-01 00:00:00+00:00,2.3530169730155195,2.2664628487891014,target,minute interval; not exact exchange fill
431,2189890.0,2189915.0,1.0,0.083,61548.3,60653.600000000006,2.5542544500000006,2.5171244,0.0,-74.26009999999977,-79.33147884999977,7974.410032085843,1.0,8053.7415109358435,0.634302565219329,1709231760.0,2024-02-29 18:10:00+00:00,2024-02-29 18:10:00+00:00,2024-02-29 18:35:00+00:00,2024-02-29 18:36:00+00:00,60665.7602949022,63584.694701779066,2024-03-01 00:00:00+00:00,2.307425592317552,-1.083011840123467,stop,minute interval; not exact exchange fill
432,2189990.0,2190096.0,1.0,0.076,61623.4,60653.600000000006,2.3416892,2.3048368,0.0,-73.70479999999966,-78.35132599999967,7896.058706085844,1.0,7974.410032085843,0.587300926483082,1709242620.0,2024-02-29 19:50:00+00:00,2024-02-29 19:50:00+00:00,2024-02-29 21:36:00+00:00,2024-02-29 21:37:00+00:00,60665.7602949022,63584.694701779066,2024-03-01 00:00:00+00:00,2.0480507348833825,-1.0765410984026658,stop,minute interval; not exact exchange fill
433,2191770.0,2193120.0,1.0,0.07200000000000001,62207.3,62027.4,2.2394628,2.2329864,7.132696535160001,-12.952800000000106,-24.557945735160107,7871.500760350684,4.0,7896.058706085844,0.5672356002809216,1709424000.0,2024-03-02 01:30:00+00:00,2024-03-02 01:30:00+00:00,2024-03-03 00:00:00+00:00,2024-03-03 00:00:00+00:00,61204.07865623576,63015.62101871352,2024-03-03 00:00:00+00:00,0.8057254998987294,-0.3399873634817285,timeout,minute interval; not exact exchange fill
434,2193580.0,2194128.0,1.0,0.077,61637.4,62777.600000000006,2.3730399,2.4169376000000002,4.176758775805,87.79540000000034,78.82866372419535,7950.329424074879,2.0,7871.500760350684,0.6029447172140726,1709484540.0,2024-03-03 07:40:00+00:00,2024-03-03 07:40:00+00:00,2024-03-03 16:48:00+00:00,2024-03-03 16:49:00+00:00,60702.33291930565,62790.16438111353,2024-03-04 00:00:00+00:00,1.2328146342800557,1.0948400394705367,target,minute interval; not exact exchange fill
435,2196295.0,2196303.0,1.0,0.057,67619.0,66310.2,1.9271415000000003,1.8898407,0.0,-74.60160000000018,-78.41858220000017,7871.910841874878,1.0,7950.329424074879,0.484795383236399,1709615040.0,2024-03-05 04:55:00+00:00,2024-03-05 04:55:00+00:00,2024-03-05 05:03:00+00:00,2024-03-05 05:04:00+00:00,66323.5228841789,69909.46152221377,2024-03-06 00:00:00+00:00,1.7680447568246203,-1.061975223798548,stop,minute interval; not exact exchange fill
436,2196390.0,2196466.0,1.0,0.065,67432.7,66310.2,2.19156275,2.1550814999999997,0.0,-72.9625,-77.30914425,7794.601697624878,1.0,7871.910841874878,0.5568057855386046,1709624820.0,2024-03-05 06:30:00+00:00,2024-03-05 06:30:00+00:00,2024-03-05 07:46:00+00:00,2024-03-05 07:47:00+00:00,66323.5228841789,69909.46152221377,2024-03-06 00:00:00+00:00,2.2329720717148915,-1.0723007471350003,stop,minute interval; not exact exchange fill
437,2196780.0,2196966.0,1.0,0.029,67412.6,66310.2,0.9774827000000001,0.9614979,1.708643466844,-31.969600000000256,-35.61722406684426,7758.984473558035,1.0,7794.601697624878,0.25081017296826147,1709654820.0,2024-03-05 13:00:00+00:00,2024-03-05 13:00:00+00:00,2024-03-05 16:06:00+00:00,2024-03-05 16:07:00+00:00,66323.5228841789,69909.46152221377,2024-03-06 00:00:00+00:00,2.2926397827497045,-1.1277255966488968,stop,minute interval; not exact exchange fill
438,2197565.0,2197762.0,1.0,0.061,63180.3,65551.90000000001,1.92699915,1.9993329500000003,0.0,144.66760000000036,140.74126790000037,7899.725741458035,2.0,7758.984473558035,0.4967142688755341,1709702580.0,2024-03-06 02:05:00+00:00,2024-03-06 02:05:00+00:00,2024-03-06 05:22:00+00:00,2024-03-06 05:23:00+00:00,62011.53265611724,65565.04310635812,2024-03-07 00:00:00+00:00,2.04039163041274,1.9740745770113182,target,minute interval; not exact exchange fill
439,2204700.0,2205099.0,1.0,0.057,68163.7,71426.7,1.94266545,2.03566095,0.0,185.991,182.01267360000003,8081.738415058035,2.0,7899.725741458035,0.4918311125169382,1710142800.0,2024-03-11 01:00:00+00:00,2024-03-11 01:00:00+00:00,2024-03-11 07:39:00+00:00,2024-03-11 07:40:00+00:00,66890.93154718251,71440.98827686392,2024-03-12 00:00:00+00:00,2.5749289036895098,2.5088654522598395,target,minute interval; not exact exchange fill
440,2207195.0,2207520.0,1.0,0.051000000000000004,71344.90000000001,71488.90000000001,1.8192949500000004,1.8229669500000005,1.211628380832,7.344,2.4901097191679993,8084.228524777203,4.0,8081.738415058035,0.450223666385999,1710288000.0,2024-03-12 18:35:00+00:00,2024-03-12 18:35:00+00:00,2024-03-13 00:00:00+00:00,2024-03-13 00:00:00+00:00,69884.58817025441,73896.45850495803,2024-03-13 00:00:00+00:00,1.747269626243143,0.033435105963981714,timeout,minute interval; not exact exchange fill
441,2209785.0,2209891.0,1.0,0.051000000000000004,72208.2,70717.6,1.8413091000000001,1.8032988000000003,0.0,-76.02059999999956,-79.66520789999956,8004.563316877204,1.0,8084.228524777203,0.4555311850367925,1710430320.0,2024-03-14 13:45:00+00:00,2024-03-14 13:45:00+00:00,2024-03-14 15:31:00+00:00,2024-03-14 15:32:00+00:00,70731.77409517328,74522.02625537063,2024-03-15 00:00:00+00:00,1.5671807490008807,-1.058002907489848,stop,minute interval; not exact exchange fill
442,2212005.0,2212530.0,1.0,0.051000000000000004,69283.90000000001,67826.40000000001,1.7667394500000002,1.7295732000000004,0.8221273107760423,-74.33250000000001,-78.65093996077606,7925.912376916428,1.0,8004.563316877204,0.4414330626318921,1710588660.0,2024-03-16 02:45:00+00:00,2024-03-16 02:45:00+00:00,2024-03-16 11:30:00+00:00,2024-03-16 11:31:00+00:00,67840.01850466686,70193.7602771517,2024-03-17 00:00:00+00:00,0.6301488592329092,-1.0680760840367478,stop,minute interval; not exact exchange fill
443,2213725.0,2213795.0,1.0,0.046,65023.9,66199.8,1.4955497,1.5225954000000002,0.537042404388,54.091400000000064,50.53621249561206,7976.448589412041,2.0,7925.912376916428,0.3773823451179365,1710664560.0,2024-03-17 07:25:00+00:00,2024-03-17 07:25:00+00:00,2024-03-17 08:35:00+00:00,2024-03-17 08:36:00+00:00,63398.44296199524,66213.06447284041,2024-03-18 00:00:00+00:00,0.7315877596494998,0.6758796384249837,target,minute interval; not exact exchange fill
444,2214765.0,2216160.0,1.0,0.052000000000000005,67553.6,67646.40000000001,1.7563936000000004,1.7588064000000003,2.987784212815436,4.8256000000001515,-1.6773842128152852,7974.771205199226,4.0,7976.448589412041,0.44039489010972677,1710806400.0,2024-03-18 00:45:00+00:00,2024-03-18 00:45:00+00:00,2024-03-19 00:00:00+00:00,2024-03-19 00:00:00+00:00,66114.63600457105,70990.55525773317,2024-03-19 00:00:00+00:00,2.3884928800519405,-0.02241709230422421,timeout,minute interval; not exact exchange fill
445,2216235.0,2216374.0,1.0,0.049,66884.2,65344.4,1.6386629000000001,1.6009378,0.0,-75.45019999999978,-78.68980069999978,7896.081404499226,1.0,7974.771205199226,0.4109617336561728,1710819300.0,2024-03-19 01:15:00+00:00,2024-03-19 01:15:00+00:00,2024-03-19 03:34:00+00:00,2024-03-19 03:35:00+00:00,65357.54741243365,69144.04144975837,2024-03-20 00:00:00+00:00,1.4802591422327493,-1.0519186310488604,stop,minute interval; not exact exchange fill
446,2217890.0,2218289.0,1.0,0.048,61649.4,63867.0,1.4795856,1.532808,0.55602222816,106.44479999999993,102.87638417183992,7998.957788671066,2.0,7896.081404499226,0.3747645253902588,1710934200.0,2024-03-20 04:50:00+00:00,2024-03-20 04:50:00+00:00,2024-03-20 11:29:00+00:00,2024-03-20 11:30:00+00:00,60117.57163303739,63879.77977583814,2024-03-21 00:00:00+00:00,1.4560245938392262,1.3991502245318528,target,minute interval; not exact exchange fill
447,2219290.0,2220133.0,1.0,0.047,66892.1,65299.700000000004,1.5719643500000002,1.53454295,1.2188046319434598,-74.84280000000007,-79.16811193194353,7919.789676739123,1.0,7998.957788671066,0.39304229164113735,1711044840.0,2024-03-21 04:10:00+00:00,2024-03-21 04:10:00+00:00,2024-03-21 18:13:00+00:00,2024-03-21 18:14:00+00:00,65312.789347234444,69161.58136704905,2024-03-22 00:00:00+00:00,1.437007572306884,-1.06655895120822,stop,minute interval; not exact exchange fill
448,2221120.0,2221309.0,1.0,0.047,64899.8,63304.100000000006,1.5251453000000001,1.4876463500000003,0.0,-74.99789999999986,-78.01069164999987,7841.778985089123,1.0,7919.789676739123,0.3851479299960299,1711115400.0,2024-03-22 10:40:00+00:00,2024-03-22 10:40:00+00:00,2024-03-22 13:49:00+00:00,2024-03-22 13:50:00+00:00,63316.76475199952,66951.46751804544,2024-03-23 00:00:00+00:00,1.2960340084889952,-1.0484933624165858,stop,minute interval; not exact exchange fill
449,2222150.0,2222347.0,1.0,0.049,63425.8,64403.8,1.5539321000000001,1.5778931000000003,0.0,47.922000000000004,44.79017480000001,7886.5691598891235,2.0,7841.778985089123,0.3963213201888881,1711177680.0,2024-03-23 03:50:00+00:00,2024-03-23 03:50:00+00:00,2024-03-23 07:07:00+00:00,2024-03-23 07:08:00+00:00,61925.373275479404,64416.762649873715,2024-03-24 00:00:00+00:00,0.6604538786726387,0.6092168214959376,target,minute interval; not exact exchange fill
450,2228540.0,2229120.0,1.0,0.047,69481.40000000001,69518.6,1.6328129000000002,1.6336871000000002,2.204047891361087,1.7483999999998632,-3.722147891361224,7882.847011997762,4.0,7886.5691598891235,0.4140743248165355,1711584000.0,2024-03-27 14:20:00+00:00,2024-03-27 14:20:00+00:00,2024-03-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,67931.47061667054,72420.39170839121,2024-03-28 00:00:00+00:00,1.8962100725375213,-0.05109564141321579,timeout,minute interval; not exact exchange fill
451,2231090.0,2232000.0,1.0,0.048,70120.6,69889.6,1.6828944000000001,1.6773504000000004,1.6608179149040314,-11.088000000000001,-16.109062714904034,7866.737949282858,4.0,7882.847011997762,0.4269762935748011,1711756800.0,2024-03-29 08:50:00+00:00,2024-03-29 08:50:00+00:00,2024-03-30 00:00:00+00:00,2024-03-30 00:00:00+00:00,68605.33440474825,72389.88562659716,2024-03-30 00:00:00+00:00,1.497615753771616,-0.22148293624485582,timeout,minute interval; not exact exchange fill
452,2235195.0,2235242.0,1.0,0.047,70531.5,68967.7,1.6574902500000002,1.6207409499999998,0.0,-73.49860000000014,-76.77683120000013,7789.961118082858,1.0,7866.737949282858,0.4213920078909198,1711951380.0,2024-04-01 05:15:00+00:00,2024-04-01 05:15:00+00:00,2024-04-01 06:02:00+00:00,2024-04-01 06:03:00+00:00,68981.58858687326,74166.44791517052,2024-04-02 00:00:00+00:00,2.3452617255314543,-1.0539632047127985,stop,minute interval; not exact exchange fill
453,2237805.0,2239200.0,1.0,0.042,65230.0,65958.6,1.36983,1.3851306000000003,0.831648138574764,30.601200000000247,27.014591261425483,7816.975709344284,4.0,7789.961118082858,0.3516911006963077,1712188800.0,2024-04-03 00:45:00+00:00,2024-04-03 00:45:00+00:00,2024-04-04 00:00:00+00:00,2024-04-04 00:00:00+00:00,63471.62089213234,67737.18137130482,2024-04-04 00:00:00+00:00,1.4258480211046254,0.3657940150480186,timeout,minute interval; not exact exchange fill
