origin_utc,open,high,low,close,volume,iv_daily_sigma,iv_available_ms
2023-08-19 00:00:00+00:00,1660.76,1696.14,1653.36,1668.69,1374954.312,0.023957112936954086,1692316860000.0
2023-08-20 00:00:00+00:00,1668.7,1694.36,1660.22,1684.16,1165848.58,0.02231356182002081,1692403260000.0
2023-08-21 00:00:00+00:00,1684.15,1687.78,1647.22,1666.79,1716607.6809999999,0.021832011811237815,1692489660000.0
2023-08-22 00:00:00+00:00,1666.8,1668.57,1575.0,1634.5,2628650.1599999997,0.020460641134051456,1692576060000.0
2023-08-23 00:00:00+00:00,1634.49,1703.85,1628.5,1678.8,2809971.1769999997,0.021099218319611517,1692662460000.0
2023-08-24 00:00:00+00:00,1678.79,1682.88,1631.66,1660.22,1739875.2389999998,0.022695661283511668,1692748860000.0
2023-08-25 00:00:00+00:00,1660.23,1676.73,1634.43,1653.24,1842552.274,0.020999767774319375,1692835260000.0
2023-08-26 00:00:00+00:00,1653.25,1654.77,1643.01,1646.28,499811.129,0.021680218873686652,1692921660000.0
2023-08-27 00:00:00+00:00,1646.29,1659.57,1645.38,1657.59,657340.273,0.01997909112526846,1693008060000.0
2023-08-28 00:00:00+00:00,1657.59,1663.88,1618.0,1652.51,1672402.974,0.020549623200891792,1693094460000.0
2023-08-29 00:00:00+00:00,1652.5,1747.15,1639.01,1728.51,3479356.3410000005,0.020512983526310476,1693180860000.0
2023-08-30 00:00:00+00:00,1728.52,1730.37,1688.0,1704.39,1539234.041,0.019931982972235338,1693267260000.0
2023-08-31 00:00:00+00:00,1704.39,1730.0,1628.3,1645.27,2488894.539,0.019947685689913047,1693353660000.0
2023-09-01 00:00:00+00:00,1645.26,1653.89,1601.22,1628.19,2089554.9419999998,0.01913114437067231,1693440060000.0
2023-09-02 00:00:00+00:00,1628.2,1644.99,1627.05,1636.24,754625.922,0.019330045461256593,1693526460000.0
2023-09-03 00:00:00+00:00,1636.24,1648.24,1623.93,1635.02,838943.9739999999,0.019706910685521547,1693612860000.0
2023-09-04 00:00:00+00:00,1635.03,1644.5,1614.76,1630.09,1087824.165,0.01887990088782901,1693699260000.0
2023-09-05 00:00:00+00:00,1630.08,1648.0,1608.45,1633.63,1444381.953,0.020533920483214084,1693785660000.0
2023-09-06 00:00:00+00:00,1633.63,1680.0,1606.74,1632.33,1835281.753,0.020293145478822588,1693872060000.0
2023-09-07 00:00:00+00:00,1632.33,1659.7,1622.61,1647.27,1570880.608,0.019487072638033655,1693958460000.0
2023-09-08 00:00:00+00:00,1647.25,1658.77,1615.0,1635.78,1482115.785,0.020675244942313445,1694044860000.0
2023-09-09 00:00:00+00:00,1635.77,1636.92,1629.0,1634.8,411166.927,0.0195969916617776,1694131260000.0
2023-09-10 00:00:00+00:00,1634.81,1635.05,1590.0,1616.47,1532646.839,0.019335279700482492,1694217660000.0
2023-09-11 00:00:00+00:00,1616.46,1618.35,1528.61,1551.03,3273332.6479999996,0.01893224328008803,1694304060000.0
2023-09-12 00:00:00+00:00,1551.02,1626.78,1548.7,1592.29,2987142.357,0.020287911239596685,1694390460000.0
2023-09-13 00:00:00+00:00,1592.29,1620.0,1580.46,1606.68,1869877.5159999998,0.02177966941897879,1694476860000.0
2023-09-14 00:00:00+00:00,1606.69,1644.45,1606.02,1625.65,2118267.2709999997,0.020711884616894757,1694563260000.0
2023-09-15 00:00:00+00:00,1625.65,1653.91,1610.0,1640.67,1426966.202,0.020481578090955067,1694649660000.0
2023-09-16 00:00:00+00:00,1640.66,1652.97,1630.37,1633.68,778800.0390000001,0.019874406340750415,1694736060000.0
2023-09-17 00:00:00+00:00,1633.68,1634.43,1610.81,1621.62,946075.604,0.019387622092741516,1694822460000.0
2023-09-18 00:00:00+00:00,1621.63,1668.64,1598.58,1635.63,2369929.7120000003,0.01912591013144641,1694908860000.0
2023-09-19 00:00:00+00:00,1635.63,1660.69,1625.02,1642.49,1776617.676,0.01868099979724473,1694995260000.0
2023-09-20 00:00:00+00:00,1642.48,1648.68,1602.0,1621.6,1872818.8,0.019576054704873995,1695081660000.0
2023-09-21 00:00:00+00:00,1621.6,1624.81,1565.5,1583.0,2049732.6269999999,0.019774955795458276,1695168060000.0
2023-09-22 00:00:00+00:00,1583.0,1602.28,1575.46,1592.28,1121431.042,0.018759513385633263,1695254460000.0
2023-09-23 00:00:00+00:00,1592.28,1597.6,1586.53,1592.97,512678.235,0.01863389164421161,1695340860000.0
2023-09-24 00:00:00+00:00,1592.97,1600.95,1568.28,1579.99,884404.712,0.01744048510070592,1695427260000.0
2023-09-25 00:00:00+00:00,1579.99,1597.13,1562.0,1587.69,1624097.7789999999,0.01802148565478106,1695513660000.0
2023-09-26 00:00:00+00:00,1587.68,1599.4,1578.61,1593.3,1186689.092,0.018497801424338156,1695600060000.0
2023-09-27 00:00:00+00:00,1593.3,1633.98,1582.64,1597.89,2305835.91,0.01880662153866638,1695686460000.0
2023-09-28 00:00:00+00:00,1597.89,1668.0,1597.17,1652.13,2832920.096,0.01822038674536534,1695772860000.0
2023-09-29 00:00:00+00:00,1652.13,1687.65,1647.5,1666.61,1996104.505,0.017006043244956047,1695859260000.0
2023-09-30 00:00:00+00:00,1666.61,1694.11,1665.27,1670.18,1063587.313,0.020188460694304543,1695945660000.0
2023-10-01 00:00:00+00:00,1670.17,1780.0,1666.69,1733.39,1762739.4280000003,0.018183747070784028,1696032060000.0
2023-10-02 00:00:00+00:00,1733.4,1743.99,1619.99,1661.49,3140059.122,0.018403585118271913,1696118460000.0
2023-10-03 00:00:00+00:00,1661.49,1669.94,1642.03,1656.18,1574186.8169999998,0.019010756868476565,1696204860000.0
2023-10-04 00:00:00+00:00,1656.19,1657.05,1615.0,1645.75,1760659.358,0.01906833349996149,1696291260000.0
2023-10-05 00:00:00+00:00,1645.76,1655.13,1601.28,1611.23,1929063.8730000001,0.019319576982804787,1696377660000.0
2023-10-06 00:00:00+00:00,1611.24,1664.6,1610.59,1644.33,2078440.945,0.01822038674536534,1696464060000.0
2023-10-07 00:00:00+00:00,1644.32,1647.16,1629.03,1633.18,729971.504,0.018283197616076167,1696550460000.0
2023-10-08 00:00:00+00:00,1633.17,1640.9,1615.19,1632.02,1153340.712,0.01797437750174794,1696636860000.0
2023-10-09 00:00:00+00:00,1632.03,1635.81,1544.3,1579.4,2950124.0489999996,0.017660323148193813,1696723260000.0
2023-10-10 00:00:00+00:00,1579.39,1594.4,1545.6,1566.89,2076875.007,0.01871240523260014,1696809660000.0
2023-10-11 00:00:00+00:00,1566.89,1577.89,1541.78,1566.07,2381820.983,0.01951324383416317,1696896060000.0
2023-10-12 00:00:00+00:00,1566.08,1568.06,1514.5,1538.81,2299190.123,0.01913114437067231,1696982460000.0
2023-10-13 00:00:00+00:00,1538.82,1575.53,1536.65,1551.55,1795481.4279999998,0.01925153187286806,1697068860000.0
2023-10-14 00:00:00+00:00,1551.55,1561.7,1543.83,1554.15,791727.302,0.019110207413768704,1697155260000.0
2023-10-15 00:00:00+00:00,1554.15,1567.0,1546.14,1557.25,1000513.27,0.019324811222030693,1697241660000.0
2023-10-16 00:00:00+00:00,1557.25,1642.0,1554.1,1598.61,3513907.3290000004,0.019241063394416256,1697328060000.0
2023-10-17 00:00:00+00:00,1598.61,1599.83,1541.0,1563.99,1821162.481,0.019607460140229405,1697414460000.0
2023-10-18 00:00:00+00:00,1564.0,1584.9,1554.7,1562.65,1722717.852,0.019319576982804787,1697500860000.0
2023-10-19 00:00:00+00:00,1562.66,1574.34,1539.0,1565.89,1914194.811,0.018523972620467663,1697587260000.0
2023-10-20 00:00:00+00:00,1565.9,1630.01,1560.37,1603.14,2591313.635,0.018188981310009927,1697673660000.0
2023-10-21 00:00:00+00:00,1603.15,1643.84,1591.25,1628.29,1630618.8090000001,0.018126170439299105,1697760060000.0
2023-10-22 00:00:00+00:00,1628.29,1667.5,1620.0,1662.83,1922557.9759999998,0.02011518134514191,1697846460000.0
2023-10-23 00:00:00+00:00,1662.82,1803.0,1656.25,1766.35,5040484.646,0.02177966941897879,1697932860000.0
2023-10-24 00:00:00+00:00,1766.35,1854.87,1755.28,1784.31,5148312.495000001,0.02382625695630653,1698019260000.0
2023-10-25 00:00:00+00:00,1784.3,1818.55,1759.16,1786.71,2706185.955,0.02537559176717356,1698105660000.0
2023-10-26 00:00:00+00:00,1786.7,1872.64,1757.25,1803.3,4046404.4299999997,0.026516655918420225,1698192060000.0
2023-10-27 00:00:00+00:00,1803.31,1803.92,1735.5,1780.02,2440107.9809999997,0.0259565923212487,1698278460000.0
2023-10-28 00:00:00+00:00,1780.03,1806.23,1767.37,1776.76,1074543.724,0.02663704342061598,1698364860000.0
2023-10-29 00:00:00+00:00,1776.76,1813.1,1762.49,1795.49,1315116.4479999999,0.02294690476635497,1698451260000.0
2023-10-30 00:00:00+00:00,1795.48,1832.65,1776.94,1809.81,2334817.5039999997,0.02410367163527934,1698537660000.0
2023-10-31 00:00:00+00:00,1809.82,1820.91,1781.0,1815.67,2155865.116,0.02613455645492937,1698624060000.0
2023-11-01 00:00:00+00:00,1815.66,1861.63,1782.73,1848.2,3596670.1450000005,0.026333457545513653,1698710460000.0
2023-11-02 00:00:00+00:00,1848.2,1876.26,1784.0,1800.68,2902767.0659999996,0.02705054831946225,1698796860000.0
2023-11-03 00:00:00+00:00,1800.68,1834.32,1775.36,1832.49,2284646.929,0.02924369455511524,1698883260000.0
2023-11-04 00:00:00+00:00,1832.49,1870.68,1823.32,1856.08,1368734.648,0.029552514669443468,1698969660000.0
2023-11-05 00:00:00+00:00,1856.08,1914.96,1846.21,1892.49,3049000.645,0.02899245107227194,1699056060000.0
2023-11-06 00:00:00+00:00,1892.49,1916.8,1869.13,1901.71,2360118.573,0.030772092409078664,1699142460000.0
2023-11-07 00:00:00+00:00,1901.72,1908.47,1850.1,1885.79,2747654.474,0.03196026471335845,1699228860000.0
2023-11-08 00:00:00+00:00,1885.79,1906.2,1873.13,1888.42,1671720.477,0.030410929902491415,1699315260000.0
2023-11-09 00:00:00+00:00,1888.42,2134.3,1881.79,2122.92,8102128.484999999,0.029149478249049,1699401660000.0
2023-11-10 00:00:00+00:00,2122.92,2139.6,2066.0,2079.1,3645227.908,0.0293850190142146,1699488060000.0
2023-11-11 00:00:00+00:00,2079.1,2091.97,2021.0,2054.52,2484048.9499999997,0.033802716920876,1699574460000.0
2023-11-12 00:00:00+00:00,2054.53,2068.96,2011.5,2046.08,1719295.9959999998,0.030369055988684203,1699660860000.0
2023-11-13 00:00:00+00:00,2046.07,2120.0,2030.0,2055.18,4007607.6569999997,0.030876777193596706,1699747260000.0
2023-11-14 00:00:00+00:00,2055.18,2066.39,1920.0,1980.11,3792565.614,0.031196065786376737,1699833660000.0
2023-11-15 00:00:00+00:00,1980.11,2064.08,1967.85,2059.29,3044717.364,0.03269829244421065,1699920060000.0
2023-11-16 00:00:00+00:00,2059.3,2093.0,1938.4,1962.13,4348334.629000001,0.032070183737102395,1700006460000.0
2023-11-17 00:00:00+00:00,1962.14,1992.26,1903.81,1961.21,3228385.518,0.03325835604138218,1700092860000.0
2023-11-18 00:00:00+00:00,1961.21,1972.06,1916.0,1963.19,1643154.159,0.030562722840042578,1700179260000.0
2023-11-19 00:00:00+00:00,1963.19,2016.45,1943.44,2012.46,1726269.5720000002,0.029950316850612033,1700265660000.0
2023-11-20 00:00:00+00:00,2012.45,2068.8,1981.96,2022.41,3280845.795,0.028489964106585334,1700352060000.0
2023-11-21 00:00:00+00:00,2022.41,2036.06,1929.85,1933.44,4105107.0320000006,0.029939848372160228,1700438460000.0
2023-11-22 00:00:00+00:00,1933.44,2093.78,1928.74,2063.91,3525684.092,0.030075938592033682,1700524860000.0
2023-11-23 00:00:00+00:00,2063.92,2089.75,2033.5,2062.68,2101282.3270000005,0.028981982593820132,1700611260000.0
2023-11-24 00:00:00+00:00,2062.67,2135.0,2057.77,2081.16,3231969.816,0.028720270632525025,1700697660000.0
2023-11-25 00:00:00+00:00,2081.16,2090.79,2065.59,2082.87,1027458.693,0.028280594537549247,1700784060000.0
2023-11-26 00:00:00+00:00,2082.87,2094.96,2035.0,2061.97,2265552.0500000003,0.028395747800519094,1700870460000.0
2023-11-27 00:00:00+00:00,2061.97,2071.0,1985.0,2027.57,2895401.4740000004,0.028448090192778115,1700956860000.0
2023-11-28 00:00:00+00:00,2027.57,2075.87,1994.85,2048.2,2601579.447,0.02804505377238365,1701043260000.0
2023-11-29 00:00:00+00:00,2048.21,2077.0,2018.56,2028.41,2090299.2550000001,0.026302052110158236,1701129660000.0
2023-11-30 00:00:00+00:00,2028.41,2054.97,2020.4,2051.76,1702901.412,0.02564253796769457,1701216060000.0
2023-12-01 00:00:00+00:00,2051.77,2111.5,2044.35,2086.99,2908736.552,0.026260178196351024,1701302460000.0
2023-12-02 00:00:00+00:00,2086.99,2199.99,2085.63,2165.28,2703872.717,0.026432908090805795,1701388860000.0
2023-12-03 00:00:00+00:00,2165.26,2219.17,2148.17,2193.24,2138376.029,0.026935395056492402,1701475260000.0
2023-12-04 00:00:00+00:00,2193.25,2276.84,2191.52,2243.66,3783378.877,0.02887729780930209,1701561660000.0
2023-12-05 00:00:00+00:00,2243.67,2311.51,2186.0,2293.97,4121719.5599999996,0.029123307052919493,1701648060000.0
2023-12-06 00:00:00+00:00,2293.97,2314.98,2218.49,2233.29,2935176.9409999996,0.02956298314789527,1701734460000.0
2023-12-07 00:00:00+00:00,2233.32,2387.2,2222.08,2357.04,3592068.146,0.030081172831259582,1701820860000.0
2023-12-08 00:00:00+00:00,2357.05,2397.44,2333.36,2360.82,2691981.223,0.028788315742461757,1701907260000.0
2023-12-09 00:00:00+00:00,2360.82,2407.63,2328.0,2342.4,2422255.37,0.02970430760699463,1701993660000.0
2023-12-10 00:00:00+00:00,2342.41,2379.98,2323.0,2353.97,1509788.704,0.030117812505840898,1702080060000.0
2023-12-11 00:00:00+00:00,2353.99,2356.73,2114.63,2225.56,4715186.38,0.029578685865572975,1702166460000.0
2023-12-12 00:00:00+00:00,2225.55,2245.37,2164.82,2204.7,2861907.892,0.029887505979901207,1702252860000.0
2023-12-13 00:00:00+00:00,2204.71,2285.91,2145.33,2261.44,3400818.732,0.03174042666587056,1702339260000.0
2023-12-14 00:00:00+00:00,2261.45,2333.29,2212.04,2316.54,3279042.2920000004,0.029903208697578912,1702425660000.0
2023-12-15 00:00:00+00:00,2316.53,2319.32,2195.28,2221.71,2619585.033,0.030086407070485485,1702512060000.0
2023-12-16 00:00:00+00:00,2221.71,2264.95,2211.16,2229.64,1615397.454,0.029641496736283805,1702598460000.0
2023-12-17 00:00:00+00:00,2229.63,2251.24,2190.0,2197.93,1888776.25,0.028940108680012913,1702684860000.0
2023-12-18 00:00:00+00:00,2197.93,2226.52,2116.56,2220.48,3103789.978,0.029358847818085093,1702771260000.0
2023-12-19 00:00:00+00:00,2220.49,2256.64,2135.03,2179.02,2922787.5249999994,0.029939848372160228,1702857660000.0
2023-12-20 00:00:00+00:00,2179.01,2269.56,2156.0,2203.95,3264604.3140000002,0.03042139838094322,1702944060000.0
2023-12-21 00:00:00+00:00,2203.95,2282.41,2184.9,2241.35,3165860.981,0.03095005654275934,1703030460000.0
2023-12-22 00:00:00+00:00,2241.47,2345.95,2232.56,2326.53,4099057.6450000005,0.029594388583250687,1703116860000.0
2023-12-23 00:00:00+00:00,2326.54,2332.75,2265.0,2309.86,1865910.468,0.030599362514623894,1703203260000.0
2023-12-24 00:00:00+00:00,2309.86,2328.79,2241.2,2265.43,2062149.982,0.031646210359804326,1703289660000.0
2023-12-25 00:00:00+00:00,2265.42,2308.0,2254.38,2273.07,1894335.789,0.032483688635948665,1703376060000.0
2023-12-26 00:00:00+00:00,2273.08,2277.51,2178.84,2232.44,2717406.562,0.032567436463563096,1703462460000.0
2023-12-27 00:00:00+00:00,2232.45,2395.0,2213.68,2380.31,3570723.046,0.03120653426482854,1703548860000.0
2023-12-28 00:00:00+00:00,2380.32,2455.52,2336.02,2345.96,4260463.058,0.032394706569108325,1703635260000.0
2023-12-29 00:00:00+00:00,2345.98,2388.74,2254.72,2300.6,3866751.9790000003,0.03504846585664071,1703721660000.0
2023-12-30 00:00:00+00:00,2300.61,2325.0,2269.15,2293.26,1809956.531,0.03480245661302331,1703808060000.0
2023-12-31 00:00:00+00:00,2293.26,2324.78,2258.0,2283.85,1671717.997,0.03467160063237576,1703894460000.0
2024-01-01 00:00:00+00:00,2283.84,2354.95,2266.67,2354.62,1658563.418,0.03641983653382707,1703980860000.0
2024-01-02 00:00:00+00:00,2354.63,2434.49,2335.0,2356.93,3376173.7299999995,0.03671818816970349,1704067260000.0
2024-01-03 00:00:00+00:00,2356.92,2387.48,2067.16,2210.39,4996919.678,0.0367495936050589,1704153660000.0
2024-01-04 00:00:00+00:00,2210.39,2295.55,2202.1,2267.85,2512800.256,0.035880709893559154,1704240060000.0
2024-01-05 00:00:00+00:00,2267.85,2278.16,2206.0,2268.93,2640741.967,0.03604820554878802,1704326460000.0
2024-01-06 00:00:00+00:00,2268.92,2270.34,2215.56,2240.36,1201310.744,0.036367494141568056,1704412860000.0
2024-01-07 00:00:00+00:00,2240.36,2257.98,2201.06,2220.87,1609796.697,0.0369746658917727,1704499260000.0
2024-01-08 00:00:00+00:00,2220.87,2359.63,2165.43,2331.11,3478939.516,0.03823611754521511,1704585660000.0
2024-01-09 00:00:00+00:00,2331.12,2377.36,2222.44,2344.44,4370510.933,0.039042190386004046,1704672060000.0
2024-01-10 00:00:00+00:00,2344.33,2645.65,2336.28,2585.82,7740895.595999999,0.03655592675370053,1704758460000.0
2024-01-11 00:00:00+00:00,2585.81,2691.9,2565.69,2618.59,5161427.019,0.03628374631395361,1704844860000.0
2024-01-12 00:00:00+00:00,2618.6,2719.89,2458.38,2523.3,6484996.966,0.03641460229460117,1704931260000.0
2024-01-13 00:00:00+00:00,2523.3,2591.29,2497.79,2578.5,2509197.5870000003,0.03376607724629469,1705017660000.0
2024-01-14 00:00:00+00:00,2578.51,2579.13,2470.0,2474.36,2126298.888,0.033493896806547775,1705104060000.0
2024-01-15 00:00:00+00:00,2474.3,2555.0,2472.04,2512.21,1818558.8390000002,0.0333159326728671,1705190460000.0
2024-01-16 00:00:00+00:00,2512.2,2613.8,2500.0,2587.4,2456630.069,0.03406442888217111,1705276860000.0
2024-01-17 00:00:00+00:00,2587.4,2593.01,2505.76,2530.62,2299529.287,0.03247322015749686,1705363260000.0
2024-01-18 00:00:00+00:00,2530.61,2549.99,2428.22,2471.29,2928749.65,0.03223244515310536,1705449660000.0
2024-01-19 00:00:00+00:00,2471.29,2505.16,2415.55,2492.46,2594474.7750000004,0.028542306498844355,1705536060000.0
2024-01-20 00:00:00+00:00,2492.46,2492.46,2453.79,2472.27,938896.162,0.024763185777743012,1705622460000.0
2024-01-21 00:00:00+00:00,2472.26,2482.7,2451.0,2457.02,708291.369,0.024752717299291207,1705708860000.0
2024-01-22 00:00:00+00:00,2457.02,2466.46,2302.21,2314.33,3645112.961,0.02372680641101439,1705795260000.0
2024-01-23 00:00:00+00:00,2314.33,2351.76,2167.5,2241.67,4379161.193999999,0.02409843739605344,1705881660000.0
2024-01-24 00:00:00+00:00,2241.67,2264.44,2195.0,2234.62,2256073.0,0.024946384150649585,1705968060000.0
2024-01-25 00:00:00+00:00,2234.62,2242.55,2169.04,2218.02,2082826.704,0.026909223860362888,1706054460000.0
2024-01-26 00:00:00+00:00,2218.01,2281.96,2195.15,2266.72,2261609.947,0.02427116729050821,1706140860000.0
2024-01-27 00:00:00+00:00,2266.73,2283.35,2250.33,2266.99,944833.561,0.024496239577222002,1706227260000.0
2024-01-28 00:00:00+00:00,2267.0,2308.0,2236.56,2256.0,1596669.122,0.02298877868016219,1706313660000.0
2024-01-29 00:00:00+00:00,2256.0,2322.53,2232.0,2316.52,1959261.3900000001,0.02289979661332185,1706400060000.0
2024-01-30 00:00:00+00:00,2316.53,2392.84,2295.1,2341.95,2383935.8710000003,0.02382625695630653,1706486460000.0
2024-01-31 00:00:00+00:00,2341.96,2351.23,2261.88,2282.0,2607909.3680000002,0.02402515804689081,1706572860000.0
2024-02-01 00:00:00+00:00,2281.99,2311.51,2237.0,2303.33,1894237.4229999997,0.02534418633181815,1706659260000.0
2024-02-02 00:00:00+00:00,2303.32,2324.9,2280.05,2307.99,1514215.8509999998,0.024360149357348548,1706745660000.0
2024-02-03 00:00:00+00:00,2308.0,2330.45,2291.0,2295.42,938282.273,0.023957112936954086,1706832060000.0
2024-02-04 00:00:00+00:00,2295.41,2311.0,2261.51,2288.66,1193801.655,0.022706129761963473,1706918460000.0
2024-02-05 00:00:00+00:00,2288.66,2338.0,2267.62,2300.83,1689233.364,0.022177471600147353,1707004860000.0
2024-02-06 00:00:00+00:00,2300.83,2392.0,2297.74,2371.74,2197507.8499999996,0.02289979661332185,1707091260000.0
2024-02-07 00:00:00+00:00,2371.74,2445.0,2352.06,2424.22,2154502.9529999997,0.022135597686340137,1707177660000.0
2024-02-08 00:00:00+00:00,2424.21,2463.28,2410.16,2418.76,1910078.832,0.023564544995011424,1707264060000.0
2024-02-09 00:00:00+00:00,2418.77,2528.66,2418.26,2485.24,2908524.98,0.0239937526115354,1707350460000.0
2024-02-10 00:00:00+00:00,2485.24,2516.12,2470.04,2499.2,1320062.188,0.02402515804689081,1707436860000.0
2024-02-11 00:00:00+00:00,2499.2,2539.2,2492.16,2506.1,1521963.675,0.025851907536730657,1707523260000.0
2024-02-12 00:00:00+00:00,2506.11,2667.74,2470.05,2660.91,3172400.2369999997,0.025967060799700504,1707609660000.0
2024-02-13 00:00:00+00:00,2660.91,2688.8,2585.7,2640.83,3319971.5739999996,0.026694620052100902,1707696060000.0
2024-02-14 00:00:00+00:00,2640.88,2788.88,2619.12,2776.14,2845619.643,0.029720010324672336,1707782460000.0
2024-02-15 00:00:00+00:00,2776.14,2870.98,2758.57,2824.54,3444416.851,0.028280594537549247,1707868860000.0
2024-02-16 00:00:00+00:00,2824.53,2859.83,2732.7,2803.69,2736822.77,0.030458038055524536,1707955260000.0
2024-02-17 00:00:00+00:00,2803.7,2806.09,2718.35,2787.43,1776912.75,0.030939588064307532,1708041660000.0
2024-02-18 00:00:00+00:00,2787.44,2899.0,2764.8,2883.58,2111668.5190000003,0.03038999294558781,1708128060000.0
2024-02-19 00:00:00+00:00,2883.56,2988.22,2856.4,2946.55,2893244.938,0.030908182628952122,1708214460000.0
2024-02-20 00:00:00+00:00,2946.55,3036.83,2873.6,3017.21,4598117.415,0.03323218484525267,1708300860000.0
2024-02-21 00:00:00+00:00,3017.22,3020.0,2867.87,2969.65,4069738.7639999995,0.03218533700007224,1708387260000.0
2024-02-22 00:00:00+00:00,2969.65,3044.0,2907.16,2972.8,4052804.2550000004,0.032091120694006006,1708473660000.0
2024-02-23 00:00:00+00:00,2972.8,2996.0,2906.62,2923.35,2501284.482,0.03154152557528628,1708560060000.0
2024-02-24 00:00:00+00:00,2923.36,3009.29,2907.16,2994.39,1450354.218,0.03171948970896695,1708646460000.0
2024-02-25 00:00:00+00:00,2994.39,3131.0,2985.23,3115.24,2955696.567,0.03047374077320224,1708732860000.0
2024-02-26 00:00:00+00:00,3115.24,3200.0,3037.25,3178.6,3828384.5160000003,0.03154675981451218,1708819260000.0
2024-02-27 00:00:00+00:00,3178.6,3295.57,3168.29,3244.98,3406593.0100000002,0.033059454950797894,1708905660000.0
2024-02-28 00:00:00+00:00,3244.99,3502.07,3152.94,3387.07,6595638.084,0.032138228847039124,1708992060000.0
2024-02-29 00:00:00+00:00,3387.07,3531.0,3300.39,3343.15,4741266.907,0.03272969787956606,1709078460000.0
2024-03-01 00:00:00+00:00,3343.16,3456.0,3342.18,3435.82,2297074.999,0.035723682716782085,1709164860000.0
2024-03-02 00:00:00+00:00,3435.83,3475.0,3390.0,3424.43,1386240.615,0.035257835425676794,1709251260000.0
2024-03-03 00:00:00+00:00,3424.43,3496.78,3355.88,3491.77,1889236.536,0.03568180880297487,1709337660000.0
2024-03-04 00:00:00+00:00,3491.78,3644.77,3420.22,3629.72,3908128.352,0.03573415119523389,1709424060000.0
2024-03-05 00:00:00+00:00,3629.72,3827.93,3205.0,3555.43,8430806.942,0.039293433868847344,1709510460000.0
2024-03-06 00:00:00+00:00,3555.43,3906.42,3501.0,3822.36,4970650.254,0.03955514583014245,1709596860000.0
2024-03-07 00:00:00+00:00,3822.35,3939.0,3736.44,3871.69,2852543.201,0.04026176812563924,1709683260000.0
2024-03-08 00:00:00+00:00,3871.69,4003.33,3826.08,3886.04,3605867.534,0.041324318688497376,1709769660000.0
2024-03-09 00:00:00+00:00,3886.04,3945.88,3871.46,3908.15,1056996.9819999998,0.039089298539037164,1709856060000.0
2024-03-10 00:00:00+00:00,3908.16,3970.84,3791.19,3881.22,1817977.804,0.03990583985827789,1709942460000.0
2024-03-11 00:00:00+00:00,3881.32,4095.16,3719.0,4070.52,3797267.7300000004,0.04033504747480187,1710028860000.0
2024-03-12 00:00:00+00:00,4070.52,4098.64,3831.95,3984.18,3641750.7540000007,0.042078049137027285,1710115260000.0
2024-03-13 00:00:00+00:00,3984.18,4091.65,3935.0,4008.76,2445801.4990000003,0.04458524972623441,1710201660000.0
2024-03-14 00:00:00+00:00,4008.76,4015.45,3725.03,3884.99,3822719.006,0.038958442558389615,1710288060000.0
2024-03-15 00:00:00+00:00,3884.99,3938.16,3566.0,3745.0,5393474.72,0.03841408167889578,1710374460000.0
2024-03-16 00:00:00+00:00,3745.01,3784.87,3468.84,3525.58,2737209.353,0.03785925232095016,1710460860000.0
2024-03-17 00:00:00+00:00,3525.57,3682.95,3414.72,3646.99,2757553.8839999996,0.039539443112464746,1710547260000.0
2024-03-18 00:00:00+00:00,3646.99,3648.78,3454.72,3523.43,2802619.0480000004,0.041240570860882945,1710633660000.0
2024-03-19 00:00:00+00:00,3523.44,3551.99,3153.0,3161.0,5894325.453,0.03927773115116964,1710720060000.0
2024-03-20 00:00:00+00:00,3160.99,3539.16,3055.0,3517.8,7145176.265000001,0.039324839304202754,1710806460000.0
2024-03-21 00:00:00+00:00,3517.8,3590.53,3414.06,3495.16,3449349.457,0.043156302417563124,1710892860000.0
2024-03-22 00:00:00+00:00,3495.16,3545.36,3250.1,3339.0,3850579.1799999997,0.04091604802887701,1710979260000.0
2024-03-23 00:00:00+00:00,3338.99,3438.0,3271.38,3330.96,2065343.895,0.040827065962036675,1711065660000.0
2024-03-24 00:00:00+00:00,3330.96,3474.16,3301.46,3457.16,1864567.7119999998,0.040073335513506766,1711152060000.0
2024-03-25 00:00:00+00:00,3457.16,3665.1,3422.18,3592.94,2530891.112,0.04074855237364814,1711238460000.0
2024-03-26 00:00:00+00:00,3592.94,3684.45,3545.63,3589.64,2433410.1059999997,0.039607488222401475,1711324860000.0
2024-03-27 00:00:00+00:00,3589.65,3671.94,3461.18,3504.99,2912358.951,0.040586290957645176,1711411260000.0
2024-03-28 00:00:00+00:00,3504.99,3615.83,3466.97,3563.99,1973235.696,0.04124580510010884,1711497660000.0
2024-03-29 00:00:00+00:00,3564.0,3588.93,3475.0,3512.46,1730640.1479999996,0.04153368825753346,1711584060000.0
2024-03-30 00:00:00+00:00,3512.47,3569.97,3486.51,3508.66,1258779.458,0.04208851761547908,1711670460000.0
2024-03-31 00:00:00+00:00,3508.66,3661.08,3507.39,3648.79,1535402.0699999998,0.041408066516111806,1711756860000.0
2024-04-01 00:00:00+00:00,3648.8,3649.67,3413.0,3506.52,2754500.509,0.04168548119508462,1711843260000.0
2024-04-02 00:00:00+00:00,3506.52,3508.44,3212.0,3280.76,3971713.0640000002,0.04240780620825911,1711929660000.0
2024-04-03 00:00:00+00:00,3280.67,3370.0,3203.12,3313.29,2660184.6720000003,0.04118299422939802,1712016060000.0
