trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,876965.0,880482.0,-1.0,0.176,3424.73,3988.25,0.30137624,0.35096599999999994,-1.4500378503927678,-99.17952,-98.38182438960723,9901.618175610392,1.0,10000.0,0.060275248,1630665780.0,2021-09-01 00:05:00+00:00,2021-09-01 00:05:00+00:00,2021-09-03 10:42:00+00:00,2021-09-03 10:43:00+00:00,3987.4476571983428,3186.2488096875213,2021-09-06 00:00:00+00:00,0.42380257179031533,-0.9933714206879523,stop,minute interval; not exact exchange fill
112,1529285.0,1536480.0,-1.0,0.352,1195.09,1295.25,0.21033583999999997,0.227964,-0.25425829606260786,-35.256320000000024,-35.440361543937414,9958.778429805732,4.0,9994.218791349667,0.04209150197553264,1670025600.0,2022-11-28 00:05:00+00:00,2022-11-28 00:05:00+00:00,2022-12-03 00:00:00+00:00,2022-12-03 00:00:00+00:00,1476.997852879687,1018.0660712493443,2022-12-03 00:00:00+00:00,0.6279496187933655,-0.3571480690119204,timeout,minute interval; not exact exchange fill
113,1537925.0,1545120.0,-1.0,0.86,1241.69,1279.98,0.5339267,0.5503914,-0.4589326877994027,-32.929399999999966,-33.554785412200566,9925.223644393533,4.0,9958.778429805732,0.1072273479650888,1670544000.0,2022-12-04 00:05:00+00:00,2022-12-04 00:05:00+00:00,2022-12-09 00:00:00+00:00,2022-12-09 00:00:00+00:00,1355.7137397938586,1159.289077453581,2022-12-09 00:00:00+00:00,0.7226646196256158,-0.342184815287646,timeout,minute interval; not exact exchange fill
114,1546565.0,1553760.0,-1.0,0.931,1262.77,1308.03,0.587819435,0.608887965,-0.9953986326724003,-42.13705999999999,-42.338368767327594,9882.885275626206,4.0,9925.223644393533,0.11844961001600038,1671062400.0,2022-12-10 00:05:00+00:00,2022-12-10 00:05:00+00:00,2022-12-15 00:00:00+00:00,2022-12-15 00:00:00+00:00,1367.5134794679875,1178.2572581427817,2022-12-15 00:00:00+00:00,0.8068544436987862,-0.43416763284280113,timeout,minute interval; not exact exchange fill
115,1555205.0,1555740.0,-1.0,0.889,1266.69,1193.81,0.563043705,0.530648545,-0.113549566248013,64.7903200000001,63.81017731624811,9946.695452942453,2.0,9882.885275626206,0.11394318345243042,1671181260.0,2022-12-16 00:05:00+00:00,2022-12-16 00:05:00+00:00,2022-12-16 09:00:00+00:00,2022-12-16 09:01:00+00:00,1376.0012593436993,1193.5684189824258,2022-12-21 00:00:00+00:00,0.6689300027883087,0.6566338886503222,target,minute interval; not exact exchange fill
116,1556645.0,1563840.0,-1.0,1.107,1168.57,1213.46,0.646803495,0.6716501100000001,-0.8331013391550396,-49.69323000000011,-50.17858226584507,9896.516870676613,4.0,9946.695452942453,0.13005394566668094,1671667200.0,2022-12-17 00:05:00+00:00,2022-12-17 00:05:00+00:00,2022-12-22 00:00:00+00:00,2022-12-22 00:00:00+00:00,1256.7129669467622,1084.9064365764784,2022-12-22 00:00:00+00:00,0.9491802502411079,-0.5142604207085225,timeout,minute interval; not exact exchange fill
117,1565285.0,1572480.0,-1.0,0.842,1215.48,1211.54,0.51171708,0.5100583399999999,-0.6967225949719632,3.317480000000046,2.992427174972009,9899.509297851588,4.0,9896.516870676613,0.10341357200455407,1672185600.0,2022-12-23 00:05:00+00:00,2022-12-23 00:05:00+00:00,2022-12-28 00:00:00+00:00,2022-12-28 00:00:00+00:00,1331.2173101301921,1139.9275935315547,2022-12-28 00:00:00+00:00,0.6527921409565929,0.03070705125443751,timeout,minute interval; not exact exchange fill
118,1573925.0,1581120.0,-1.0,1.042,1191.02,1213.49,0.6205214200000001,0.63222829,-1.663281678257151,-23.41374000000003,-23.00320803174288,9876.506089819843,4.0,9899.509297851588,0.12536407640622488,1672704000.0,2022-12-29 00:05:00+00:00,2022-12-29 00:05:00+00:00,2023-01-03 00:00:00+00:00,2023-01-03 00:00:00+00:00,1284.3034648322384,1140.2336903778169,2023-01-03 00:00:00+00:00,0.544429923497348,-0.23665518240828026,timeout,minute interval; not exact exchange fill
119,1582565.0,1589760.0,-1.0,0.924,1213.5,1289.9,0.560637,0.5959338000000001,-1.4044644766913457,-70.59360000000008,-70.34570632330873,9806.160383496535,4.0,9876.506089819843,0.11352941918962085,1673222400.0,2023-01-04 00:05:00+00:00,2023-01-04 00:05:00+00:00,2023-01-09 00:00:00+00:00,2023-01-09 00:00:00+00:00,1318.5628717446918,1167.82928437794,2023-01-09 00:00:00+00:00,0.43469890803139466,-0.7246300765994825,timeout,minute interval; not exact exchange fill
120,1591205.0,1594047.0,-1.0,2.023,1322.58,1369.45,1.33778967,1.385198675,-1.1520104854452415,-94.81801000000024,-96.388987859555,9709.77139563698,1.0,9806.160383496535,0.2728467856290539,1673479680.0,2023-01-10 00:05:00+00:00,2023-01-10 00:05:00+00:00,2023-01-11 23:27:00+00:00,2023-01-11 23:28:00+00:00,1369.1665619663465,1288.27558367047,2023-01-15 00:00:00+00:00,0.7363586167683044,-1.0227532682357354,stop,minute interval; not exact exchange fill
121,1594085.0,1594890.0,-1.0,1.478,1387.91,1358.94,1.0256654900000002,1.00425666,-0.20671308,42.81766000000004,40.994450930000035,9750.765846566981,2.0,9709.77139563698,0.21126460103084937,1673530260.0,2023-01-12 00:05:00+00:00,2023-01-12 00:05:00+00:00,2023-01-12 13:30:00+00:00,2023-01-12 13:31:00+00:00,1451.6241101689625,1358.6627529004563,2023-01-17 00:00:00+00:00,0.45903877527259596,0.43532641241392567,target,minute interval; not exact exchange fill
122,1595525.0,1596997.0,-1.0,1.186,1416.72,1497.18,0.84011496,0.88782774,-0.507653014638302,-95.42556000000003,-96.64584968536172,9654.11999688162,1.0,9750.765846566981,0.17231773856938326,1673656680.0,2023-01-13 00:05:00+00:00,2023-01-13 00:05:00+00:00,2023-01-14 00:37:00+00:00,2023-01-14 00:38:00+00:00,1496.8741033263657,1379.5094007312236,2023-01-18 00:00:00+00:00,0.4642382326612146,-1.0166530303906263,stop,minute interval; not exact exchange fill
123,1598405.0,1605600.0,-1.0,0.88,1546.69,1551.43,0.6805436000000001,0.6826292,-2.5038133706272694,-4.171200000000008,-3.0305594293727385,9651.08943745225,4.0,9654.11999688162,0.14098511313715237,1674172800.0,2023-01-15 00:05:00+00:00,2023-01-15 00:05:00+00:00,2023-01-20 00:00:00+00:00,2023-01-20 00:00:00+00:00,1654.1027655204039,1496.9449092532946,2023-01-20 00:00:00+00:00,0.46312084514066504,-0.03206152934144438,timeout,minute interval; not exact exchange fill
124,1607045.0,1610819.0,-1.0,0.322,1656.65,1594.3600000000001,0.26672065000000006,0.25669196000000005,-0.37061639594707485,20.057379999999988,19.90458378594706,9670.994021238199,2.0,9651.08943745225,0.055272651181732385,1674486000.0,2023-01-21 00:05:00+00:00,2023-01-21 00:05:00+00:00,2023-01-23 14:59:00+00:00,2023-01-23 15:00:00+00:00,1953.6265906833744,1594.0369412918828,2023-01-26 00:00:00+00:00,0.21083499734453154,0.20814932737245376,target,minute interval; not exact exchange fill
125,1611365.0,1612708.0,-1.0,0.512,1626.33,1548.27,0.41634048,0.39635712,-0.16676699296819203,39.966719999999974,39.320789392968166,9710.314810631167,2.0,9670.994021238199,0.08610086596800419,1674599340.0,2023-01-24 00:05:00+00:00,2023-01-24 00:05:00+00:00,2023-01-24 22:28:00+00:00,2023-01-24 22:29:00+00:00,1812.879483047054,1547.9510022179002,2023-01-29 00:00:00+00:00,0.4201512462102612,0.4116785290890878,target,minute interval; not exact exchange fill
126,1612805.0,1620000.0,-1.0,0.47000000000000003,1556.21,1646.0,0.36570935000000004,0.38681,-1.1210412184342504,-42.20129999999998,-41.83277813156573,9668.482032499605,4.0,9710.314810631167,0.07532389157962409,1675036800.0,2023-01-25 00:05:00+00:00,2023-01-25 00:05:00+00:00,2023-01-30 00:00:00+00:00,2023-01-30 00:00:00+00:00,1760.3303500098637,1485.3957126868067,2023-01-30 00:00:00+00:00,0.3469241910949661,-0.436046238966002,timeout,minute interval; not exact exchange fill
127,1621445.0,1628640.0,-1.0,0.503,1566.07,1666.78,0.393866605,0.41919517,-1.2325044699288221,-50.657130000000016,-50.2376873050712,9618.244345194533,4.0,9668.482032499605,0.08147434182037222,1675555200.0,2023-01-31 00:05:00+00:00,2023-01-31 00:05:00+00:00,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,1755.7037010331364,1466.5236747664878,2023-02-05 00:00:00+00:00,0.5249400538573965,-0.5266791575473905,timeout,minute interval; not exact exchange fill
128,1630085.0,1635690.0,-1.0,0.551,1631.52,1533.77,0.44948376,0.42255363500000004,-0.995877257502584,53.86025000000001,53.98408986250259,9672.228435057033,2.0,9618.244345194533,0.09346482452893205,1675978260.0,2023-02-06 00:05:00+00:00,2023-02-06 00:05:00+00:00,2023-02-09 21:30:00+00:00,2023-02-09 21:31:00+00:00,1803.5918619991244,1533.4539629637616,2023-02-11 00:00:00+00:00,0.5699132670322207,0.569382777655318,target,minute interval; not exact exchange fill
129,1635845.0,1640719.0,-1.0,0.47400000000000003,1547.48,1472.79,0.36675276,0.34905123000000005,-0.35776365188702824,35.403060000000025,35.04501966188705,9707.27345471892,2.0,9672.228435057033,0.07583624858790619,1676280000.0,2023-02-10 00:05:00+00:00,2023-02-10 00:05:00+00:00,2023-02-13 09:19:00+00:00,2023-02-13 09:20:00+00:00,1749.1709624331825,1472.4947345560868,2023-02-15 00:00:00+00:00,0.3717829720246135,0.36657388980126504,target,minute interval; not exact exchange fill
130,1641605.0,1644248.0,-1.0,0.736,1506.29,1636.29,0.5543147199999999,0.60215472,-0.2408712467316454,-95.67999999999999,-96.59559819326834,9610.677856525652,1.0,9707.27345471892,0.11420605849535131,1676491740.0,2023-02-14 00:05:00+00:00,2023-02-14 00:05:00+00:00,2023-02-15 20:08:00+00:00,2023-02-15 20:09:00+00:00,1635.9596802597832,1422.3346551920974,2023-02-19 00:00:00+00:00,0.6474554779475389,-1.0121411498925166,stop,minute interval; not exact exchange fill
131,1644485.0,1651680.0,-1.0,0.503,1675.74,1704.06,0.42144861000000006,0.42857109,-1.3100886403474303,-14.244959999999969,-13.784891059652539,9596.892965465997,4.0,9610.677856525652,0.08770424236284985,1676937600.0,2023-02-16 00:05:00+00:00,2023-02-16 00:05:00+00:00,2023-02-21 00:00:00+00:00,2023-02-21 00:00:00+00:00,1864.304906713372,1588.6320271035208,2023-02-21 00:00:00+00:00,0.4619521968045072,-0.14533642816607137,timeout,minute interval; not exact exchange fill
132,1653125.0,1656964.0,-1.0,0.452,1659.4,1575.08,0.37502440000000004,0.35596808,-0.44335600474501957,38.11264000000008,37.8250035247451,9634.71796899074,2.0,9596.892965465997,0.078155378277013,1677254700.0,2023-02-22 00:05:00+00:00,2023-02-22 00:05:00+00:00,2023-02-24 16:04:00+00:00,2023-02-24 16:05:00+00:00,1869.2468076856683,1574.7577477979135,2023-02-27 00:00:00+00:00,0.40335258437132476,0.3987844134471815,target,minute interval; not exact exchange fill
133,1657445.0,1664640.0,-1.0,0.393,1607.01,1664.81,0.31577746500000003,0.32713516500000006,-0.5970651836232662,-22.715399999999985,-22.76124744637672,9611.956721544364,4.0,9634.71796899074,0.06554991355560737,1677715200.0,2023-02-25 00:05:00+00:00,2023-02-25 00:05:00+00:00,2023-03-02 00:00:00+00:00,2023-03-02 00:00:00+00:00,1849.3907734572888,1528.0402974811345,2023-03-02 00:00:00+00:00,0.3258084434357213,-0.23894906903209182,timeout,minute interval; not exact exchange fill
134,1666085.0,1666171.0,-1.0,0.491,1647.19,1575.39,0.40438514500000006,0.38675824500000006,0.0,35.25379999999998,34.462656609999975,9646.419378154364,2.0,9611.956721544364,0.08414210690183528,1677807120.0,2023-03-03 00:05:00+00:00,2023-03-03 00:05:00+00:00,2023-03-03 01:31:00+00:00,2023-03-03 01:32:00+00:00,1840.4448089784823,1575.0686340630698,2023-03-08 00:00:00+00:00,0.3731931242392034,0.3631925661824799,target,minute interval; not exact exchange fill
135,1667525.0,1674720.0,-1.0,0.429,1568.47,1532.1200000000001,0.33643681500000006,0.32863974,-0.52152819903009,15.59414999999996,15.45060164403005,9661.86997979839,4.0,9646.419378154364,0.06975371934624928,1678320000.0,2023-03-04 00:05:00+00:00,2023-03-04 00:05:00+00:00,2023-03-09 00:00:00+00:00,2023-03-09 00:00:00+00:00,1790.6886907159567,1496.5072041882527,2023-03-09 00:00:00+00:00,0.3238377275101999,0.16207182362377393,timeout,minute interval; not exact exchange fill
136,1676165.0,1676788.0,-1.0,0.64,1435.16,1383.64,0.4592512,0.44276480000000007,0.0008761912131314561,32.97279999999999,32.069907808786866,9693.939887607177,2.0,9661.86997979839,0.09506466159454219,1678444140.0,2023-03-10 00:05:00+00:00,2023-03-10 00:05:00+00:00,2023-03-10 10:28:00+00:00,2023-03-10 10:29:00+00:00,1584.0945417367273,1383.3614864091592,2023-03-15 00:00:00+00:00,0.34779382262044745,0.33645137230695604,target,minute interval; not exact exchange fill
137,1677605.0,1680384.0,-1.0,0.601,1427.21,1586.6200000000001,0.42887660499999997,0.47677931,-0.020162006871232444,-95.80541000000005,-96.69090390812882,9597.248983699046,1.0,9693.939887607177,0.08848344635358835,1678659900.0,2023-03-11 00:05:00+00:00,2023-03-11 00:05:00+00:00,2023-03-12 22:24:00+00:00,2023-03-12 22:25:00+00:00,1586.3006801211695,1372.2386474222965,2023-03-16 00:00:00+00:00,0.34553471350952353,-1.011268337309685,stop,minute interval; not exact exchange fill
138,1680485.0,1687627.0,-1.0,0.443,1576.64,1791.23,0.34922576000000005,0.39675744500000004,-1.206980103454635,-95.06336999999996,-94.60237310154533,9502.646610597503,1.0,9597.248983699046,0.0727762217262803,1679094480.0,2023-03-13 00:05:00+00:00,2023-03-13 00:05:00+00:00,2023-03-17 23:07:00+00:00,2023-03-17 23:08:00+00:00,1790.8651329968566,1482.7676540222433,2023-03-18 00:00:00+00:00,0.4381948311318556,-0.9968455706370761,stop,minute interval; not exact exchange fill
139,1687685.0,1694880.0,-1.0,0.176,1790.0,1733.96,0.15752,0.15258848,-0.3510777329184184,9.863039999999993,9.90400925291841,9512.550619850423,4.0,9502.646610597503,0.033152869185797386,1679529600.0,2023-03-18 00:05:00+00:00,2023-03-18 00:05:00+00:00,2023-03-23 00:00:00+00:00,2023-03-23 00:00:00+00:00,2327.2452522887797,1688.3401164095392,2023-03-23 00:00:00+00:00,0.1892243498799998,0.10474318685254685,timeout,minute interval; not exact exchange fill
140,1696325.0,1698949.0,-1.0,0.197,1812.18,1714.66,0.17849973000000002,0.16889401,-0.07967732558369157,19.211439999999996,18.94372358558369,9531.494343436007,2.0,9512.550619850423,0.03752930988404176,1679773800.0,2023-03-24 00:05:00+00:00,2023-03-24 00:05:00+00:00,2023-03-25 19:49:00+00:00,2023-03-25 19:50:00+00:00,2292.470172252162,1714.3107728448517,2023-03-29 00:00:00+00:00,0.20377103844582747,0.2002144515646521,target,minute interval; not exact exchange fill
141,1699205.0,1706400.0,-1.0,0.246,1741.83,1793.1200000000001,0.21424508999999997,0.22055376000000002,-0.26698729641113556,-12.617340000000047,-12.78515155358891,9518.709191882415,4.0,9531.494343436007,0.044955194281270865,1680220800.0,2023-03-26 00:05:00+00:00,2023-03-26 00:05:00+00:00,2023-03-31 00:00:00+00:00,2023-03-31 00:00:00+00:00,2125.695660308547,1622.030245301107,2023-03-31 00:00:00+00:00,0.3120877095455718,-0.13539153448936317,timeout,minute interval; not exact exchange fill
142,1707845.0,1715040.0,-1.0,0.18,1820.31,1907.88,0.1638279,0.1717092,-0.2505404225649723,-15.76260000000003,-15.847596677435055,9502.861595204979,4.0,9518.709191882415,0.034422293337780074,1680739200.0,2023-04-01 00:05:00+00:00,2023-04-01 00:05:00+00:00,2023-04-06 00:00:00+00:00,2023-04-06 00:00:00+00:00,2345.422415933257,1724.6981209060177,2023-04-06 00:00:00+00:00,0.18207887719443047,-0.16766353468724388,timeout,minute interval; not exact exchange fill
143,1716485.0,1723680.0,-1.0,0.279,1870.99,1889.27,0.261003105,0.26355316500000003,-0.20611465486460537,-5.100119999999992,-5.4185616151353875,9497.443033589841,4.0,9502.861595204979,0.05493147561608154,1681257600.0,2023-04-07 00:05:00+00:00,2023-04-07 00:05:00+00:00,2023-04-12 00:00:00+00:00,2023-04-12 00:00:00+00:00,2207.749986149274,1801.2047269118486,2023-04-12 00:00:00+00:00,0.20722554922905248,-0.05767124538238749,timeout,minute interval; not exact exchange fill
144,1725125.0,1726596.0,-1.0,0.593,1918.68,2076.35,0.56888862,0.6156377749999999,-0.351664182447354,-93.4983099999999,-94.33117221255254,9403.111861377287,1.0,9497.443033589841,0.11979826948958736,1681432620.0,2023-04-13 00:05:00+00:00,2023-04-13 00:05:00+00:00,2023-04-14 00:36:00+00:00,2023-04-14 00:37:00+00:00,2075.9316201466236,1857.1486535565682,2023-04-18 00:00:00+00:00,0.39129228930079835,-1.0115920538618215,stop,minute interval; not exact exchange fill
145,1728005.0,1734250.0,-1.0,0.257,2094.08,2033.95,0.26908928,0.261362575,-0.69915960960414,15.45340999999997,15.62211775460411,9418.73397913189,2.0,9403.111861377287,0.057234091004546676,1681891860.0,2023-04-15 00:05:00+00:00,2023-04-15 00:05:00+00:00,2023-04-19 08:10:00+00:00,2023-04-19 08:11:00+00:00,2456.6077382186195,2033.5430984175982,2023-04-20 00:00:00+00:00,0.16698557158651234,0.16767392946457269,target,minute interval; not exact exchange fill
146,1735205.0,1737787.0,-1.0,0.311,1933.3700000000001,1848.77,0.30063903500000005,0.287483735,-0.1575974728204689,26.310600000000044,25.880074702820515,9444.61405383471,2.0,9418.73397913189,0.06383852345041163,1682104080.0,2023-04-20 00:05:00+00:00,2023-04-20 00:05:00+00:00,2023-04-21 19:07:00+00:00,2023-04-21 19:08:00+00:00,2232.543958943925,1848.398682934789,2023-04-25 00:00:00+00:00,0.2840197635020019,0.2781514627120131,target,minute interval; not exact exchange fill
147,1738085.0,1745280.0,-1.0,0.201,1849.9,1865.41,0.18591495000000002,0.18747370500000002,-0.19251487141501872,-3.1175099999999984,-3.2983837835849794,9441.315670051123,4.0,9444.61405383471,0.03936951768283527,1682553600.0,2023-04-22 00:05:00+00:00,2023-04-22 00:05:00+00:00,2023-04-27 00:00:00+00:00,2023-04-27 00:00:00+00:00,2317.16914472019,1759.9547166980426,2023-04-27 00:00:00+00:00,0.19249138171924124,-0.03511866716536799,timeout,minute interval; not exact exchange fill
148,1746725.0,1751151.0,-1.0,0.232,1908.16,1825.8500000000001,0.22134656000000003,0.21179860000000003,-0.1982040693750899,19.09591999999999,18.860978909375078,9460.1766489605,2.0,9441.315670051123,0.04688892263228425,1682905920.0,2023-04-28 00:05:00+00:00,2023-04-28 00:05:00+00:00,2023-05-01 01:51:00+00:00,2023-05-01 01:52:00+00:00,2312.1026164821606,1825.484210458466,2023-05-03 00:00:00+00:00,0.20467211472148653,0.20125958383207082,target,minute interval; not exact exchange fill
149,1752485.0,1759680.0,-1.0,0.32,1828.0900000000001,1895.68,0.29249440000000004,0.30330880000000005,-0.6582114497145678,-21.628799999999973,-21.566391750285405,9438.610257210217,4.0,9460.1766489605,0.0618369848373053,1683417600.0,2023-05-02 00:05:00+00:00,2023-05-02 00:05:00+00:00,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2120.810307851727,1730.1619546633744,2023-05-07 00:00:00+00:00,0.33454476068066213,-0.23023675642545383,timeout,minute interval; not exact exchange fill
150,1761125.0,1767121.0,-1.0,0.291,1870.7,1755.6000000000001,0.27218685,0.2554398,-0.2802124955948358,33.494099999999975,33.24668584559482,9471.856943055815,2.0,9438.610257210217,0.0576751963652858,1683864120.0,2023-05-08 00:05:00+00:00,2023-05-08 00:05:00+00:00,2023-05-12 04:01:00+00:00,2023-05-12 04:02:00+00:00,2192.226619342916,1755.247917992595,2023-05-13 00:00:00+00:00,0.35907472371447013,0.35533536778886854,target,minute interval; not exact exchange fill
151,1768325.0,1775520.0,-1.0,0.453,1804.7,1822.02,0.40876455000000006,0.41268752999999997,-0.2673640281555793,-7.845959999999971,-8.400048051844392,9463.456895003972,4.0,9471.856943055815,0.08631138592093733,1684368000.0,2023-05-13 00:05:00+00:00,2023-05-13 00:05:00+00:00,2023-05-18 00:00:00+00:00,2023-05-18 00:00:00+00:00,2011.078817684946,1736.45723595986,2023-05-18 00:00:00+00:00,0.3306674822816268,-0.08985007589604088,timeout,minute interval; not exact exchange fill
152,1776965.0,1784160.0,-1.0,0.517,1798.32,1853.75,0.46486572000000004,0.47919437500000006,-0.6999567441631471,-28.657310000000034,-28.901413350836886,9434.555481653138,4.0,9463.456895003972,0.09824437838257938,1684886400.0,2023-05-19 00:05:00+00:00,2023-05-19 00:05:00+00:00,2023-05-24 00:00:00+00:00,2023-05-24 00:00:00+00:00,1978.6668050537369,1739.5344537309409,2023-05-24 00:00:00+00:00,0.3259583459299047,-0.30997030120154684,timeout,minute interval; not exact exchange fill
153,1785605.0,1792800.0,-1.0,0.454,1802.3,1891.89,0.4091221,0.4294590300000001,-0.6422045302815734,-40.67386000000007,-40.87023659971849,9393.68524505342,4.0,9434.555481653138,0.08672843162470076,1685404800.0,2023-05-25 00:05:00+00:00,2023-05-25 00:05:00+00:00,2023-05-30 00:00:00+00:00,2023-05-30 00:00:00+00:00,2007.194956087523,1740.5113448550094,2023-05-30 00:00:00+00:00,0.3015625973662177,-0.4393595103337652,timeout,minute interval; not exact exchange fill
154,1794245.0,1795099.0,-1.0,0.748,1898.81,1849.08,0.71015494,0.69155592,-0.0074781941975357105,37.19804000000001,35.80380733419755,9429.489052387618,2.0,9393.68524505342,0.1511983681535332,1685542800.0,2023-05-31 00:05:00+00:00,2023-05-31 00:05:00+00:00,2023-05-31 14:19:00+00:00,2023-05-31 14:20:00+00:00,2021.6629354256613,1848.7054120987475,2023-06-05 00:00:00+00:00,0.4078420082324436,0.3896207479290511,target,minute interval; not exact exchange fill
155,1795685.0,1802392.0,-1.0,0.654,1874.6100000000001,1831.23,0.61299747,0.5988122100000001,-0.9757031852939371,28.370520000000074,28.134413505294013,9457.623465892912,2.0,9429.489052387618,0.13001711261222249,1685980380.0,2023-06-01 00:05:00+00:00,2023-06-01 00:05:00+00:00,2023-06-05 15:52:00+00:00,2023-06-05 15:53:00+00:00,2015.9422472254648,1830.8545882786054,2023-06-06 00:00:00+00:00,0.30959255640782746,0.3043819208953608,target,minute interval; not exact exchange fill
156,1802885.0,1808960.0,-1.0,0.6990000000000001,1809.89,1758.89,0.6325565550000001,0.614732055,-0.9241641758713206,35.649,35.32587556587132,9492.949341458785,2.0,9457.623465892912,0.13376649160990453,1686374460.0,2023-06-06 00:05:00+00:00,2023-06-06 00:05:00+00:00,2023-06-10 05:20:00+00:00,2023-06-10 05:21:00+00:00,1942.515812247128,1758.5326227360158,2023-06-11 00:00:00+00:00,0.38723515727306296,0.3810550331660853,target,minute interval; not exact exchange fill
157,1810085.0,1815605.0,-1.0,0.484,1748.74,1690.1100000000001,0.42319507999999995,0.40900662,-0.5059290330007282,28.37691999999994,28.050647333000672,9520.999988791787,2.0,9492.949341458785,0.08915987324440255,1686773160.0,2023-06-11 00:05:00+00:00,2023-06-11 00:05:00+00:00,2023-06-14 20:05:00+00:00,2023-06-14 20:06:00+00:00,1942.1496632169217,1689.7688811827147,2023-06-16 00:00:00+00:00,0.30490264982854187,0.29965350208185587,target,minute interval; not exact exchange fill
158,1815845.0,1823040.0,-1.0,0.41600000000000004,1648.45,1736.55,0.34287760000000006,0.36120240000000003,-0.12040977528793416,-36.649599999999964,-37.23327022471204,9483.766718567078,4.0,9520.999988791787,0.0720255436201321,1687219200.0,2023-06-15 00:05:00+00:00,2023-06-15 00:05:00+00:00,2023-06-20 00:00:00+00:00,2023-06-20 00:00:00+00:00,1874.578181700328,1580.2582022083832,2023-06-20 00:00:00+00:00,0.3015625795903083,-0.3958067179056909,timeout,minute interval; not exact exchange fill
159,1824485.0,1831680.0,-1.0,0.47500000000000003,1787.3700000000001,1898.64,0.4245003750000001,0.4509270000000001,-1.062701439739258,-52.853249999999996,-52.66597593526074,9431.100742631817,4.0,9483.766718567078,0.08952147128818004,1687737600.0,2023-06-21 00:05:00+00:00,2023-06-21 00:05:00+00:00,2023-06-26 00:00:00+00:00,2023-06-26 00:00:00+00:00,1984.2682684205402,1700.7977437962047,2023-06-26 00:00:00+00:00,0.4396801297352819,-0.5631118023560481,timeout,minute interval; not exact exchange fill
160,1833125.0,1840320.0,-1.0,0.406,1857.27,1924.47,0.37702581,0.39066741000000005,-0.7682729615430803,-27.28320000000002,-27.282620258456937,9403.81812237336,4.0,9431.100742631817,0.0799537233858003,1688256000.0,2023-06-27 00:05:00+00:00,2023-06-27 00:05:00+00:00,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2086.9331997538325,1778.7980907677477,2023-07-02 00:00:00+00:00,0.34168255652783486,-0.2925961675061243,timeout,minute interval; not exact exchange fill
161,1841765.0,1847481.0,-1.0,0.378,1937.02,1849.65,0.36609678,0.34958385000000003,-0.753195335417078,33.02585999999996,33.06337470541703,9436.881497078777,2.0,9403.81812237336,0.07786130595805346,1688685720.0,2023-07-03 00:05:00+00:00,2023-07-03 00:05:00+00:00,2023-07-06 23:21:00+00:00,2023-07-06 23:22:00+00:00,2182.6753463490686,1849.2714133848094,2023-07-08 00:00:00+00:00,0.35720202274980223,0.3560648956043274,target,minute interval; not exact exchange fill
162,1847525.0,1854720.0,-1.0,0.45,1834.89,1878.04,0.41285025000000003,0.422559,-0.5253906118326116,-19.41749999999994,-19.72751863816733,9417.153978440607,4.0,9436.881497078777,0.0874971779878341,1689120000.0,2023-07-07 00:05:00+00:00,2023-07-07 00:05:00+00:00,2023-07-12 00:00:00+00:00,2023-07-12 00:00:00+00:00,2041.871982716243,1792.7756896714661,2023-07-12 00:00:00+00:00,0.20346848443455864,-0.21180070715207341,timeout,minute interval; not exact exchange fill
163,1856165.0,1863360.0,-1.0,0.519,1871.5,1910.76,0.48565425,0.49584222,-0.7889543556416423,-20.375939999999996,-20.568482114358353,9396.585496326248,4.0,9417.153978440607,0.10314246769498396,1689638400.0,2023-07-13 00:05:00+00:00,2023-07-13 00:05:00+00:00,2023-07-18 00:00:00+00:00,2023-07-18 00:00:00+00:00,2050.1036407954157,1817.4861140067044,2023-07-18 00:00:00+00:00,0.30242320790742816,-0.22189349867880723,timeout,minute interval; not exact exchange fill
164,1864805.0,1872000.0,-1.0,0.483,1896.14,1888.23,0.45791781000000004,0.456007545,-0.6877294609771465,3.8205300000000393,3.594334105977186,9400.179830432226,4.0,9396.585496326248,0.0974647248575625,1690156800.0,2023-07-19 00:05:00+00:00,2023-07-19 00:05:00+00:00,2023-07-24 00:00:00+00:00,2023-07-24 00:00:00+00:00,2087.8938872724334,1814.0403066173744,2023-07-24 00:00:00+00:00,0.42815139004709185,0.03880852495599616,timeout,minute interval; not exact exchange fill
165,1873445.0,1880640.0,-1.0,0.49,1849.74,1880.24,0.45318630000000004,0.4606588,-1.0649008876615125,-14.945,-14.793944212338488,9385.385886219885,4.0,9400.179830432226,0.09642077240540668,1690675200.0,2023-07-25 00:05:00+00:00,2023-07-25 00:05:00+00:00,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,2038.9307644168816,1781.7583673021243,2023-07-30 00:00:00+00:00,0.35932849527516203,-0.1595834922247897,timeout,minute interval; not exact exchange fill
