net_return,cagr,mean_annual,positive_years,trades,win_rate,profit_factor,fees,funding,liquidations,max_exposure,max_collateral_equity,conservative_drawdown,close_drawdown,overnight_position_day_boundaries,worst_week,longest_losing_weeks,weekly_geometric,complete_weeks,worst_rolling_year,max_rolling_year,days,initial,final,trades_carried_overnight,max_hold_hours,median_hold_hours,position_missing_mark_minutes,at_least1000_trades,cagr_above45,mean_annual_above45,case
-0.8844755378043622,-0.35059896733734586,-0.33582391393858696,0,582,0.23883161512027493,0.8802229393283202,8535.176049000005,373.98572904372094,1,4.999932575004521,0.16666441916681735,0.9217689960558654,0.9213208897266769,512,-0.14994211690568637,12,-0.008225279774673577,260,-0.7150995866314134,0.7804249129351406,1826.0,10000.0,1155.244621956378,296,72.0,8.816666666666666,0,False,False,False,BTCUSDT/LEARNING/threshold0.25_risk0.04
-0.04565540657859457,-0.009303631293192116,-0.004698841980020507,2,381,0.24671916010498687,0.9848991717349961,3599.6573868000023,130.53707898597114,0,2.6414405001863552,0.08804801667287851,0.34488974681906615,0.34445657448019906,336,-0.06786928409042403,10,-0.00016932166864247478,260,-0.1819089780842683,0.33453949484169443,1826.0,10000.0,9543.445934214054,186,72.0,8.6,0,False,False,False,BTCUSDT/LEARNING/threshold0.5_risk0.01
-0.1701855313113254,-0.036627344948882645,-0.02022329574055426,2,381,0.24671916010498687,0.9720565643605894,7134.435369,285.461144113319,0,4.997277396027748,0.1665759132009249,0.5767332807591193,0.576183290336876,336,-0.12973642341158997,10,-0.000696448150265705,260,-0.3225536384805353,0.6846240037650286,1826.0,10000.0,8298.144686886746,186,72.0,8.6,0,False,False,False,BTCUSDT/LEARNING/threshold0.5_risk0.02
-0.4827691591201596,-0.12354379797827941,-0.07376985788612682,2,380,0.24473684210526317,0.9491336574037808,10471.839733049996,522.9561581516763,0,4.999992830558861,0.16666642768529538,0.8117557272049762,0.8113157484758059,330,-0.14834003608268076,10,-0.0024907754538749938,260,-0.6269704072263204,1.2787662848608248,1826.0,10000.0,5172.308408798404,186,72.0,8.658333333333333,0,False,False,False,BTCUSDT/LEARNING/threshold0.5_risk0.04
-0.7070568819493066,-0.2177523819500854,-0.18300968875677726,1,887,0.2266065388951522,0.8601914877781685,6492.222479899998,152.0710395930488,2,2.952714258563883,0.09842380861879611,0.8012033597423224,0.8008374189776792,750,-0.08768911319608519,15,-0.004700738791603598,260,-0.49546903953644406,0.35989727179315834,1826.0,10000.0,2929.4311805069333,434,72.0,7.066666666666666,0,False,False,False,BTCUSDT/LEARNING/threshold0_risk0.01
-0.9238700431028097,-0.40257267129772356,-0.2930815809449632,1,887,0.2277339346110485,0.8892486155813251,10392.681946949999,176.81298407818505,2,4.996219264019473,0.16654064213398245,0.9625522225377757,0.9624170243630915,748,-0.14911706914469336,15,-0.009835541959947958,260,-0.7560036819095646,0.7672482900751185,1826.0,10000.0,761.2995689719032,432,72.0,7.066666666666666,0,False,False,False,BTCUSDT/LEARNING/threshold0_risk0.02
-0.9924613861726678,-0.6238085736409609,-0.34383064490863485,2,880,0.2215909090909091,0.8980326275380885,11106.487557199996,135.42400452683316,2,4.999995402781394,0.16666651342604646,0.9973588937676389,0.9973381129984423,704,-0.17855310035293692,15,-0.018582334803353473,260,-0.9079346983151475,1.0295064179495128,1826.0,10000.0,75.38613827332266,419,72.0,6.5,0,False,False,False,BTCUSDT/LEARNING/threshold0_risk0.04
-0.014940745120615384,-0.0030065181897797055,0.0001807663609470822,3,125,0.24,0.9831609058098488,1029.0837335999997,16.44051760616805,0,2.649225868865093,0.08830752896216978,0.20232262351428199,0.20167574407973332,119,-0.0604999131844316,4,-4.782984762563558e-05,260,-0.14512243797046465,0.18383926903544356,1826.0,10000.0,9850.592548793846,67,72.0,9.35,0,False,False,False,BTCUSDT/LEARNING/threshold1.0_risk0.01
-0.03263112258736933,-0.006613881617575812,0.0057730061230098165,3,125,0.24,0.980451971063486,1905.5136451000003,24.275180773714823,0,4.993085981695232,0.1664361993898411,0.36007708015120365,0.35937053508560235,119,-0.11805984325154195,4,-0.00010743143041735959,260,-0.28078436175725197,0.38953208535681605,1826.0,10000.0,9673.688774126307,67,72.0,9.35,0,False,False,False,BTCUSDT/LEARNING/threshold1.0_risk0.02
-0.17834874196646977,-0.038530483877780686,0.0073195386780184005,1,126,0.23015873015873015,0.9332073206878828,2923.329055250001,12.05106441470786,0,4.999443930728091,0.1666481310242697,0.588808911891294,0.5877004271638369,115,-0.1475220325916563,4,-0.0007190022101108973,260,-0.523848303702794,0.8120422242893786,1826.0,10000.0,8216.512580335302,67,72.0,9.3,0,False,False,False,BTCUSDT/LEARNING/threshold1.0_risk0.04
0.04661872752715901,0.00955517223277691,,3,195,0.2205128205128205,1.0039440690013672,14898.162121200005,539.492003528438,0,4.999989625363758,0.16666632084545863,0.8524569284840459,0.8519966102294074,105,-0.14426336480888924,3,0.00018227544406035356,250,-0.7255458818274583,2.6614628963332003,1750.0,10000.0,10466.18727527159,73,72.0,2.3666666666666667,0,False,False,False,BTCUSDT/PRIMARY_250weeks
0.08101790980395895,0.015704473651662276,0.2436564149502415,2,201,0.22388059701492538,1.0065539565274755,15513.53697625,553.4838257104426,0,4.999997909364914,0.16666659697883046,0.8529242754704972,0.8524656911628156,111,-0.14428275243652067,3,0.00029967222479521105,260,-0.7252227582070097,2.6620298673074325,1826.0,10000.0,10810.179098039589,76,72.0,2.3666666666666667,0,False,False,False,BTCUSDT/PRIMARY_five_years
-0.7310957165717885,-0.3544748310104955,,0,134,0.17164179104477612,0.6223077818398842,2475.4682429499976,57.09162276789747,0,4.999617535027515,0.16665391783425051,0.8216836090600989,0.8208289392746071,67,-0.14419769874221255,3,-0.008383886943042707,156,-0.7334703387406778,0.20278307537534923,1096.0,10000.0,2689.042834282115,49,72.0,2.2249999999999996,0,False,False,False,BTCUSDT/PRIMARY_test
0.053049579130934665,0.010392901137838972,0.2293844686360314,2,201,0.22388059701492538,1.0043917093402448,16419.3554681,533.6731405906869,5,4.999759651164262,0.16665865503880872,0.8508050968407475,0.8503397735657997,108,-0.14426245054751718,3,0.000198828670487039,260,-0.7261946210426464,2.5224762641251868,1826.0,10000.0,10530.495791309348,74,72.0,2.3666666666666667,0,False,False,False,BTCUSDT/STRESS_30x_initial_margin_only
0.6767103874945486,0.10891136685472302,0.36642928871624364,3,201,0.22885572139303484,1.0459124880214588,20066.497227850003,429.34279720437564,0,4.999957696297375,0.1666652565432458,0.8039703102430074,0.8029262851338228,109,-0.13822382200327532,4,0.001989799225027289,260,-0.6690270891931135,2.7774098045121427,1826.0,10000.0,16767.103874945486,74,72.0,2.2666666666666666,0,False,False,False,BTCUSDT/STRESS_delay_2_minutes
-0.48625365345079186,-0.12472803747153716,0.04730950016378945,2,201,0.21393034825870647,0.9448713986922452,19428.557887599996,326.597046907915,0,4.999380974445067,0.16664603248150225,0.9006287674554099,0.9003366169394176,112,-0.14429716502744383,4,-0.002558358825121343,260,-0.7506398810513556,1.914303747455142,1826.0,10000.0,5137.463465492081,76,72.0,2.3666666666666667,0,False,False,False,BTCUSDT/STRESS_double_cost
-0.10933388773769315,-0.0228936956919229,0.14544096837786866,2,204,0.25980392156862747,0.9882316490813403,12391.147987450004,325.2649899270059,0,4.999943990860653,0.16666479969535508,0.846765014546579,0.8463269645696049,76,-0.14425833444471015,3,-0.0004452302996144075,260,-0.6653995215904446,1.7745486020470795,1826.0,10000.0,8906.661122623069,76,24.0,2.333333333333333,0,False,False,False,BTCUSDT/STRESS_hold24h
-0.28430841742348134,-0.06471967021795655,0.09440714849411302,2,201,0.23383084577114427,0.96698728205509,11121.608321800002,334.6614524348394,0,4.999988586017227,0.16666628620057422,0.8516607725513025,0.8511984330131086,99,-0.14426071808564145,3,-0.0012857341017100676,260,-0.7049398491586196,1.7372705411460454,1826.0,10000.0,7156.915825765187,76,48.0,2.3666666666666667,0,False,False,False,BTCUSDT/STRESS_hold48h
0.04822234158705063,0.009464750549361023,0.13182735224964032,2,201,0.22388059701492538,1.0075990954617013,70214.17470355002,2685.24223774536,0,4.999933767467123,0.1666644589155708,0.7841020893619324,0.7833170865447128,114,-0.08996842348265888,4,0.00018115379636540752,260,-0.5873759241788199,2.1016305877503227,1826.0,100000.0,104822.23415870506,76,72.0,2.3666666666666667,0,False,False,False,BTCUSDT/STRESS_initial100k
0.17676944937017702,0.033094197603581454,0.04727614632182546,3,201,0.22388059701492538,1.088249722596954,2626.0209232500015,73.2986830482468,0,1.8709789589654027,0.06236596529884675,0.3283543030572379,0.3276458835261479,114,-0.048647948684273024,3,0.0006262457377317343,260,-0.2809516738618806,0.44358181439511934,1826.0,10000.0,11767.69449370177,76,72.0,2.3666666666666667,0,False,False,False,BTCUSDT/STRESS_risk1pct
0.08101790980395895,0.015704473651662276,0.2436564149502415,2,201,0.22388059701492538,1.0065539565274755,15513.53697625,553.4838257104426,0,4.999997909364914,0.16666659697883046,0.8529242754704972,0.8524656911628156,111,-0.14428275243652067,3,0.00029967222479521105,260,-0.7252227582070097,2.6620298673074325,1826.0,10000.0,10810.179098039589,76,72.0,2.3666666666666667,0,False,False,False,BTCUSDT/STRESS_risk4pct
1.9708116663425317,0.24332890499085624,0.5105941390339662,3,201,0.22885572139303484,1.1013772059479285,0.0,843.4336365745262,0,4.999984477103627,0.16666614923678755,0.7411581388653882,0.7398955647757934,106,-0.12119200982582112,3,0.004196608911186894,260,-0.6467222498213031,3.693042899517665,1826.0,10000.0,29708.116663425317,74,72.0,2.3666666666666667,0,False,False,True,BTCUSDT/STRESS_zero_cost
-0.058330986062579915,-0.011949713374295401,-0.0032402246930200553,1,316,0.2120253164556962,0.9561926192582891,1515.8167383200002,58.51268230578214,1,1.0967531767228416,0.03655843922409473,0.2863270722289587,0.2859316203737776,228,-0.019969066406025693,5,-0.00023113263625840208,260,-0.16134497413900806,0.28982971235076027,1826.0,10000.0,9416.690139374201,147,72.0,4.8583333333333325,0,False,False,False,ETHUSDT/DIAGNOSTIC_1ca63c7c5b06b2_risk0.005_five_years
-0.24989569889948893,-0.09137593534914246,,0,185,0.15675675675675677,0.6121162322968327,717.7216431049999,13.185445889901132,1,1.2461904153428756,0.041539680511429186,0.2656907356150755,0.2654202942150362,134,-0.019880598274481742,5,-0.0018094634378015284,156,-0.16145088039299915,-0.0038961082021818916,1096.0,10000.0,7501.04301100511,84,72.0,4.45,0,False,False,False,ETHUSDT/DIAGNOSTIC_1ca63c7c5b06b2_risk0.005_test
-0.30828295198659306,-0.0710721785344739,-0.06564240431968735,2,312,0.16346153846153846,0.7231469608340608,2472.3827401549997,19.794309710947275,0,1.9518367846171616,0.06506122615390539,0.40415033997827843,0.4011292070215754,37,-0.06293103425701452,4,-0.001410291004854014,260,-0.2320176147503148,0.0858917937193433,1826.0,10000.0,6917.170480134069,31,72.0,0.44166666666666665,0,False,False,False,ETHUSDT/DIAGNOSTIC_2825efe8ce75fa_risk0.005_five_years
-0.3342108064054926,-0.12677353667437607,,1,208,0.1346153846153846,0.5077284509679757,1597.7398284450005,3.879045609914095,0,1.9517737888586992,0.06505912629528998,0.35846178256468886,0.3581290417430648,20,-0.06293666203061976,4,-0.0026041813282349224,156,-0.23202770267526096,0.0015202141467574037,1096.0,10000.0,6657.891935945074,19,40.81666666666667,0.5,0,False,False,False,ETHUSDT/DIAGNOSTIC_2825efe8ce75fa_risk0.005_test
-0.22649315003450787,-0.05007298924414383,-0.04820139517745994,2,167,0.2215568862275449,0.6145964506641164,450.1720151850001,-13.721264839892712,1,0.702827708437337,0.023427590281244567,0.2557709707084159,0.25557718323156464,199,-0.020228419556829524,6,-0.0009680304549005703,260,-0.13706293534722647,0.026631729284108507,1826.0,10000.0,7735.068499654921,107,72.0,13.616666666666667,0,False,False,False,ETHUSDT/DIAGNOSTIC_d4819ca0e4df48_risk0.005_five_years
-0.19324725307559498,-0.06906102424205618,,1,103,0.1941747572815534,0.48569129214365214,307.1052006500001,-1.4121898940636557,1,0.6562213166609225,0.02187404388869742,0.19655388660478013,0.19655167450494127,119,-0.01941010380125685,6,-0.001375578940258304,156,-0.13601378530466024,0.026619046652077705,1096.0,10000.0,8067.52746924405,66,72.0,13.516666666666667,0,False,False,False,ETHUSDT/DIAGNOSTIC_d4819ca0e4df48_risk0.005_test
0.013465526034161623,0.002679027829247227,0.0029369589036436494,2,338,0.2869822485207101,1.011770187206328,907.2544456500005,-80.26630599166322,1,0.7471019443978034,0.024903398146593446,0.12568555158833705,0.1248754183035462,404,-0.034655033699037,6,9.011429218674927e-05,260,-0.0860548973338009,0.1437021514497736,1826.0,10000.0,10134.655260341617,198,72.0,16.3,0,False,False,False,ETHUSDT/DIAGNOSTIC_ec291d675090a6_risk0.005_five_years
0.04958359092909004,0.01625790227527868,,2,235,0.2978723404255319,1.0604443629119997,705.9181940250004,-58.36513331588401,1,0.747081387,0.024902712900000002,0.10424791842829695,0.10352731150765815,279,-0.03192105361239539,6,0.0003102629000624191,156,-0.08065329559822798,0.14369488877472048,1096.0,10000.0,10495.8359092909,138,72.0,17.05,0,False,False,False,ETHUSDT/DIAGNOSTIC_ec291d675090a6_risk0.005_test
-0.0037865677656971908,-0.0007585514460860532,0.00018306173503030988,2,186,0.27419354838709675,0.9942106581231346,547.0381013849999,-4.770333728027033,0,0.5753584842807794,0.01917861614269265,0.14418141779282323,0.14385796380057736,214,-0.02465878517021436,5,-1.459125878644496e-05,260,-0.07815926506728477,0.08601425509950422,1826.0,10000.0,9962.134322343029,109,72.0,15.916666666666666,10,False,False,False,ETHUSDT/DIAGNOSTIC_f1da01cdfa7533_risk0.005_five_years
-0.031759368614584504,-0.010697903344449089,,1,115,0.24347826086956523,0.922025116360848,335.05533939999987,-4.106493254153188,0,0.575355983,0.01917853276666667,0.12302250671797776,0.12284501374011636,128,-0.024660242633951723,5,-0.0002068672952405537,156,-0.07815681356928772,0.058278990126608976,1096.0,10000.0,9682.406313854155,69,72.0,15.816666666666666,0,False,False,False,ETHUSDT/DIAGNOSTIC_f1da01cdfa7533_risk0.005_test
-0.2834855351814969,-0.06450467218982836,-0.04499970440500556,2,681,0.2290748898678414,0.9382543142573698,5229.302158820002,121.38645299493325,3,2.7285149375545545,0.09095049791848515,0.46444325725185165,0.4630089079506131,494,-0.1478667919929666,9,-0.0013624691461787686,260,-0.3137863558031304,0.5705982809155647,1826.0,10000.0,7165.144648185032,293,72.0,5.033333333333333,3,False,False,False,ETHUSDT/LEARNING/PRIMARY
-0.05479384253034336,-0.018604168428435486,,2,359,0.24512534818941503,0.9820429313441874,3763.418016725001,88.54637857841549,3,2.728651653567446,0.09095505511891487,0.4216171557064389,0.4215041917346217,276,-0.08370609124489603,9,-0.00043395128342405,156,-0.31628862688512216,0.5738977139353434,1096.0,10000.0,9452.061574696567,160,72.0,5.266666666666667,2,False,False,False,ETHUSDT/LEARNING/PRIMARY_3YEAR_TEST
-0.3638736037978292,-0.08650934074122663,-0.08185503167332422,1,787,0.2846251588310038,0.9184454092321057,5700.295113260007,91.0554047182867,3,2.7286995044208013,0.09095665014736004,0.4389693826299129,0.4387880089010524,331,-0.13112847005621053,6,-0.0018194463350876822,260,-0.23640885458408323,0.2914094833878005,1826.0,10000.0,6361.263962021708,331,24.0,4.833333333333333,1,False,False,False,ETHUSDT/LEARNING/PRIMARY_HOLD24
-0.41863710283480127,-0.10281091829072564,-0.08515516137210166,1,719,0.24478442280945759,0.8976078871671307,4765.7888568499975,80.71431149799317,3,2.728617156064713,0.09095390520215711,0.5442331550624464,0.5429469393157395,440,-0.14793738435162274,10,-0.002164996298351207,260,-0.3294794831796686,0.6232867168228879,1826.0,10000.0,5813.628971651988,310,48.0,5.183333333333334,3,False,False,False,ETHUSDT/LEARNING/PRIMARY_HOLD48
-0.5084209196195819,-0.13241606738163847,-0.06437483276959796,1,676,0.22928994082840237,0.9364481186480942,8961.629133940007,215.09606225575354,3,4.999762514868106,0.16665875049560352,0.6739697362471142,0.6738420471771676,492,-0.14997725347447577,9,-0.0028818409967460434,260,-0.5473188920292745,1.387898448624843,1826.0,10000.0,4915.7908038041805,292,72.0,5.05,3,False,False,False,ETHUSDT/LEARNING/threshold0.25_risk0.02
-0.8095526743294228,-0.2823078227199881,-0.13768951218990744,2,669,0.23617339312406577,0.9156754396258258,10573.185856270004,168.2427270241957,3,4.999998701540193,0.1666666233846731,0.8798512289835904,0.8794196872590048,481,-0.15976963512465248,9,-0.006664340491021048,260,-0.7950327576099155,2.4022484686428793,1826.0,10000.0,1904.4732567057717,289,72.0,5.033333333333333,3,False,False,False,ETHUSDT/LEARNING/threshold0.25_risk0.04
0.06791000667774139,0.01322896254649919,0.02971291927515409,4,363,0.22589531680440772,1.0213072547661752,3593.597410440001,182.57938278257106,0,2.7287245270089864,0.09095748423363287,0.3114314568405885,0.3105411765341407,246,-0.0590716325903885,7,0.0002913900014247517,260,-0.2956753472664473,0.3070679443204303,1826.0,10000.0,10679.100066777413,150,72.0,4.433333333333334,1,False,False,False,ETHUSDT/LEARNING/threshold0.5_risk0.01
0.19826323167384463,0.03684126908189267,0.09247327913477406,3,362,0.2265193370165746,1.0287095448704326,7623.256284915003,421.43694834654406,0,4.646732271510161,0.15489107571700542,0.4811503023763245,0.4798290987048439,245,-0.11398179922602392,7,0.0007736412159990991,260,-0.44926595545033765,0.6907151450223807,1826.0,10000.0,11982.632316738445,149,72.0,4.366666666666667,1,False,False,False,ETHUSDT/LEARNING/threshold0.5_risk0.02
1.4624875643255195,0.19752315174111512,0.5582688188567648,2,363,0.2369146005509642,1.080248992142564,18666.841962395003,1199.8501843497384,0,4.999984066803254,0.16666613556010845,0.5787261908118415,0.5780718267281448,246,-0.14823049361896934,7,0.003629570334166665,260,-0.47001366032554603,3.274298485715268,1826.0,10000.0,24624.875643255196,150,72.0,4.433333333333334,1,False,False,True,ETHUSDT/LEARNING/threshold0.5_risk0.04
-0.6117198945501048,-0.1724019376832111,-0.16865191114740044,0,1102,0.22141560798548093,0.890507778538139,6488.7930590350115,152.40713646607327,7,3.01399526627296,0.10046650887576533,0.6810046060075543,0.6808776573912547,805,-0.1228761635818274,7,-0.0038679014179537896,260,-0.41253917826441244,0.15913582279140592,1826.0,10000.0,3882.8010544989515,466,72.0,5.45,3,True,False,False,ETHUSDT/LEARNING/threshold0_risk0.01
-0.8523294201676245,-0.3179134883026734,-0.29904359327676344,0,1098,0.22131147540983606,0.8777355235038763,7893.30095874499,192.567812931275,6,4.999738118951012,0.1666579372983671,0.8986004308728783,0.8982145073331055,803,-0.14998866558882074,7,-0.007786336698301977,260,-0.6777713765055005,0.6237859076501031,1826.0,10000.0,1476.705798323755,466,72.0,5.491666666666667,3,True,False,False,ETHUSDT/LEARNING/threshold0_risk0.02
