entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound
727590.0,728730.0,-1.0,4.006,3116.01,3146.73,6.24136803,6.302900190000001,-1.7904432216268416,-123.0643199999992,-133.81814499837236,13678.704143662642,1.0,13812.522288661014,0.9037260392511611,1767922260.0
733140.0,733472.0,1.0,3.7070000000000003,3157.11,3124.02,5.851703385,5.79037107,0.40336142800799996,-122.66463000000054,-134.71006588300853,13543.994077779633,1.0,13678.704143662642,0.855593238005824,1768206780.0
733830.0,733839.0,-1.0,1.784,3075.77,3103.65,2.74358684,2.7684558000000004,0.0,-49.737920000000194,-55.24996264000019,13488.744115139632,1.0,13543.994077779633,0.4051370407051708,1768228800.0
735360.0,735730.0,1.0,3.465,3183.75,3320.85,5.515846875,5.753372625,0.29470667688,475.0514999999997,463.48757382311965,13952.231688962753,2.0,13488.744115139632,0.8178443935057035,1768342260.0
735735.0,738615.0,1.0,2.301,3321.07,3297.9500000000003,3.8208910350000007,3.7942914750000005,3.3822452845725945,-53.19911999999975,-64.19654779457235,13888.03514116818,4.0,13952.231688962753,0.5477103764013047,1768515300.0
742455.0,743002.0,1.0,7.578,3330.03,3315.7200000000003,12.617483670000002,12.56326308,0.6255393334682289,-108.44117999999959,-134.24746608346783,13753.787675084714,1.0,13888.03514116818,1.817029340975399,1768778580.0
743055.0,745338.0,-1.0,3.1990000000000003,3216.06,3062.83,5.14408797,4.898996585000001,-1.5174055370488895,490.1827700000001,481.657090982049,14235.444766066763,2.0,13753.787675084714,0.7480249210649992,1768918740.0
745350.0,745833.0,-1.0,3.981,3068.65,2943.5,6.1081478250000005,5.8590367500000005,-0.14869304034106703,498.22215000000034,486.40365846534144,14721.848424532103,2.0,14235.444766066763,0.8581604474431429,1768948440.0
745845.0,746252.0,-1.0,3.12,2946.23,2989.87,4.5961188,4.664197199999999,-0.050604519711043586,-136.1567999999996,-145.36651148028855,14576.481913051814,1.0,14721.848424532103,0.6243942564088825,1768973580.0
746670.0,746705.0,-1.0,1.252,2909.34,2941.35,1.8212468400000001,1.8412851000000001,0.0,-40.076519999999704,-43.739051939999705,14532.742861111814,1.0,14576.481913051814,0.24988839568610197,1769000760.0
746925.0,747087.0,-1.0,0.151,2886.73,2945.83,0.217948115,0.222410165,0.0,-8.924099999999987,-9.364458279999987,14523.378402831815,1.0,14532.742861111814,0.029994078486478646,1769023680.0
752655.0,752851.0,-1.0,5.74,2900.81,2816.5,8.325324700000001,8.083355000000001,0.0,483.9393999999997,467.5307202999997,14990.909123131816,2.0,14523.378402831815,1.1464721869915202,1769369520.0
754815.0,755068.0,1.0,4.625,2951.43,2922.58,6.825181874999999,6.75846625,1.177321375125,-133.43124999999958,-148.19221950012457,14842.716903631692,1.0,14990.909123131816,0.9105761123544348,1769502540.0
755535.0,755597.0,1.0,1.506,2973.59,2936.46,2.2391132700000003,2.21115438,0.0,-55.917780000000164,-60.368047650000165,14782.348855981692,1.0,14842.716903631692,0.3017120496924842,1769534280.0
755790.0,757591.0,1.0,0.254,3015.59,2968.02,0.38297993,0.37693854,0.21029851405451122,-12.082780000000042,-13.052996984054552,14769.295858997637,1.0,14782.348855981692,0.05181584249312677,1769653920.0
758340.0,758572.0,-1.0,4.62,2874.2200000000003,2763.09,6.639448200000001,6.3827379,0.15220211621271426,513.4206000000005,500.24621178378777,15269.542070781425,2.0,14769.295858997637,0.8990879813617069,1769712780.0
758580.0,758702.0,-1.0,2.58,2761.79,2817.65,3.5627091,3.6347685000000003,0.0,-144.11880000000033,-151.31627760000035,15118.225793181424,1.0,15269.542070781425,0.4666425598731367,1769720580.0
758985.0,761186.0,-1.0,2.625,2723.15,2508.7000000000003,3.5741343750000003,3.2926687500000003,0.39316917778648286,562.9312499999995,555.6712776972131,15673.897070878636,2.0,15118.225793181424,0.47282457927199306,1769869620.0
761340.0,761443.0,-1.0,2.47,2480.3,2240.93,3.063170500000001,2.76754855,0.0,591.2439000000008,585.4131809500009,16259.310251828638,2.0,15673.897070878636,0.39086265351215393,1769885040.0
763410.0,763465.0,-1.0,1.832,2170.4,2256.51,1.9880864000000003,2.0669631600000002,0.0,-157.75352000000024,-161.80856956000025,16097.501682268638,1.0,16259.310251828638,0.24454744625792546,1770006360.0
765750.0,765812.0,-1.0,2.37,2135.06,2200.39,2.5300461000000003,2.60746215,0.0,-154.83209999999983,-159.96960824999982,15937.532074018636,1.0,16097.501682268638,0.3143402187417492,1770147180.0
767175.0,767195.0,-1.0,2.118,2088.11,2160.85,2.21130849,2.2883401500000002,0.0,-154.06331999999952,-158.56296863999953,15778.969105378637,1.0,15937.532074018636,0.277496977540817,1770230160.0
768435.0,769311.0,-1.0,1.843,1995.51,1956.28,1.838862465,1.80271202,1.2137571507492142,72.30089000000004,67.44555836425081,15846.414663742888,7.0,15778.969105378637,0.23307764312348897,1770357120.0
772590.0,772766.0,1.0,4.383,2138.16,2104.6,4.6857776399999995,4.612230899999999,0.0,-147.09347999999977,-156.39148853999976,15690.023175202889,1.0,15846.414663742888,0.5913990942974894,1770564420.0
775140.0,775772.0,-1.0,4.0760000000000005,2007.25,2043.32,4.0907755,4.1642861600000005,2.8450949779380004,-147.02131999999975,-158.12147663793775,15531.90169856495,1.0,15690.023175202889,0.5214492616512152,1770744780.0
776430.0,777010.0,-1.0,5.0280000000000005,1982.81,2011.31,4.98478434,5.056433340000001,1.2712559570495003,-143.298,-154.61047363704952,15377.2912249279,1.0,15531.90169856495,0.641876884974177,1770819060.0
777075.0,777444.0,-1.0,1.22,1916.39,1965.45,1.1689979000000001,1.1989245000000002,0.2899950593863534,-59.85319999999993,-62.511117459386284,15314.780107468514,1.0,15377.2912249279,0.1520421097449146,1770845100.0
779955.0,782694.0,1.0,4.3180000000000005,2020.47,2030.8600000000001,4.362194730000001,4.384626740000001,0.2920998660185664,44.86402000000044,35.82509866398187,15350.605206132495,7.0,15314.780107468514,0.5696712194872066,1771160100.0
786750.0,786864.0,1.0,6.426,2029.7,2008.27,6.521426100000001,6.45257151,0.0,-137.7091800000004,-150.68317761000043,15199.922028522495,1.0,15350.605206132495,0.849663711942083,1771410300.0
787425.0,787752.0,-1.0,1.725,1933.6200000000001,1968.2,1.6677472500000001,1.6975725000000002,0.3561228223706237,-59.65049999999988,-63.3719425723705,15136.550085950126,1.0,15199.922028522495,0.2194415533014564,1771463580.0
788505.0,788572.0,-1.0,6.211,1916.19,1938.25,5.950728045000001,6.019235375,0.0,-137.01465999999968,-148.98462341999968,14987.565462530127,1.0,15136.550085950126,0.7862726990245309,1771512780.0
791250.0,791307.0,1.0,10.418000000000001,1983.13,1971.14,10.330124170000001,10.267668260000002,0.0,-124.9118200000001,-145.5096124300001,14842.055850100127,1.0,14987.565462530127,1.378492617206707,1771676880.0
793065.0,793341.0,-1.0,4.757,1937.43,1952.83,4.608177254999999,4.6448061549999995,0.0,-73.25779999999935,-82.51078340999935,14759.545066690127,1.0,14842.055850100127,0.6209621229755596,1771798920.0
793500.0,793545.0,-1.0,7.533,1927.74,1860.6200000000001,7.260832710000001,7.008025230000001,0.0,505.6149599999992,491.3461020599992,15250.891168750126,2.0,14759.545066690127,0.9838829960127307,1771811160.0
793560.0,793899.0,-1.0,4.711,1854.55,1884.68,4.368392525,4.439363740000001,0.0,-141.9424300000005,-150.7501862650005,15100.140982485125,1.0,15250.891168750126,0.5728704607047573,1771832400.0
797100.0,797337.0,1.0,5.73,1953.05,2047.02,5.595488250000001,5.8647123,0.6635744745398485,538.4481000000002,526.3243249754604,15626.465307460587,2.0,15100.140982485125,0.741117352015493,1772038680.0
797355.0,798676.0,1.0,3.805,2064.93,2026.3700000000001,3.928529325,3.8551689250000005,0.4070872231103345,-146.72079999999895,-154.91158547310926,15471.553721987479,1.0,15626.465307460587,0.5028046007467077,1772119020.0
800175.0,801887.0,-1.0,4.375,1934.92,1967.95,4.2326375,4.3048906250000005,2.112777892484039,-144.50624999999988,-155.15655601748395,15316.397165969996,1.0,15471.553721987479,0.5471509295132738,1772311680.0
804465.0,804669.0,1.0,3.06,2061.73,2014.18,3.1544469,3.0816954,-0.42181029571507633,-145.50299999999987,-151.3173320042848,15165.079833965712,1.0,15316.397165969996,0.4119045576865239,1772478600.0
807330.0,808314.0,1.0,3.133,2139.32,2093.51,3.3512447800000005,3.279483415,0.3567666711980887,-143.52272999999983,-150.51022486619792,15014.569609099515,1.0,15165.079833965712,0.4419686301280275,1772697300.0
810120.0,813000.0,-1.0,4.461,2018.13,1943.52,4.501438965,4.335021360000001,2.774118688221246,332.8352100000006,321.2246309867794,15335.794240086294,4.0,15014.569609099515,0.5996094569733018,1772978400.0
813795.0,816675.0,1.0,3.802,1997.5,2022.5800000000002,3.7972475,3.8449245800000003,1.5131096963096966,95.35416000000059,86.1988782236909,15421.993118309985,4.0,15335.794240086294,0.4952136733908909,1773198900.0
819390.0,819534.0,1.0,4.382,2132.76,2100.15,4.6728771600000005,4.60142865,0.0,-142.89702000000054,-152.17132581000055,15269.821792499986,1.0,15421.993118309985,0.6060017176965354,1773370500.0
820170.0,820256.0,1.0,1.694,2182.62,2147.88,1.84867914,1.8192543600000002,0.0,-58.84955999999963,-62.51749349999963,15207.304298999987,1.0,15269.821792499986,0.24213499870810645,1773413820.0
823485.0,823890.0,1.0,6.625,2130.53,2209.89,7.057380625,7.320260625,1.0980740757375,525.7599999999978,510.2842846742604,15717.58858367425,2.0,15207.304298999987,0.9281566918423649,1773631860.0
823905.0,826785.0,1.0,3.771,2238.2400000000002,2340.13,4.220201520000001,4.412315115,2.122624065601159,384.2271899999995,373.47204929939835,16091.060632973647,4.0,15717.58858367425,0.5370036882608691,1773805500.0
827325.0,828782.0,-1.0,4.939,2240.34,2123.1,5.532519630000001,5.24299545,0.2855383099282312,579.0483600000011,567.9873066100729,16659.04793958372,2.0,16091.060632973647,0.6876513309088916,1773925380.0
828795.0,829146.0,-1.0,5.264,2117.93,2147.02,5.574391759999999,5.65095664,-0.007357085366400001,-153.12976000000077,-164.34775131463437,16494.700188269086,1.0,16659.04793958372,0.6692329333844624,1773947220.0
832320.0,832468.0,-1.0,7.074,2082.95,2103.75,7.367394149999999,7.44096375,0.15508938089536348,-147.1392000000013,-162.10264728089666,16332.59754098819,1.0,16494.700188269086,0.8933044027365393,1774146540.0
833595.0,833668.0,-1.0,2.56,2038.63,2062.83,2.6094464000000004,2.6404224,0.0,-61.951999999999536,-67.20186879999954,16265.395672188191,1.0,16332.59754098819,0.31953844371066503,1774218540.0
834435.0,834481.0,1.0,3.212,2169.34,2121.33,3.4839600400000004,3.4068559800000005,0.0,-154.20812000000072,-161.0989360200007,16104.296736168191,1.0,16265.395672188191,0.4283892147741773,1774267320.0
838665.0,840174.0,-1.0,6.063,2082.07,1987.98,6.311795205,6.02656137,1.7029077223386162,570.4676700000009,556.4264057026624,16660.723141870854,2.0,16104.296736168191,0.783864742236712,1774608900.0
840180.0,841780.0,-1.0,5.165,1989.29,2019.15,5.137341425,5.214454875,3.2124398304185506,-154.22690000000065,-167.7911361304192,16492.932005740433,1.0,16660.723141870854,0.6167008936231709,1774705260.0
843765.0,843780.0,-1.0,7.603,1965.3500000000001,1984.67,7.471278025000001,7.544723005,0.0,-146.88995999999952,-161.90596102999953,16331.026044710432,1.0,16492.932005740433,0.9059975536671819,1774825260.0
844155.0,844985.0,1.0,5.26,2052.5,2023.94,5.3980749999999995,5.3229622,0.576061957424,-150.2255999999997,-161.52269915742372,16169.503345553008,1.0,16331.026044710432,0.6610821616745164,1774897560.0
846285.0,848323.0,1.0,3.736,2093.6,2072.62,3.9108448,3.8716541600000003,-0.0022374395905091493,-78.38128000000007,-86.16154152040957,16083.3418040326,7.0,16169.503345553008,0.48373097384906055,1775097840.0
852855.0,853043.0,-1.0,12.007,2031.47,2042.41,12.195930145,12.261608435000001,-0.1523238685607446,-131.35658000000066,-155.6617947114399,15927.680009321159,1.0,16083.3418040326,1.5165915508855377,1775381040.0
853245.0,853310.0,-1.0,4.88,2023.18,2034.77,4.9365592,4.9648388,0.0,-56.5591999999996,-66.46059799999959,15861.219411321159,1.0,15927.680009321159,0.6198717198124319,1775397060.0
853860.0,854482.0,1.0,0.649,2085.41,2167.43,0.6767155450000001,0.7033310349999999,0.11813543616380001,53.23097999999999,51.73279798383619,15912.952209304996,2.0,15861.219411321159,0.08532957365396322,1775467380.0
854490.0,854941.0,1.0,5.713,2158.13,2132.89,6.164698345000001,6.092600285,0.2512797469852191,-144.19612000000134,-156.70469837698658,15756.247510928011,1.0,15912.952209304996,0.7748025965157154,1775494920.0
856725.0,858180.0,1.0,4.232,2177.45,2182.71,4.6074842,4.6186143600000005,2.132868465709432,22.260320000000924,10.90135297429149,15767.148863902303,7.0,15756.247510928011,0.5848453696610696,1775689260.0
862125.0,862293.0,1.0,8.096,2262.88,2327.56,9.16013824,9.421962879999999,0.0,523.6492799999987,505.06717887999866,16272.216042782302,2.0,15767.148863902303,1.1619270318391481,1775936040.0
863445.0,863631.0,-1.0,7.582,2181.95,2200.78,8.271772449999998,8.34315698,0.9074686377578001,-142.7690600000029,-160.2914580677607,16111.924584714541,1.0,16272.216042782302,1.0166743642355982,1776016320.0
865350.0,866604.0,1.0,3.939,2325.17,2306.91,4.5794223149999995,4.543459245,2.194264689162,-71.92614000000086,-83.24328624916285,16028.681298465377,7.0,16111.924584714541,0.5684513095778165,1776194700.0
870555.0,871715.0,1.0,4.575,2406.36,2374.2400000000002,5.504548500000001,5.431074000000001,-0.17246737796605438,-146.9489999999995,-157.71215512203344,15870.969143343344,1.0,16028.681298465377,0.6868373508090174,1776501360.0
873090.0,873308.0,-1.0,6.5040000000000004,2300.96,2322.59,7.482721920000001,7.553062680000001,1.7216491417104,-140.68152000000072,-157.43895374171112,15713.530189601632,1.0,15870.969143343344,0.9429445489330347,1776596940.0
873885.0,874521.0,-1.0,2.248,2280.4,2306.34,2.5631696,2.5923261600000007,0.0471362687928,-58.313120000000126,-63.515752028792924,15650.014437572838,1.0,15713.530189601632,0.32623727056523144,1776669720.0
877110.0,878945.0,1.0,4.966,2354.7200000000003,2326.06,5.846769760000001,5.775606980000001,3.064446115663186,-142.32556000000153,-157.0123828556647,15493.002054717173,1.0,15650.014437572838,0.7471903343377078,1776935160.0
883590.0,884220.0,1.0,10.254,2349.35,2396.06,12.04511745,12.28459962,-2.2954989735677875,478.96434000000033,456.9301219035681,15949.932176620743,2.0,15493.002054717173,1.5549107148453012,1777251660.0
885075.0,887263.0,-1.0,6.349,2293.18,2315.54,7.27969991,7.350681730000001,4.728973372781053,-141.96364000000082,-161.32299501278186,15788.609181607966,1.0,15949.932176620743,0.9128189172704463,1777434240.0
888135.0,888528.0,-1.0,1.385,2239.89,2271.87,1.551123825,1.5732699749999999,0.18997019878399998,-44.292300000000026,-47.60666399878403,15741.002517609182,1.0,15788.609181607966,0.19648644249259048,1777510140.0
890760.0,890872.0,1.0,6.944,2317.52,2297.65,8.04642944,7.9774408,0.0,-137.97727999999924,-154.00115023999925,15587.001367369183,1.0,15741.002517609182,1.0223528559885053,1777650780.0
892665.0,892704.0,1.0,11.398,2327.96,2317.1,13.267044040000002,13.2051529,0.0,-123.78228000000145,-150.25447694000147,15436.746890429182,1.0,15587.001367369183,1.7023215341180469,1777760700.0
894135.0,894203.0,1.0,6.805,2347.46,2327.61,7.98723265,7.919693025000001,0.0,-135.07924999999938,-150.9861756749994,15285.760714754182,1.0,15436.746890429182,1.0348336610937248,1777850640.0
894375.0,894846.0,1.0,4.84,2359.78,2331.05,5.710667600000001,5.641141000000001,0.9886262439310307,-139.0532000000001,-151.39363484393112,15134.367079910251,1.0,15285.760714754182,0.7471878837522201,1777889220.0
897705.0,897901.0,1.0,6.0120000000000005,2416.96,2394.71,7.26538176,7.19849826,0.0,-133.767,-148.23088002,14986.13619989025,1.0,15134.367079910251,0.9601170265843829,1778072520.0
898620.0,899017.0,-1.0,7.216,2327.41,2345.37,8.39729528,8.46209496,0.0,-129.59936000000027,-146.45875024000028,14839.677449650251,1.0,14986.13619989025,1.120675158425625,1778139480.0
899445.0,901097.0,-1.0,2.577,2294.87,2316.41,2.956939995,2.984694285,0.6781265279482649,-55.5085799999999,-62.12834080794816,14777.549108842304,1.0,14839.677449650251,0.3985180951584214,1778264280.0
902475.0,902976.0,1.0,5.102,2330.01,2316.64,5.9438555100000015,5.90974864,1.1863734193959004,-68.21374000000176,-81.25371756939768,14696.295391272906,1.0,14777.549108842304,0.8044440206182001,1778377020.0
903825.0,904125.0,1.0,1.274,2341.18,2330.2200000000003,1.49133166,1.4843501400000003,0.20073501892080003,-13.963039999999467,-17.139456818920266,14679.155934453986,1.0,14696.295391272906,0.2029534138087067,1778445960.0
904275.0,904335.0,1.0,0.126,2378.67,2351.07,0.14985621000000002,0.14811741,0.022287985309799998,-3.4775999999999887,-3.7978616053097887,14675.358072848676,1.0,14679.155934453986,0.020417551345478523,1778458560.0
906255.0,907344.0,-1.0,7.748,2283.3,2299.4900000000002,8.8455042,8.90822426,-0.9260779237801364,-125.44012000000042,-142.2677705362203,14533.090302312454,1.0,14675.358072848676,1.2054907493351505,1778639100.0
908160.0,908270.0,-1.0,0.419,2234.94,2259.07,0.46821993,0.473275165,0.0,-10.110470000000046,-11.051965095000046,14522.038337217453,1.0,14533.090302312454,0.0644350128238725,1778694660.0
910905.0,913785.0,-1.0,6.588,2222.9900000000002,2193.14,7.322529060000001,7.22420316,-4.55080497057011,196.6518000000024,186.6558727505725,14708.694209968025,4.0,14522.038337217453,1.008471247625567,1779025500.0
914385.0,915127.0,-1.0,3.4450000000000003,2119.67,2146.79,3.6511315750000004,3.6978457750000002,-0.1888604414954148,-93.42839999999963,-100.5885169085042,14608.10569305952,1.0,14708.694209968025,0.49645896812861096,1779106080.0
921300.0,922070.0,-1.0,6.859,2098.53,2025.5900000000001,7.196908635000001,6.9467609050000005,-0.810163515304,500.2954600000004,486.96195397530437,15095.067647034824,2.0,14608.10569305952,0.9853308548307307,1779522660.0
922080.0,922401.0,-1.0,7.186,2027.07,2045.63,7.28326251,7.34994859,0.0,-133.37216000000123,-148.00537110000124,14947.062275934823,1.0,15095.067647034824,0.9649857397532996,1779542520.0
922860.0,922887.0,1.0,5.109,2146.03,2119.37,5.4820336350000005,5.413930665,0.0,-136.2059400000016,-147.1019043000016,14799.960371634821,1.0,14947.062275934823,0.7335265664646656,1779571680.0
928185.0,928203.0,-1.0,6.87,2052.3,2071.37,7.049650500000001,7.115155949999999,0.0,-131.010899999998,-145.17570644999802,14654.784665184823,1.0,14799.960371634821,0.9526580238027067,1779890640.0
928665.0,931545.0,-1.0,2.586,2031.31,2014.92,2.6264838299999997,2.60529156,-1.5674387945483654,42.38453999999967,38.72020340454804,14693.504868589373,4.0,14654.784665184823,0.358447277118947,1780091100.0
934125.0,934426.0,-1.0,9.38,1999.48,2012.73,9.3775612,9.4397037,0.0,-124.28500000000001,-143.1022649,14550.402603689372,1.0,14693.504868589373,1.2764226484923442,1780264020.0
